"fur","name"
"http://dbpedia.org/resource/Pier_1_(retail_chain)","Pier 1 (retail chain)"
"http://dbpedia.org/resource/Pongsakorn_Paeyo","Pongsakorn Paeyo"
"http://dbpedia.org/resource/RC_Willey_Home_Furnishings","RC Willey Home Furnishings"
"http://dbpedia.org/resource/RH_(company)","RH (company)"
"http://dbpedia.org/resource/Rawat_Tana","Rawat Tana"
"http://dbpedia.org/resource/Relax_The_Back","Relax The Back"
"http://dbpedia.org/resource/Lufsig","Lufsig"
"http://dbpedia.org/resource/Vantage_Airship","Vantage Airship"
"http://dbpedia.org/resource/Jean-François_Oeben","Jean-François Oeben"
"http://dbpedia.org/resource/R._W._Symonds","R. W. Symonds"
"http://dbpedia.org/resource/Wheelchair_Cricketers_Welfare_Association_of_Bangladesh","Wheelchair Cricketers Welfare Association of Bangladesh"
"http://dbpedia.org/resource/Wheelchair_sport_classification","Wheelchair sport classification"
"http://dbpedia.org/resource/A_Web_of_Air","A Web of Air"
"http://dbpedia.org/resource/Abadeh_rug","Abadeh rug"
"http://dbpedia.org/resource/Spirit_of_Boise_Balloon_Classic","Spirit of Boise Balloon Classic"
"http://dbpedia.org/resource/Star_Furniture","Star Furniture"
"http://dbpedia.org/resource/Stefan_Rusch","Stefan Rusch"
"http://dbpedia.org/resource/Cymax_Group","Cymax Group"
"http://dbpedia.org/resource/Dearden's","Dearden's"
"http://dbpedia.org/resource/Yazd_Tire","Yazd Tire"
"http://dbpedia.org/resource/Yellow_Line_(Montreal_Metro)","Yellow Line (Montreal Metro)"
"http://dbpedia.org/resource/Yokohama_Rubber_Company","Yokohama Rubber Company"
"http://dbpedia.org/resource/Yung_Kee","Yung Kee"
"http://dbpedia.org/resource/Z_Gallerie","Z Gallerie"
"http://dbpedia.org/resource/Emil_Costello","Emil Costello"
"http://dbpedia.org/resource/Frederick_Charles_Eden","Frederick Charles Eden"
"http://dbpedia.org/resource/Max_Elitcher","Max Elitcher"
"http://dbpedia.org/resource/Scandinavian_Design_(store)","Scandinavian Design (store)"
"http://dbpedia.org/resource/Mohamed_Fahim_ElGindy","Mohamed Fahim ElGindy"
"http://dbpedia.org/resource/Temecula_Valley_Balloon_&_Wine_Festival","Temecula Valley Balloon & Wine Festival"
"http://dbpedia.org/resource/Warren_County_Farmers'_Fair_Balloon_Festival","Warren County Farmers' Fair Balloon Festival"
"http://dbpedia.org/resource/Anna_Karpushina","Anna Karpushina"
"http://dbpedia.org/resource/Anthony_Smith_(explorer)","Anthony Smith (explorer)"
"http://dbpedia.org/resource/Apollo_Vredestein","Apollo Vredestein"
"http://dbpedia.org/resource/Arhaus","Arhaus"
"http://dbpedia.org/resource/Arighi_Bianchi","Arighi Bianchi"
"http://dbpedia.org/resource/World_Wheelchair_Rugby","World Wheelchair Rugby"
"http://dbpedia.org/resource/Five_storied_stone_pagoda_of_Jeongnimsa_Temple_site","Five storied stone pagoda of Jeongnimsa Temple site"
"http://dbpedia.org/resource/Fook_Lam_Moon","Fook Lam Moon"
"http://dbpedia.org/resource/Black_&_Decker_Workmate","Black & Decker Workmate"
"http://dbpedia.org/resource/Bunhwangsa","Bunhwangsa"
"http://dbpedia.org/resource/Busk_+_Hertzog","Busk + Hertzog"
"http://dbpedia.org/resource/Nexen_Tire","Nexen Tire"
"http://dbpedia.org/resource/Nigel_Coates_(architect)","Nigel Coates (architect)"
"http://dbpedia.org/resource/Nikita_den_Boer","Nikita den Boer"
"http://dbpedia.org/resource/Nikolay_Melnikov_(curler)","Nikolay Melnikov (curler)"
"http://dbpedia.org/resource/Noel_Thomas_(curler)","Noel Thomas (curler)"
"http://dbpedia.org/resource/Nokian_Tyres","Nokian Tyres"
"http://dbpedia.org/resource/Carin_Wilson","Carin Wilson"
"http://dbpedia.org/resource/Valerie_Robertson","Valerie Robertson"
"http://dbpedia.org/resource/Valeriy_Chepilko","Valeriy Chepilko"
"http://dbpedia.org/resource/ViaMichelin","ViaMichelin"
"http://dbpedia.org/resource/Humphrey_Ikin","Humphrey Ikin"
"http://dbpedia.org/resource/Infernal_Devices_(Reeve_novel)","Infernal Devices (Reeve novel)"
"http://dbpedia.org/resource/International_Wheelchair_and_Amputee_Sports_Federation","International Wheelchair and Amputee Sports Federation"
"http://dbpedia.org/resource/James_Irvine_(designer)","James Irvine (designer)"
"http://dbpedia.org/resource/James_Lamb_(cabinetmaker)","James Lamb (cabinetmaker)"
"http://dbpedia.org/resource/James_Moore_(furniture_designer)","James Moore (furniture designer)"
"http://dbpedia.org/resource/Heungdeoksa_Temple_site","Heungdeoksa Temple site"
"http://dbpedia.org/resource/Martin_Pierce","Martin Pierce"
"http://dbpedia.org/resource/Plush_Home","Plush Home"
"http://dbpedia.org/resource/Sokka_Pagoda_of_the_Pohyonsa_Buddhist_temple","Sokka Pagoda of the Pohyonsa Buddhist temple"
"http://dbpedia.org/resource/Powerchair_Football","Powerchair Football"
"http://dbpedia.org/resource/One_Workplace","One Workplace"
"http://dbpedia.org/resource/Abraham_Roentgen","Abraham Roentgen"
"http://dbpedia.org/resource/Brian_Fortuna","Brian Fortuna"
"http://dbpedia.org/resource/Bristol_International_Balloon_Fiesta","Bristol International Balloon Fiesta"
"http://dbpedia.org/resource/C._F._A._Voysey","C. F. A. Voysey"
"http://dbpedia.org/resource/Canadian_Wheelchair_Sports_Association","Canadian Wheelchair Sports Association"
"http://dbpedia.org/resource/Caprice_(restaurant)","Caprice (restaurant)"
"http://dbpedia.org/resource/Carlisle_Companies","Carlisle Companies"
"http://dbpedia.org/resource/Carpet_Museum_of_Iran","Carpet Museum of Iran"
"http://dbpedia.org/resource/Casumina","Casumina"
"http://dbpedia.org/resource/Catherine_Debrunner","Catherine Debrunner"
"http://dbpedia.org/resource/Christopher_Guy_Harrison","Christopher Guy Harrison"
"http://dbpedia.org/resource/Claus_Bonderup","Claus Bonderup"
"http://dbpedia.org/resource/Coker_Tire","Coker Tire"
"http://dbpedia.org/resource/ColorTyme","ColorTyme"
"http://dbpedia.org/resource/Crate_&_Barrel","Crate & Barrel"
"http://dbpedia.org/resource/Curacao_(retail_store)","Curacao (retail store)"
"http://dbpedia.org/resource/DFS_Furniture","DFS Furniture"
"http://dbpedia.org/resource/DMACK","DMACK"
"http://dbpedia.org/resource/Daehan_Tire","Daehan Tire"
"http://dbpedia.org/resource/Dan_Bramall_(athlete)","Dan Bramall (athlete)"
"http://dbpedia.org/resource/Dancing_on_Wheels","Dancing on Wheels"
"http://dbpedia.org/resource/Daria_Shchukina","Daria Shchukina"
"http://dbpedia.org/resource/Darvin_Furniture_&_Mattress","Darvin Furniture & Mattress"
"http://dbpedia.org/resource/Dave_Hakkens","Dave Hakkens"
"http://dbpedia.org/resource/Dave_Quarrie","Dave Quarrie"
"http://dbpedia.org/resource/David_Greenglass","David Greenglass"
"http://dbpedia.org/resource/David_Rowland_(industrial_designer)","David Rowland (industrial designer)"
"http://dbpedia.org/resource/David_Weir_(athlete)","David Weir (athlete)"
"http://dbpedia.org/resource/Ambrose_Heal","Ambrose Heal"
"http://dbpedia.org/resource/Jasper_Morrison","Jasper Morrison"
"http://dbpedia.org/resource/Jean-Drapeau_station","Jean-Drapeau station"
"http://dbpedia.org/resource/Jennifer_Furniture","Jennifer Furniture"
"http://dbpedia.org/resource/Johannes_S._Andersen","Johannes S. Andersen"
"http://dbpedia.org/resource/John_Crichton_(designer)","John Crichton (designer)"
"http://dbpedia.org/resource/Jordan's_Furniture","Jordan's Furniture"
"http://dbpedia.org/resource/Joseph_Francel","Joseph Francel"
"http://dbpedia.org/resource/Joseph_Walsh_(designer)","Joseph Walsh (designer)"
"http://dbpedia.org/resource/Kirkland's","Kirkland's"
"http://dbpedia.org/resource/Konstantin_Grcic","Konstantin Grcic"
"http://dbpedia.org/resource/Konstantin_Kurokhtin","Konstantin Kurokhtin"
"http://dbpedia.org/resource/Kumho_Tire","Kumho Tire"
"http://dbpedia.org/resource/L'Atelier_de_Joël_Robuchon_(Hong_Kong)","L'Atelier de Joël Robuchon (Hong Kong)"
"http://dbpedia.org/resource/LW_Stores","LW Stores"
"http://dbpedia.org/resource/Land_of_Leather","Land of Leather"
"http://dbpedia.org/resource/Lauren_Rowles","Lauren Rowles"
"http://dbpedia.org/resource/Caucasian_carpets_and_rugs","Caucasian carpets and rugs"
"http://dbpedia.org/resource/Dabotap","Dabotap"
"http://dbpedia.org/resource/Temple_&_Webster","Temple & Webster"
"http://dbpedia.org/resource/The_Brick","The Brick"
"http://dbpedia.org/resource/The_Great_Reno_Balloon_Race","The Great Reno Balloon Race"
"http://dbpedia.org/resource/William_Burges","William Burges"
"http://dbpedia.org/resource/William_Kent","William Kent"
"http://dbpedia.org/resource/Wolf_Furniture","Wolf Furniture"
"http://dbpedia.org/resource/World_Market_(store)","World Market (store)"
"http://dbpedia.org/resource/Wren_Kitchens","Wren Kitchens"
"http://dbpedia.org/resource/Divine_Ark_UAV","Divine Ark UAV"
"http://dbpedia.org/resource/Dolly_Shepherd","Dolly Shepherd"
"http://dbpedia.org/resource/Hangzhou_Zhongce_Rubber_Company","Hangzhou Zhongce Rubber Company"
"http://dbpedia.org/resource/Jacques-Philippe_Carel","Jacques-Philippe Carel"
"http://dbpedia.org/resource/Engineered_stone","Engineered stone"
"http://dbpedia.org/resource/John_Linnell_(cabinet_maker)","John Linnell (cabinet maker)"
"http://dbpedia.org/resource/John_McLean_(furniture_maker)","John McLean (furniture maker)"
"http://dbpedia.org/resource/John_Sheldon_(anatomist)","John Sheldon (anatomist)"
"http://dbpedia.org/resource/Jozan_rug","Jozan rug"
"http://dbpedia.org/resource/J._Pascal's_Hardware_and_Furniture","J. Pascal's Hardware and Furniture"
"http://dbpedia.org/resource/Knotted-pile_carpet","Knotted-pile carpet"
"http://dbpedia.org/resource/Korean_pagoda","Korean pagoda"
"http://dbpedia.org/resource/Peter_Green_(shop)","Peter Green (shop)"
"http://dbpedia.org/resource/Kaman_KSA-100_SAVER","Kaman KSA-100 SAVER"
"http://dbpedia.org/resource/Scan_Furniture","Scan Furniture"
"http://dbpedia.org/resource/Wheelchair_rugby_league","Wheelchair rugby league"
"http://dbpedia.org/resource/Five-storied_pagoda_of_Ryongtongsa_Buddhist_temple","Five-storied pagoda of Ryongtongsa Buddhist temple"
"http://dbpedia.org/resource/Flax_and_Wool_Cabinet","Flax and Wool Cabinet"
"http://dbpedia.org/resource/Florian_Papp","Florian Papp"
"http://dbpedia.org/resource/Flying_Eagle_UAV","Flying Eagle UAV"
"http://dbpedia.org/resource/Francesco_Scibec_da_Carpi","Francesco Scibec da Carpi"
"http://dbpedia.org/resource/Frank_Duffy_(curler)","Frank Duffy (curler)"
"http://dbpedia.org/resource/Frank_Hedges_Butler","Frank Hedges Butler"
"http://dbpedia.org/resource/François-Gaspard_Teuné","François-Gaspard Teuné"
"http://dbpedia.org/resource/George_Hepplewhite","George Hepplewhite"
"http://dbpedia.org/resource/Good_Design","Good Design"
"http://dbpedia.org/resource/Great_Bookcase","Great Bookcase"
"http://dbpedia.org/resource/Great_Falls_Balloon_Festival","Great Falls Balloon Festival"
"http://dbpedia.org/resource/Great_Little_Trading_Co","Great Little Trading Co"
"http://dbpedia.org/resource/Great_Texas_Balloon_Race","Great Texas Balloon Race"
"http://dbpedia.org/resource/Wheelchair_Football_(American)","Wheelchair Football (American)"
"http://dbpedia.org/resource/Heriz_rug","Heriz rug"
"http://dbpedia.org/resource/Plano_Balloon_Festival","Plano Balloon Festival"
"http://dbpedia.org/resource/XS_Cargo","XS Cargo"
"http://dbpedia.org/resource/Balloon_fiesta","Balloon fiesta"
"http://dbpedia.org/resource/Balloons_over_Waikato","Balloons over Waikato"
"http://dbpedia.org/resource/Rooms_To_Go","Rooms To Go"
"http://dbpedia.org/resource/Roy_Cohn","Roy Cohn"
"http://dbpedia.org/resource/Ruth_Greenglass","Ruth Greenglass"
"http://dbpedia.org/resource/Colorado_Balloon_Classic","Colorado Balloon Classic"
"http://dbpedia.org/resource/Conlin's_Furniture","Conlin's Furniture"
"http://dbpedia.org/resource/Dick_Dankers","Dick Dankers"
"http://dbpedia.org/resource/Alma_Siedhoff-Buscher","Alma Siedhoff-Buscher"
"http://dbpedia.org/resource/Amber_(restaurant)","Amber (restaurant)"
"http://dbpedia.org/resource/American_Furniture_Warehouse","American Furniture Warehouse"
"http://dbpedia.org/resource/Amy_Siemons","Amy Siemons"
"http://dbpedia.org/resource/Ana_Kraš","Ana Kraš"
"http://dbpedia.org/resource/Anders_Dahlvig","Anders Dahlvig"
"http://dbpedia.org/resource/Andrei_Meshcheryakov_(swimmer)","Andrei Meshcheryakov (swimmer)"
"http://dbpedia.org/resource/Andrew_Small","Andrew Small"
"http://dbpedia.org/resource/Andrey_Smirnov_(curler)","Andrey Smirnov (curler)"
"http://dbpedia.org/resource/André_Vergauwen_Cup","André Vergauwen Cup"
"http://dbpedia.org/resource/Angie_Malone","Angie Malone"
"http://dbpedia.org/resource/A&E_Design","A&E Design"
"http://dbpedia.org/resource/ACES_II","ACES II"
"http://dbpedia.org/resource/AVIC_FK","AVIC FK"
"http://dbpedia.org/resource/A_Darkling_Plain","A Darkling Plain"
"http://dbpedia.org/resource/Belshina","Belshina"
"http://dbpedia.org/resource/Bensons_for_Beds","Bensons for Beds"
"http://dbpedia.org/resource/Channel_Islands_Co-operative_Society","Channel Islands Co-operative Society"
"http://dbpedia.org/resource/Cherokee_(rocket)","Cherokee (rocket)"
"http://dbpedia.org/resource/Choke_Yasuoka","Choke Yasuoka"
"http://dbpedia.org/resource/Forum_Restaurant","Forum Restaurant"
"http://dbpedia.org/resource/Frans_Schrofer","Frans Schrofer"
"http://dbpedia.org/resource/Frederick_Scott_(designer)","Frederick Scott (designer)"
"http://dbpedia.org/resource/Julius_and_Ethel_Rosenberg","Julius and Ethel Rosenberg"
"http://dbpedia.org/resource/Jun_Hiromichi","Jun Hiromichi"
"http://dbpedia.org/resource/Ben_Oliver_(athlete)","Ben Oliver (athlete)"
"http://dbpedia.org/resource/Benjamin_Goodison","Benjamin Goodison"
"http://dbpedia.org/resource/Tim_Ho_Wan","Tim Ho Wan"
"http://dbpedia.org/resource/Titan_Tire_Corporation","Titan Tire Corporation"
"http://dbpedia.org/resource/Toby_Gold","Toby Gold"
"http://dbpedia.org/resource/Tokujin_Yoshioka","Tokujin Yoshioka"
"http://dbpedia.org/resource/Tom_Killin","Tom Killin"
"http://dbpedia.org/resource/Toru_Utumi","Toru Utumi"
"http://dbpedia.org/resource/Toyo_Tires","Toyo Tires"
"http://dbpedia.org/resource/Trayal_Corporation","Trayal Corporation"
"http://dbpedia.org/resource/Trelleborg_(company)","Trelleborg (company)"
"http://dbpedia.org/resource/Triangle_Group","Triangle Group"
"http://dbpedia.org/resource/Double_Coin","Double Coin"
"http://dbpedia.org/resource/Nain_rug","Nain rug"
"http://dbpedia.org/resource/Old_Smokey","Old Smokey"
"http://dbpedia.org/resource/Oriental_Carpet_Manufacturers","Oriental Carpet Manufacturers"
"http://dbpedia.org/resource/Theo_Nieuwenhuis","Theo Nieuwenhuis"
"http://dbpedia.org/resource/Stanley_Aviation","Stanley Aviation"
"http://dbpedia.org/resource/Tianxiang_TX","Tianxiang TX"
"http://dbpedia.org/resource/Giles_Grendey","Giles Grendey"
"http://dbpedia.org/resource/Gilles_Joubert","Gilles Joubert"
"http://dbpedia.org/resource/House_of_Hackney","House of Hackney"
"http://dbpedia.org/resource/Wheelchair_netball","Wheelchair netball"
"http://dbpedia.org/resource/Martin_Carlin","Martin Carlin"
"http://dbpedia.org/resource/Shiraz_rug","Shiraz rug"
"http://dbpedia.org/resource/WCMX_(sport)","WCMX (sport)"
"http://dbpedia.org/resource/Roger_Wootton","Roger Wootton"
"http://dbpedia.org/resource/Bakshaish","Bakshaish"
"http://dbpedia.org/resource/Barker_and_Stonehouse","Barker and Stonehouse"
"http://dbpedia.org/resource/Bassett_Furniture","Bassett Furniture"
"http://dbpedia.org/resource/André_Arbus","André Arbus"
"http://dbpedia.org/resource/JCPenney","JCPenney"
"http://dbpedia.org/resource/Jade_Jones-Hall","Jade Jones-Hall"
"http://dbpedia.org/resource/James_G._Sterchi","James G. Sterchi"
"http://dbpedia.org/resource/James_Hilton_(designer)","James Hilton (designer)"
"http://dbpedia.org/resource/James_Sellar_(curler)","James Sellar (curler)"
"http://dbpedia.org/resource/Jamie_Durie","Jamie Durie"
"http://dbpedia.org/resource/Jan_des_Bouvrie","Jan des Bouvrie"
"http://dbpedia.org/resource/Barker_Bros.","Barker Bros."
"http://dbpedia.org/resource/Barnsley_brothers","Barnsley brothers"
"http://dbpedia.org/resource/Shelly_Woods","Shelly Woods"
"http://dbpedia.org/resource/The_Pace_Collection","The Pace Collection"
"http://dbpedia.org/resource/The_Room_Store","The Room Store"
"http://dbpedia.org/resource/Thistle_Manufacturing_Company","Thistle Manufacturing Company"
"http://dbpedia.org/resource/Thomas_Hope_(banker,_born_1769)","Thomas Hope (banker, born 1769)"
"http://dbpedia.org/resource/Tigar_Tyres","Tigar Tyres"
"http://dbpedia.org/resource/Lango_Sinkamba","Lango Sinkamba"
"http://dbpedia.org/resource/United_States_Quad_Rugby_Association","United States Quad Rugby Association"
"http://dbpedia.org/resource/Yomut_carpet","Yomut carpet"
"http://dbpedia.org/resource/Louis_Delanois","Louis Delanois"
"http://dbpedia.org/resource/Rosebys","Rosebys"
"http://dbpedia.org/resource/Multiyork","Multiyork"
"http://dbpedia.org/resource/Jufti_knot","Jufti knot"
"http://dbpedia.org/resource/Active_Wheel","Active Wheel"
"http://dbpedia.org/resource/Adaptive_Sports_USA","Adaptive Sports USA"
"http://dbpedia.org/resource/Ewan_Park","Ewan Park"
"http://dbpedia.org/resource/Fabienne_André","Fabienne André"
"http://dbpedia.org/resource/Falken_Tire","Falken Tire"
"http://dbpedia.org/resource/Fantastic_Furniture","Fantastic Furniture"
"http://dbpedia.org/resource/Federal_Corporation","Federal Corporation"
"http://dbpedia.org/resource/Marcus_Nonnenmacher","Marcus Nonnenmacher"
"http://dbpedia.org/resource/Margriet_van_den_Broek","Margriet van den Broek"
"http://dbpedia.org/resource/Mark_Humphrey_(designer)","Mark Humphrey (designer)"
"http://dbpedia.org/resource/Marshall_Perlin","Marshall Perlin"
"http://dbpedia.org/resource/María_Itatí_Castaldi","María Itatí Castaldi"
"http://dbpedia.org/resource/Masazumi_Soejima","Masazumi Soejima"
"http://dbpedia.org/resource/Mason's_mitre","Mason's mitre"
"http://dbpedia.org/resource/Bruno_Rey","Bruno Rey"
"http://dbpedia.org/resource/Diamond_Rubber_Company","Diamond Rubber Company"
"http://dbpedia.org/resource/HomeForm_Group","HomeForm Group"
"http://dbpedia.org/resource/Ivy_Meeropol","Ivy Meeropol"
"http://dbpedia.org/resource/Joseph_Meeks","Joseph Meeks"
"http://dbpedia.org/resource/Mortal_Engines","Mortal Engines"
"http://dbpedia.org/resource/Wheelchair_rugby","Wheelchair rugby"
"http://dbpedia.org/resource/FIPFA","FIPFA"
"http://dbpedia.org/resource/FYFT_A-series_unmanned_blimp","FYFT A-series unmanned blimp"
"http://dbpedia.org/resource/FYFT_E-series_unmanned_blimp","FYFT E-series unmanned blimp"
"http://dbpedia.org/resource/FYFT_G-series_unmanned_blimp","FYFT G-series unmanned blimp"
"http://dbpedia.org/resource/FYFT_M-series_unmanned_blimp","FYFT M-series unmanned blimp"
"http://dbpedia.org/resource/FYFT_P-series_unmanned_blimp","FYFT P-series unmanned blimp"
"http://dbpedia.org/resource/FYFT_S-series_unmanned_blimp","FYFT S-series unmanned blimp"
"http://dbpedia.org/resource/FYFT_SR-series_unmanned_blimp","FYFT SR-series unmanned blimp"
"http://dbpedia.org/resource/Fangzhou_UAV","Fangzhou UAV"
"http://dbpedia.org/resource/Rhodes_Furniture","Rhodes Furniture"
"http://dbpedia.org/resource/Furnitureland_South","Furnitureland South"
"http://dbpedia.org/resource/Gabbeh","Gabbeh"
"http://dbpedia.org/resource/Gardner-White_Furniture","Gardner-White Furniture"
"http://dbpedia.org/resource/Gatineau_Hot_Air_Balloon_Festival","Gatineau Hot Air Balloon Festival"
"http://dbpedia.org/resource/Hendrik_Wouda","Hendrik Wouda"
"http://dbpedia.org/resource/Peter_Waals","Peter Waals"
"http://dbpedia.org/resource/Stanley_Webb_Davies","Stanley Webb Davies"
"http://dbpedia.org/resource/Michigan_Challenge_Balloonfest","Michigan Challenge Balloonfest"
"http://dbpedia.org/resource/HomeGoods","HomeGoods"
"http://dbpedia.org/resource/HomeSense","HomeSense"
"http://dbpedia.org/resource/Hutchinson_SA","Hutchinson SA"
"http://dbpedia.org/resource/Hwangnyongsa","Hwangnyongsa"
"http://dbpedia.org/resource/IWBF_Challenge_Cup","IWBF Challenge Cup"
"http://dbpedia.org/resource/IWBF_Champions_League","IWBF Champions League"
"http://dbpedia.org/resource/Ian_Wakenshaw","Ian Wakenshaw"
"http://dbpedia.org/resource/List_of_furniture_by_William_Burges","List of furniture by William Burges"
"http://dbpedia.org/resource/MFI_Group","MFI Group"
"http://dbpedia.org/resource/Maarten_Baas","Maarten Baas"
"http://dbpedia.org/resource/Macy's","Macy's"
"http://dbpedia.org/resource/Magnet_Kitchens","Magnet Kitchens"
"http://dbpedia.org/resource/Mandarin_Oriental,_Hong_Kong","Mandarin Oriental, Hong Kong"
"http://dbpedia.org/resource/Marat_Romanov","Marat Romanov"
"http://dbpedia.org/resource/Marc_de_Hond","Marc de Hond"
"http://dbpedia.org/resource/Marcel_Wanders","Marcel Wanders"
"http://dbpedia.org/resource/Brastilo","Brastilo"
"http://dbpedia.org/resource/Butcher_block","Butcher block"
"http://dbpedia.org/resource/CASIC_JK","CASIC JK"
"http://dbpedia.org/resource/CASM_CK-FT","CASM CK-FT"
"http://dbpedia.org/resource/OKA_Direct","OKA Direct"
"http://dbpedia.org/resource/Omni_United","Omni United"
"http://dbpedia.org/resource/Rent-A-Center","Rent-A-Center"
"http://dbpedia.org/resource/Richard_Branson","Richard Branson"
"http://dbpedia.org/resource/Rico_Daniels","Rico Daniels"
"http://dbpedia.org/resource/Robby_Cantarutti","Robby Cantarutti"
"http://dbpedia.org/resource/Robert_Aagaard","Robert Aagaard"
"http://dbpedia.org/resource/Robert_Meeropol","Robert Meeropol"
"http://dbpedia.org/resource/Robert_van_'t_Hoff","Robert van 't Hoff"
"http://dbpedia.org/resource/Claus_en_Kaan_Architecten","Claus en Kaan Architecten"
"http://dbpedia.org/resource/Clément_Tyres","Clément Tyres"
"http://dbpedia.org/resource/Coco_Republic","Coco Republic"
"http://dbpedia.org/resource/Cold_inflation_pressure","Cold inflation pressure"
"http://dbpedia.org/resource/Slime_(brand)","Slime (brand)"
"http://dbpedia.org/resource/Slumberland_Furniture","Slumberland Furniture"
"http://dbpedia.org/resource/Sofology","Sofology"
"http://dbpedia.org/resource/Sori_Yanagi","Sori Yanagi"
"http://dbpedia.org/resource/Downdraft_table","Downdraft table"
"http://dbpedia.org/resource/Driver_Reifen_und_KFZ-Technik","Driver Reifen und KFZ-Technik"
"http://dbpedia.org/resource/Gul_(design)","Gul (design)"
"http://dbpedia.org/resource/Hester_Shaw","Hester Shaw"
"http://dbpedia.org/resource/Jean-François_Hache","Jean-François Hache"
"http://dbpedia.org/resource/Living_hinge","Living hinge"
"http://dbpedia.org/resource/Thomas_Hache","Thomas Hache"
"http://dbpedia.org/resource/Felix_Claus_(architect)","Felix Claus (architect)"
"http://dbpedia.org/resource/Ferrara_Balloons_Festival","Ferrara Balloons Festival"
"http://dbpedia.org/resource/Fever_Crumb","Fever Crumb"
"http://dbpedia.org/resource/Heilig-Meyers","Heilig-Meyers"
"http://dbpedia.org/resource/Murray_Adams-Acton","Murray Adams-Acton"
"http://dbpedia.org/resource/Sarouk_rug","Sarouk rug"
"http://dbpedia.org/resource/Tabo_Pagoda_of_Pohyonsa_Buddhist_temple","Tabo Pagoda of Pohyonsa Buddhist temple"
"http://dbpedia.org/resource/Yellow_Mama","Yellow Mama"
"http://dbpedia.org/resource/Kaas_Tailored","Kaas Tailored"
"http://dbpedia.org/resource/Quick_Chek_New_Jersey_Festival_of_Ballooning","Quick Chek New Jersey Festival of Ballooning"
"http://dbpedia.org/resource/Oriental_rug","Oriental rug"
"http://dbpedia.org/resource/Tiancai_UAV","Tiancai UAV"
"http://dbpedia.org/resource/National_Balloon_Classic","National Balloon Classic"
"http://dbpedia.org/resource/Samira_Rathod","Samira Rathod"
"http://dbpedia.org/resource/Antony_Maitland","Antony Maitland"
"http://dbpedia.org/resource/Anvil","Anvil"
"http://dbpedia.org/resource/Canberra_Balloon_Spectacular","Canberra Balloon Spectacular"
"http://dbpedia.org/resource/Canned_tire_inflator","Canned tire inflator"
"http://dbpedia.org/resource/Oxana_Slesarenko","Oxana Slesarenko"
"http://dbpedia.org/resource/Panasonic","Panasonic"
"http://dbpedia.org/resource/Victor_Ershov","Victor Ershov"
"http://dbpedia.org/resource/Victor_Zagainov","Victor Zagainov"
"http://dbpedia.org/resource/Vitaly_Danilov","Vitaly Danilov"
"http://dbpedia.org/resource/Vittoria_S.p.A.","Vittoria S.p.A."
"http://dbpedia.org/resource/Vogue_Tyre","Vogue Tyre"
"http://dbpedia.org/resource/Wheelchair_DanceSport","Wheelchair DanceSport"
"http://dbpedia.org/resource/Philippine_International_Hot_Air_Balloon_Fiesta","Philippine International Hot Air Balloon Fiesta"
"http://dbpedia.org/resource/Roger_Vandercruse_Lacroix","Roger Vandercruse Lacroix"
"http://dbpedia.org/resource/Tabriz_rug","Tabriz rug"
"http://dbpedia.org/resource/Nobia","Nobia"
"http://dbpedia.org/resource/NPP_Zvezda_SKS-94","NPP Zvezda SKS-94"
"http://dbpedia.org/resource/Zanjan_rug","Zanjan rug"
"http://dbpedia.org/resource/Afshar_rugs","Afshar rugs"
"http://dbpedia.org/resource/Ahar_rug","Ahar rug"
"http://dbpedia.org/resource/Arak_rug","Arak rug"
"http://dbpedia.org/resource/Ashley_Eriksmoen","Ashley Eriksmoen"
"http://dbpedia.org/resource/Asmalyk","Asmalyk"
"http://dbpedia.org/resource/Isamu_Kenmochi","Isamu Kenmochi"
"http://dbpedia.org/resource/State_electrician","State electrician"
"http://dbpedia.org/resource/Vivian_Beer","Vivian Beer"
"http://dbpedia.org/resource/Albuquerque_International_Balloon_Fiesta","Albuquerque International Balloon Fiesta"
"http://dbpedia.org/resource/Aleksandr_Feklisov","Aleksandr Feklisov"
"http://dbpedia.org/resource/Ginn's_Furniture_Store","Ginn's Furniture Store"
"http://dbpedia.org/resource/Giti_Tire","Giti Tire"
"http://dbpedia.org/resource/Goldstone_Tires","Goldstone Tires"
"http://dbpedia.org/resource/Grand_Home_Furnishings","Grand Home Furnishings"
"http://dbpedia.org/resource/Grant_Featherston","Grant Featherston"
"http://dbpedia.org/resource/Great_Britain_Wheelchair_Rugby","Great Britain Wheelchair Rugby"
"http://dbpedia.org/resource/Great_Forest_Park_Balloon_Race","Great Forest Park Balloon Race"
"http://dbpedia.org/resource/Gump's","Gump's"
"http://dbpedia.org/resource/Gyeongcheonsa_Pagoda","Gyeongcheonsa Pagoda"
"http://dbpedia.org/resource/Habitat_(retailer)","Habitat (retailer)"
"http://dbpedia.org/resource/Avonite","Avonite"
"http://dbpedia.org/resource/BMP_UAV","BMP UAV"
"http://dbpedia.org/resource/Ingvar_Kamprad","Ingvar Kamprad"
"http://dbpedia.org/resource/Inoue_Rubber","Inoue Rubber"
"http://dbpedia.org/resource/International_Hot-Air_Balloon_Festival_in_Château-d'Oex","International Hot-Air Balloon Festival in Château-d'Oex"
"http://dbpedia.org/resource/Irving_H._Saypol","Irving H. Saypol"
"http://dbpedia.org/resource/Irving_Kaufman","Irving Kaufman"
"http://dbpedia.org/resource/Isfahan_rug","Isfahan rug"
