"bird","name"
"http://dbpedia.org/resource/Little_bustard","Little bustard"
"http://dbpedia.org/resource/Louisiana_waterthrush","Louisiana waterthrush"
"http://dbpedia.org/resource/Marsh_wren","Marsh wren"
"http://dbpedia.org/resource/Meadow_pipit","Meadow pipit"
"http://dbpedia.org/resource/Moltres","Moltres"
"http://dbpedia.org/resource/Moray_Firth","Moray Firth"
"http://dbpedia.org/resource/Mount_Ararat","Mount Ararat"
"http://dbpedia.org/resource/Mousa","Mousa"
"http://dbpedia.org/resource/Nashville_warbler","Nashville warbler"
"http://dbpedia.org/resource/Nikumaroro","Nikumaroro"
"http://dbpedia.org/resource/North_Rona","North Rona"
"http://dbpedia.org/resource/Northern_cardinal","Northern cardinal"
"http://dbpedia.org/resource/Northern_flicker","Northern flicker"
"http://dbpedia.org/resource/Northern_fulmar","Northern fulmar"
"http://dbpedia.org/resource/Northern_mockingbird","Northern mockingbird"
"http://dbpedia.org/resource/Northern_parula","Northern parula"
"http://dbpedia.org/resource/Operation_Grapple","Operation Grapple"
"http://dbpedia.org/resource/Orange-crowned_warbler","Orange-crowned warbler"
"http://dbpedia.org/resource/Pacific_golden_plover","Pacific golden plover"
"http://dbpedia.org/resource/Paddyfield_warbler","Paddyfield warbler"
"http://dbpedia.org/resource/Parasitic_jaeger","Parasitic jaeger"
"http://dbpedia.org/resource/Phillip_Island","Phillip Island"
"http://dbpedia.org/resource/Piapiac","Piapiac"
"http://dbpedia.org/resource/Pigeon_guillemot","Pigeon guillemot"
"http://dbpedia.org/resource/Pingu","Pingu"
"http://dbpedia.org/resource/Prairie_warbler","Prairie warbler"
"http://dbpedia.org/resource/Prideaux_John_Selby","Prideaux John Selby"
"http://dbpedia.org/resource/Purple_sandpiper","Purple sandpiper"
"http://dbpedia.org/resource/Pączki","Pączki"
"http://dbpedia.org/resource/Red-bellied_woodpecker","Red-bellied woodpecker"
"http://dbpedia.org/resource/Red-breasted_flycatcher","Red-breasted flycatcher"
"http://dbpedia.org/resource/Red-crested_pochard","Red-crested pochard"
"http://dbpedia.org/resource/Red-footed_falcon","Red-footed falcon"
"http://dbpedia.org/resource/Red-legged_partridge","Red-legged partridge"
"http://dbpedia.org/resource/Red-necked_phalarope","Red-necked phalarope"
"http://dbpedia.org/resource/Red-necked_stint","Red-necked stint"
"http://dbpedia.org/resource/Red_grouse","Red grouse"
"http://dbpedia.org/resource/Red_phalarope","Red phalarope"
"http://dbpedia.org/resource/Ribes","Ribes"
"http://dbpedia.org/resource/Rock_of_Gibraltar","Rock of Gibraltar"
"http://dbpedia.org/resource/Rock_ptarmigan","Rock ptarmigan"
"http://dbpedia.org/resource/Rock_sparrow","Rock sparrow"
"http://dbpedia.org/resource/Rough-legged_buzzard","Rough-legged buzzard"
"http://dbpedia.org/resource/Roy_Rogers_Restaurants","Roy Rogers Restaurants"
"http://dbpedia.org/resource/Senegal_thick-knee","Senegal thick-knee"
"http://dbpedia.org/resource/Short-eared_owl","Short-eared owl"
"http://dbpedia.org/resource/Short-toed_treecreeper","Short-toed treecreeper"
"http://dbpedia.org/resource/Simurgh","Simurgh"
"http://dbpedia.org/resource/Soul_Blazer","Soul Blazer"
"http://dbpedia.org/resource/Spotted_redshank","Spotted redshank"
"http://dbpedia.org/resource/Spur-winged_goose","Spur-winged goose"
"http://dbpedia.org/resource/St._Lawrence_Island","St. Lawrence Island"
"http://dbpedia.org/resource/Summer_tanager","Summer tanager"
"http://dbpedia.org/resource/Superb_fairywren","Superb fairywren"
"http://dbpedia.org/resource/Switha","Switha"
"http://dbpedia.org/resource/Tabuaeran","Tabuaeran"
"http://dbpedia.org/resource/Temminck's_stint","Temminck's stint"
"http://dbpedia.org/resource/Thomas_Nuttall","Thomas Nuttall"
"http://dbpedia.org/resource/Thomas_Pennant","Thomas Pennant"
"http://dbpedia.org/resource/Thomas_Powys,_4th_Baron_Lilford","Thomas Powys, 4th Baron Lilford"
"http://dbpedia.org/resource/Tigerente","Tigerente"
"http://dbpedia.org/resource/Tree_swallow","Tree swallow"
"http://dbpedia.org/resource/Treshnish_Isles","Treshnish Isles"
"http://dbpedia.org/resource/Tufted_titmouse","Tufted titmouse"
"http://dbpedia.org/resource/Twite","Twite"
"http://dbpedia.org/resource/Water_rail","Water rail"
"http://dbpedia.org/resource/Weka","Weka"
"http://dbpedia.org/resource/Western_meadowlark","Western meadowlark"
"http://dbpedia.org/resource/Western_tanager","Western tanager"
"http://dbpedia.org/resource/Whooper_swan","Whooper swan"
"http://dbpedia.org/resource/William_John_Swainson","William John Swainson"
"http://dbpedia.org/resource/Willow_flycatcher","Willow flycatcher"
"http://dbpedia.org/resource/Woodlark","Woodlark"
"http://dbpedia.org/resource/Yellow-breasted_chat","Yellow-breasted chat"
"http://dbpedia.org/resource/Yellow-rumped_warbler","Yellow-rumped warbler"
"http://dbpedia.org/resource/Yellowhammer","Yellowhammer"
"http://dbpedia.org/resource/Blodeuwedd","Blodeuwedd"
"http://dbpedia.org/resource/Daramulum","Daramulum"
"http://dbpedia.org/resource/Fionnuala","Fionnuala"
"http://dbpedia.org/resource/Flocking_(behavior)","Flocking (behavior)"
"http://dbpedia.org/resource/Hemen","Hemen"
"http://dbpedia.org/resource/Montu","Montu"
"http://dbpedia.org/resource/Nest","Nest"
"http://dbpedia.org/resource/Pariacaca_(god)","Pariacaca (god)"
"http://dbpedia.org/resource/Poukai","Poukai"
"http://dbpedia.org/resource/Seker","Seker"
"http://dbpedia.org/resource/Tecumbalam","Tecumbalam"
"http://dbpedia.org/resource/Xecotcovach","Xecotcovach"
"http://dbpedia.org/resource/Þjazi","Þjazi"
"http://dbpedia.org/resource/Akalat","Akalat"
"http://dbpedia.org/resource/American_black_duck","American black duck"
"http://dbpedia.org/resource/Berwyn_range","Berwyn range"
"http://dbpedia.org/resource/Black_turnstone","Black turnstone"
"http://dbpedia.org/resource/Brown-necked_raven","Brown-necked raven"
"http://dbpedia.org/resource/Buzzard","Buzzard"
"http://dbpedia.org/resource/Cape_crow","Cape crow"
"http://dbpedia.org/resource/Coat_of_arms_of_Western_Australia","Coat of arms of Western Australia"
"http://dbpedia.org/resource/Coat_of_arms_of_the_Australian_Capital_Territory","Coat of arms of the Australian Capital Territory"
"http://dbpedia.org/resource/Fan-tailed_raven","Fan-tailed raven"
"http://dbpedia.org/resource/Hobby_(bird)","Hobby (bird)"
"http://dbpedia.org/resource/Myna","Myna"
"http://dbpedia.org/resource/Pelagic_cormorant","Pelagic cormorant"
"http://dbpedia.org/resource/Procellariidae","Procellariidae"
"http://dbpedia.org/resource/Redstart","Redstart"
"http://dbpedia.org/resource/Scaup","Scaup"
"http://dbpedia.org/resource/Serinus","Serinus"
"http://dbpedia.org/resource/Shoveler","Shoveler"
"http://dbpedia.org/resource/Solitaire_(bird)","Solitaire (bird)"
"http://dbpedia.org/resource/Speculum_feathers","Speculum feathers"
"http://dbpedia.org/resource/Spotted_dick","Spotted dick"
"http://dbpedia.org/resource/Swallow-tailed_bee-eater","Swallow-tailed bee-eater"
"http://dbpedia.org/resource/Tarring_and_feathering","Tarring and feathering"
"http://dbpedia.org/resource/Tundra_swan","Tundra swan"
"http://dbpedia.org/resource/White_ibis","White ibis"
"http://dbpedia.org/resource/Anzû","Anzû"
"http://dbpedia.org/resource/Brown_flycatcher","Brown flycatcher"
"http://dbpedia.org/resource/Crested_penguin","Crested penguin"
"http://dbpedia.org/resource/Custard_pie","Custard pie"
"http://dbpedia.org/resource/Eudyptula","Eudyptula"
"http://dbpedia.org/resource/Green-backed_camaroptera","Green-backed camaroptera"
"http://dbpedia.org/resource/List_of_national_birds","List of national birds"
"http://dbpedia.org/resource/Profiterole","Profiterole"
"http://dbpedia.org/resource/Ridgway's_hawk","Ridgway's hawk"
"http://dbpedia.org/resource/Rosy-billed_pochard","Rosy-billed pochard"
"http://dbpedia.org/resource/War_pigeon","War pigeon"
"http://dbpedia.org/resource/American_black_swift","American black swift"
"http://dbpedia.org/resource/Amédée_Lighthouse","Amédée Lighthouse"
"http://dbpedia.org/resource/Banjo-Kazooie:_Nuts_&_Bolts","Banjo-Kazooie: Nuts & Bolts"
"http://dbpedia.org/resource/Broad-billed_prion","Broad-billed prion"
"http://dbpedia.org/resource/Buff-bellied_hummingbird","Buff-bellied hummingbird"
"http://dbpedia.org/resource/Chonchon","Chonchon"
"http://dbpedia.org/resource/Dixie_Lee_Fried_Chicken","Dixie Lee Fried Chicken"
"http://dbpedia.org/resource/Ems_(ship)","Ems (ship)"
"http://dbpedia.org/resource/Galite_Islands","Galite Islands"
"http://dbpedia.org/resource/Gooney_Bird_and_the_Room_Mother","Gooney Bird and the Room Mother"
"http://dbpedia.org/resource/Great_Republic_(1853_clipper)","Great Republic (1853 clipper)"
"http://dbpedia.org/resource/Gwennap_Head","Gwennap Head"
"http://dbpedia.org/resource/Iolo_Williams","Iolo Williams"
"http://dbpedia.org/resource/Kuala_Lumpur_Bird_Park","Kuala Lumpur Bird Park"
"http://dbpedia.org/resource/Kyorochan","Kyorochan"
"http://dbpedia.org/resource/Mare_aux_Hippopotames","Mare aux Hippopotames"
"http://dbpedia.org/resource/Pontic_Mountains","Pontic Mountains"
"http://dbpedia.org/resource/Prawle_Point","Prawle Point"
"http://dbpedia.org/resource/Spizaetus","Spizaetus"
"http://dbpedia.org/resource/Spotted_thick-knee","Spotted thick-knee"
"http://dbpedia.org/resource/White-breasted_cormorant","White-breasted cormorant"
"http://dbpedia.org/resource/White-winged_dove","White-winged dove"
"http://dbpedia.org/resource/Who's_a_Pretty_Boy%3F","Who's a Pretty Boy?"
"http://dbpedia.org/resource/Îles_du_Connétable","Îles du Connétable"
"http://dbpedia.org/resource/Alicot","Alicot"
"http://dbpedia.org/resource/Alofi_Island","Alofi Island"
"http://dbpedia.org/resource/Bird_goddess","Bird goddess"
"http://dbpedia.org/resource/Christopher_Helm","Christopher Helm"
"http://dbpedia.org/resource/Cox's_sandpiper","Cox's sandpiper"
"http://dbpedia.org/resource/Edd_the_Duck","Edd the Duck"
"http://dbpedia.org/resource/Gular_skin","Gular skin"
"http://dbpedia.org/resource/Heckle_and_Jeckle","Heckle and Jeckle"
"http://dbpedia.org/resource/Hornbill_ivory","Hornbill ivory"
"http://dbpedia.org/resource/Ilex_aquifolium","Ilex aquifolium"
"http://dbpedia.org/resource/Lesser_goldfinch","Lesser goldfinch"
"http://dbpedia.org/resource/Lidérc","Lidérc"
"http://dbpedia.org/resource/List_of_bird_species_described_in_the_2000s","List of bird species described in the 2000s"
"http://dbpedia.org/resource/Lullula","Lullula"
"http://dbpedia.org/resource/Mick_Rogers_(wildlife_warden)","Mick Rogers (wildlife warden)"
"http://dbpedia.org/resource/Nur_Mountains","Nur Mountains"
"http://dbpedia.org/resource/Prairie_oyster","Prairie oyster"
"http://dbpedia.org/resource/Sumburgh_Head","Sumburgh Head"
"http://dbpedia.org/resource/The_Gruffalo","The Gruffalo"
"http://dbpedia.org/resource/Yakky_Doodle","Yakky Doodle"
"http://dbpedia.org/resource/Ynys_Feurig,_Cemlyn_Bay_and_The_Skerries_Special_Protection_Area","Ynys Feurig, Cemlyn Bay and The Skerries Special Protection Area"
"http://dbpedia.org/resource/Aigrette","Aigrette"
"http://dbpedia.org/resource/Archibald_Thorburn","Archibald Thorburn"
"http://dbpedia.org/resource/Buldir_Island","Buldir Island"
"http://dbpedia.org/resource/Campbell_teal","Campbell teal"
"http://dbpedia.org/resource/Guadalupe_murrelet","Guadalupe murrelet"
"http://dbpedia.org/resource/Henry_Constantine_Richter","Henry Constantine Richter"
"http://dbpedia.org/resource/Keeper_of_the_Queen's_Swans","Keeper of the Queen's Swans"
"http://dbpedia.org/resource/Kittlitz's_murrelet","Kittlitz's murrelet"
"http://dbpedia.org/resource/Marker_of_the_Swans","Marker of the Swans"
"http://dbpedia.org/resource/Warden_of_the_Swans","Warden of the Swans"
"http://dbpedia.org/resource/Andrew_the_Apostle","Andrew the Apostle"
"http://dbpedia.org/resource/Atlanta_from_the_Ashes_(The_Phoenix)","Atlanta from the Ashes (The Phoenix)"
"http://dbpedia.org/resource/Black_bishop","Black bishop"
"http://dbpedia.org/resource/Bluff_Island_(Antarctica)","Bluff Island (Antarctica)"
"http://dbpedia.org/resource/Dhodial_Pheasantry","Dhodial Pheasantry"
"http://dbpedia.org/resource/Goose_Island_(South_Australia)","Goose Island (South Australia)"
"http://dbpedia.org/resource/Hard_Luck_Duck","Hard Luck Duck"
"http://dbpedia.org/resource/Herpetotherinae","Herpetotherinae"
"http://dbpedia.org/resource/Isla_Bartolomé","Isla Bartolomé"
"http://dbpedia.org/resource/Isla_Gonzalo","Isla Gonzalo"
"http://dbpedia.org/resource/Juncitarsus","Juncitarsus"
"http://dbpedia.org/resource/Muniellos_Nature_Reserve","Muniellos Nature Reserve"
"http://dbpedia.org/resource/Oraristrix","Oraristrix"
"http://dbpedia.org/resource/Saint_Peter","Saint Peter"
"http://dbpedia.org/resource/Southern_Fried_Chicken","Southern Fried Chicken"
"http://dbpedia.org/resource/Swan_dress","Swan dress"
"http://dbpedia.org/resource/The_First_Snow_of_Winter","The First Snow of Winter"
"http://dbpedia.org/resource/The_Legend_of_Pale_Male","The Legend of Pale Male"
"http://dbpedia.org/resource/Wardang_Island","Wardang Island"
"http://dbpedia.org/resource/White-winged_widowbird","White-winged widowbird"
"http://dbpedia.org/resource/Xiaotingia","Xiaotingia"
"http://dbpedia.org/resource/Yellow-crowned_bishop","Yellow-crowned bishop"
"http://dbpedia.org/resource/Archaeornithes","Archaeornithes"
"http://dbpedia.org/resource/Attenborough_Nature_Reserve","Attenborough Nature Reserve"
"http://dbpedia.org/resource/Colymbiculus","Colymbiculus"
"http://dbpedia.org/resource/Godrevy_Head_to_St_Agnes","Godrevy Head to St Agnes"
"http://dbpedia.org/resource/Kapıdağ_Peninsula","Kapıdağ Peninsula"
"http://dbpedia.org/resource/Kartsakhi_Lake","Kartsakhi Lake"
"http://dbpedia.org/resource/Lavocatavis","Lavocatavis"
"http://dbpedia.org/resource/Leafie,_A_Hen_into_the_Wild","Leafie, A Hen into the Wild"
"http://dbpedia.org/resource/Lucky_Ducky_(film)","Lucky Ducky (film)"
"http://dbpedia.org/resource/Mahlon_Williamson_(barque)","Mahlon Williamson (barque)"
"http://dbpedia.org/resource/Minnie's_Bow-Toons","Minnie's Bow-Toons"
"http://dbpedia.org/resource/Nambashag","Nambashag"
"http://dbpedia.org/resource/Peter_Marler","Peter Marler"
"http://dbpedia.org/resource/Rinsey","Rinsey"
"http://dbpedia.org/resource/Roadkill_(2011_film)","Roadkill (2011 film)"
"http://dbpedia.org/resource/Sir_Joseph_Banks_Group","Sir Joseph Banks Group"
"http://dbpedia.org/resource/Tree_kingfisher","Tree kingfisher"
"http://dbpedia.org/resource/Troubridge_Island","Troubridge Island"
"http://dbpedia.org/resource/Under_a_Jarvis_Moon","Under a Jarvis Moon"
"http://dbpedia.org/resource/Wild_Wing_Cafe","Wild Wing Cafe"
"http://dbpedia.org/resource/Amazing_Penguin","Amazing Penguin"
"http://dbpedia.org/resource/Asphalt_miniature_owl","Asphalt miniature owl"
"http://dbpedia.org/resource/Brodavis","Brodavis"
"http://dbpedia.org/resource/Emma_Louisa_Turner","Emma Louisa Turner"
"http://dbpedia.org/resource/Frightful's_Daughter","Frightful's Daughter"
"http://dbpedia.org/resource/Frightful's_Daughter_Meets_the_Baron_Weasel","Frightful's Daughter Meets the Baron Weasel"
"http://dbpedia.org/resource/Frightful's_Mountain","Frightful's Mountain"
"http://dbpedia.org/resource/Guamblin_Island","Guamblin Island"
"http://dbpedia.org/resource/Ilgaz_Mountains","Ilgaz Mountains"
"http://dbpedia.org/resource/KEAD","KEAD"
"http://dbpedia.org/resource/Kurochkin's_pygmy_owl","Kurochkin's pygmy owl"
"http://dbpedia.org/resource/Nelepsittacus","Nelepsittacus"
"http://dbpedia.org/resource/Pterodromoides","Pterodromoides"
"http://dbpedia.org/resource/Rio_2","Rio 2"
"http://dbpedia.org/resource/Shelling_of_Johnston_and_Palmyra","Shelling of Johnston and Palmyra"
"http://dbpedia.org/resource/The_Last_Lord_of_Eldorado","The Last Lord of Eldorado"
"http://dbpedia.org/resource/Île_Fourchue","Île Fourchue"
"http://dbpedia.org/resource/Île_aux_Cochons","Île aux Cochons"
"http://dbpedia.org/resource/Île_de_la_Possession","Île de la Possession"
"http://dbpedia.org/resource/Île_des_Pingouins","Île des Pingouins"
"http://dbpedia.org/resource/Coat_of_arms_of_Saint_Helena","Coat of arms of Saint Helena"
"http://dbpedia.org/resource/Dinornithidae","Dinornithidae"
"http://dbpedia.org/resource/Falconry_training_and_technique","Falconry training and technique"
"http://dbpedia.org/resource/Neenish_tart","Neenish tart"
"http://dbpedia.org/resource/Nēnē-nui","Nēnē-nui"
"http://dbpedia.org/resource/Pacific-slope_flycatcher","Pacific-slope flycatcher"
"http://dbpedia.org/resource/Quail_eggs","Quail eggs"
"http://dbpedia.org/resource/Southern_fiscal","Southern fiscal"
"http://dbpedia.org/resource/Zuppa_Inglese","Zuppa Inglese"
"http://dbpedia.org/resource/Are_You_My_Mother%3F","Are You My Mother?"
"http://dbpedia.org/resource/Avalerion","Avalerion"
"http://dbpedia.org/resource/Crowned_crane","Crowned crane"
"http://dbpedia.org/resource/Egg_allergy","Egg allergy"
"http://dbpedia.org/resource/Emblem_of_Kuwait","Emblem of Kuwait"
"http://dbpedia.org/resource/Fokke_&_Sukke","Fokke & Sukke"
"http://dbpedia.org/resource/Gulf_of_Saros","Gulf of Saros"
"http://dbpedia.org/resource/Malvern_pudding","Malvern pudding"
"http://dbpedia.org/resource/Michael_A._Miles","Michael A. Miles"
"http://dbpedia.org/resource/Rawaki","Rawaki"
"http://dbpedia.org/resource/Ruddy-tailed_flycatcher","Ruddy-tailed flycatcher"
"http://dbpedia.org/resource/Seagull_management","Seagull management"
"http://dbpedia.org/resource/Yellowish_flycatcher","Yellowish flycatcher"
"http://dbpedia.org/resource/Cikavac","Cikavac"
"http://dbpedia.org/resource/Coxinha","Coxinha"
"http://dbpedia.org/resource/Craveri's_murrelet","Craveri's murrelet"
"http://dbpedia.org/resource/Freddie_and_Frieda_Falcon","Freddie and Frieda Falcon"
"http://dbpedia.org/resource/Germain's_peacock-pheasant","Germain's peacock-pheasant"
"http://dbpedia.org/resource/Grand_Falconer_of_France","Grand Falconer of France"
"http://dbpedia.org/resource/Magellanic_woodpecker","Magellanic woodpecker"
"http://dbpedia.org/resource/Mahonia_repens","Mahonia repens"
"http://dbpedia.org/resource/Mauritius_kestrel","Mauritius kestrel"
"http://dbpedia.org/resource/The_Encounter_(novel)","The Encounter (novel)"
"http://dbpedia.org/resource/Vaccinium_uliginosum","Vaccinium uliginosum"
"http://dbpedia.org/resource/Coat_of_arms_of_Miskolc","Coat of arms of Miskolc"
"http://dbpedia.org/resource/Kae_and_Longopoa","Kae and Longopoa"
"http://dbpedia.org/resource/Malagasy_kestrel","Malagasy kestrel"
"http://dbpedia.org/resource/Ornimegalonyx","Ornimegalonyx"
"http://dbpedia.org/resource/The_Magic_Swan_Geese","The Magic Swan Geese"
"http://dbpedia.org/resource/Vucub_Caquix","Vucub Caquix"
"http://dbpedia.org/resource/Whiskered_screech_owl","Whiskered screech owl"
"http://dbpedia.org/resource/Whistling_fruit_dove","Whistling fruit dove"
"http://dbpedia.org/resource/Bird_flight_patterns","Bird flight patterns"
"http://dbpedia.org/resource/Birds_Directive","Birds Directive"
"http://dbpedia.org/resource/Buff-collared_nightjar","Buff-collared nightjar"
"http://dbpedia.org/resource/Forest_bittern","Forest bittern"
"http://dbpedia.org/resource/Gapeworm","Gapeworm"
"http://dbpedia.org/resource/Jarita","Jarita"
"http://dbpedia.org/resource/John_Biddulph","John Biddulph"
"http://dbpedia.org/resource/Northern_pygmy_owl","Northern pygmy owl"
"http://dbpedia.org/resource/Of_Ducks,_Dimes_and_Destinies","Of Ducks, Dimes and Destinies"
"http://dbpedia.org/resource/Owl_Moon","Owl Moon"
"http://dbpedia.org/resource/Palaeospheniscinae","Palaeospheniscinae"
"http://dbpedia.org/resource/Phoenix_(novel)","Phoenix (novel)"
"http://dbpedia.org/resource/White-naped_swift","White-naped swift"
"http://dbpedia.org/resource/Wringer_(novel)","Wringer (novel)"
"http://dbpedia.org/resource/Aethia","Aethia"
"http://dbpedia.org/resource/Aimophila","Aimophila"
"http://dbpedia.org/resource/Chester's","Chester's"
"http://dbpedia.org/resource/Chesterfield_Islands","Chesterfield Islands"
"http://dbpedia.org/resource/Coat_of_arms_of_Dewsbury","Coat of arms of Dewsbury"
"http://dbpedia.org/resource/Coat_of_arms_of_Leeds","Coat of arms of Leeds"
"http://dbpedia.org/resource/Coat_of_arms_of_Udmurtia","Coat of arms of Udmurtia"
"http://dbpedia.org/resource/Duck_crossing","Duck crossing"
"http://dbpedia.org/resource/Egg_carton","Egg carton"
"http://dbpedia.org/resource/Greater_pewee","Greater pewee"
"http://dbpedia.org/resource/Grey_peacock-pheasant","Grey peacock-pheasant"
"http://dbpedia.org/resource/Griffin","Griffin"
"http://dbpedia.org/resource/Hack_(falconry)","Hack (falconry)"
"http://dbpedia.org/resource/Hammond's_flycatcher","Hammond's flycatcher"
"http://dbpedia.org/resource/Imogen_(video_game)","Imogen (video game)"
"http://dbpedia.org/resource/J._K._Stanford","J. K. Stanford"
"http://dbpedia.org/resource/Javan_pond_heron","Javan pond heron"
"http://dbpedia.org/resource/Orange-breasted_waxbill","Orange-breasted waxbill"
"http://dbpedia.org/resource/Striped_owl","Striped owl"
"http://dbpedia.org/resource/Stygian_owl","Stygian owl"
"http://dbpedia.org/resource/Walpole_Island_(New_Caledonia)","Walpole Island (New Caledonia)"
"http://dbpedia.org/resource/Black-faced_cormorant","Black-faced cormorant"
"http://dbpedia.org/resource/Cabidela","Cabidela"
"http://dbpedia.org/resource/Chicken_Wings_(comic)","Chicken Wings (comic)"
"http://dbpedia.org/resource/Chook_raffle","Chook raffle"
"http://dbpedia.org/resource/Coat_of_arms_of_Wigan","Coat of arms of Wigan"
"http://dbpedia.org/resource/Cordilleran_flycatcher","Cordilleran flycatcher"
"http://dbpedia.org/resource/Count_Duckula_2","Count Duckula 2"
"http://dbpedia.org/resource/Gagana","Gagana"
"http://dbpedia.org/resource/Gooney_Bird_Greene","Gooney Bird Greene"
"http://dbpedia.org/resource/Martlet","Martlet"
"http://dbpedia.org/resource/Muhlenbergia_rigens","Muhlenbergia rigens"
"http://dbpedia.org/resource/New_Zealand_king_shag","New Zealand king shag"
"http://dbpedia.org/resource/The_Lion_King:_Friends_in_Need","The Lion King: Friends in Need"
"http://dbpedia.org/resource/White-necked_heron","White-necked heron"
"http://dbpedia.org/resource/A_Wise_Old_Owl","A Wise Old Owl"
"http://dbpedia.org/resource/Cape_white-eye","Cape white-eye"
"http://dbpedia.org/resource/Coat_of_arms_of_Kropyvnytskyi","Coat of arms of Kropyvnytskyi"
"http://dbpedia.org/resource/Helzel","Helzel"
"http://dbpedia.org/resource/Heronry","Heronry"
"http://dbpedia.org/resource/KLG_(restaurant_chain)","KLG (restaurant chain)"
"http://dbpedia.org/resource/List_of_Disney_comics_by_Don_Rosa","List of Disney comics by Don Rosa"
"http://dbpedia.org/resource/Nordmann's_greenshank","Nordmann's greenshank"
"http://dbpedia.org/resource/Origin_of_avian_flight","Origin of avian flight"
"http://dbpedia.org/resource/Rosa_virginiana","Rosa virginiana"
"http://dbpedia.org/resource/Southern_tchagra","Southern tchagra"
"http://dbpedia.org/resource/The_Last_of_the_Clan_McDuck","The Last of the Clan McDuck"
"http://dbpedia.org/resource/The_Prisoner_of_White_Agony_Creek","The Prisoner of White Agony Creek"
"http://dbpedia.org/resource/Bird_egg","Bird egg"
"http://dbpedia.org/resource/Black_hawk-eagle","Black hawk-eagle"
"http://dbpedia.org/resource/Brown-headed_apalis","Brown-headed apalis"
"http://dbpedia.org/resource/Hypargos_(bird)","Hypargos (bird)"
"http://dbpedia.org/resource/Oozlefinch","Oozlefinch"
"http://dbpedia.org/resource/Ostrich_feather_duster","Ostrich feather duster"
"http://dbpedia.org/resource/Pandion_(bird)","Pandion (bird)"
"http://dbpedia.org/resource/Pernis_(bird)","Pernis (bird)"
"http://dbpedia.org/resource/Pool_of_Virkie","Pool of Virkie"
"http://dbpedia.org/resource/The_Test_(Applegate_novel)","The Test (Applegate novel)"
"http://dbpedia.org/resource/Adar_Llwch_Gwin","Adar Llwch Gwin"
"http://dbpedia.org/resource/Doves_as_symbols","Doves as symbols"
"http://dbpedia.org/resource/Gallo_en_chicha","Gallo en chicha"
"http://dbpedia.org/resource/Golden_Eagle_Festival","Golden Eagle Festival"
"http://dbpedia.org/resource/Len_Howard","Len Howard"
"http://dbpedia.org/resource/Ludwig's_double-collared_sunbird","Ludwig's double-collared sunbird"
"http://dbpedia.org/resource/Rosy-faced_lovebird_colour_genetics","Rosy-faced lovebird colour genetics"
"http://dbpedia.org/resource/Doki_Doki_Penguin_Land","Doki Doki Penguin Land"
"http://dbpedia.org/resource/Leda_and_the_Swan_(Leonardo)","Leda and the Swan (Leonardo)"
"http://dbpedia.org/resource/Mammals_and_birds_excluder_device","Mammals and birds excluder device"
"http://dbpedia.org/resource/Martin_Garner_(ornithologist)","Martin Garner (ornithologist)"
"http://dbpedia.org/resource/Vaccinium_ovalifolium","Vaccinium ovalifolium"
"http://dbpedia.org/resource/Auster_rookery","Auster rookery"
"http://dbpedia.org/resource/Bird_Talk","Bird Talk"
"http://dbpedia.org/resource/Bird_vision","Bird vision"
"http://dbpedia.org/resource/Coat_of_arms_of_Burnaby","Coat of arms of Burnaby"
"http://dbpedia.org/resource/Egg_as_food","Egg as food"
"http://dbpedia.org/resource/Heavy-footed_moa","Heavy-footed moa"
"http://dbpedia.org/resource/Mews_(falconry)","Mews (falconry)"
"http://dbpedia.org/resource/North_Island_giant_moa","North Island giant moa"
"http://dbpedia.org/resource/Pachyornis_australis","Pachyornis australis"
"http://dbpedia.org/resource/Palaeoglaux","Palaeoglaux"
"http://dbpedia.org/resource/Playboy_Penguin","Playboy Penguin"
"http://dbpedia.org/resource/Rump_(animal)","Rump (animal)"
"http://dbpedia.org/resource/Berlinguet_Inlet","Berlinguet Inlet"
"http://dbpedia.org/resource/Cheapside_(Doctor_Dolittle)","Cheapside (Doctor Dolittle)"
"http://dbpedia.org/resource/Crataegus_azarolus","Crataegus azarolus"
"http://dbpedia.org/resource/Minokawa","Minokawa"
"http://dbpedia.org/resource/Scott_Inlet","Scott Inlet"
"http://dbpedia.org/resource/Tody-flycatcher","Tody-flycatcher"
"http://dbpedia.org/resource/Bird_Day","Bird Day"
"http://dbpedia.org/resource/Bread_and_butter_pudding","Bread and butter pudding"
"http://dbpedia.org/resource/List_of_Tinamidae_species_and_subspecies","List of Tinamidae species and subspecies"
"http://dbpedia.org/resource/List_of_moa_species","List of moa species"
"http://dbpedia.org/resource/Streaked_antwren","Streaked antwren"
"http://dbpedia.org/resource/Cantabrian_capercaillie","Cantabrian capercaillie"
"http://dbpedia.org/resource/Corcoracidae","Corcoracidae"
"http://dbpedia.org/resource/Sarah_Ann_Island","Sarah Ann Island"
"http://dbpedia.org/resource/Tim_Westoll","Tim Westoll"
"http://dbpedia.org/resource/Basilinna_(bird)","Basilinna (bird)"
"http://dbpedia.org/resource/Miguelitos","Miguelitos"
"http://dbpedia.org/resource/Philadelphus_microphyllus","Philadelphus microphyllus"
"http://dbpedia.org/resource/Hainan_peacock-pheasant","Hainan peacock-pheasant"
"http://dbpedia.org/resource/Muscle_protractor_pterygoidei_et_quadrati","Muscle protractor pterygoidei et quadrati"
"http://dbpedia.org/resource/The_Black_Knight_(comics)","The Black Knight (comics)"
