"book","name"
"http://dbpedia.org/resource/Encyclopedia_of_African_History","Encyclopedia of African History"
"http://dbpedia.org/resource/Encyklopedia_Internautica","Encyklopedia Internautica"
"http://dbpedia.org/resource/Engelberg_Codex","Engelberg Codex"
"http://dbpedia.org/resource/Essentials_of_Post–Cold_War_Deterrence","Essentials of Post–Cold War Deterrence"
"http://dbpedia.org/resource/Ethel_&_Ernest","Ethel & Ernest"
"http://dbpedia.org/resource/Eye_of_the_Dragon","Eye of the Dragon"
"http://dbpedia.org/resource/Eye_on_Crime","Eye on Crime"
"http://dbpedia.org/resource/Faber_Book_of_Irish_Verse","Faber Book of Irish Verse"
"http://dbpedia.org/resource/Facultad_de_Traducción_e_Interpretación_de_Granada_(Spain)","Facultad de Traducción e Interpretación de Granada (Spain)"
"http://dbpedia.org/resource/Falling_Man_(novel)","Falling Man (novel)"
"http://dbpedia.org/resource/Fatal_Cure","Fatal Cure"
"http://dbpedia.org/resource/Fatal_Passage","Fatal Passage"
"http://dbpedia.org/resource/Food_chemistry","Food chemistry"
"http://dbpedia.org/resource/Frostbite_(Wellington_novel)","Frostbite (Wellington novel)"
"http://dbpedia.org/resource/Gambling_mathematics","Gambling mathematics"
"http://dbpedia.org/resource/Game_Over_(Sheff_book)","Game Over (Sheff book)"
"http://dbpedia.org/resource/Gelotology","Gelotology"
"http://dbpedia.org/resource/Generation_of_Swine","Generation of Swine"
"http://dbpedia.org/resource/Gladys_the_Swiss_Dairy_Cow","Gladys the Swiss Dairy Cow"
"http://dbpedia.org/resource/God's_Trombones","God's Trombones"
"http://dbpedia.org/resource/Gods,_Graves_and_Scholars","Gods, Graves and Scholars"
"http://dbpedia.org/resource/Going_Home_(Peyton_novel)","Going Home (Peyton novel)"
"http://dbpedia.org/resource/Goodbye_Tsugumi","Goodbye Tsugumi"
"http://dbpedia.org/resource/Gossamer_(novel)","Gossamer (novel)"
"http://dbpedia.org/resource/Growing_Pains_(book)","Growing Pains (book)"
"http://dbpedia.org/resource/Hammered_(Bear_novel)","Hammered (Bear novel)"
"http://dbpedia.org/resource/Harmful_Intent","Harmful Intent"
"http://dbpedia.org/resource/History_of_the_Portland_Trail_Blazers","History of the Portland Trail Blazers"
"http://dbpedia.org/resource/Icefire_(Reeves-Stevens_novel)","Icefire (Reeves-Stevens novel)"
"http://dbpedia.org/resource/Icefire_(d'Lacey_novel)","Icefire (d'Lacey novel)"
"http://dbpedia.org/resource/If_I_Did_It","If I Did It"
"http://dbpedia.org/resource/Ignatius_His_Conclave","Ignatius His Conclave"
"http://dbpedia.org/resource/Il_teatro_alla_moda","Il teatro alla moda"
"http://dbpedia.org/resource/Imperium_(Kapuściński_book)","Imperium (Kapuściński book)"
"http://dbpedia.org/resource/Imre:_A_Memorandum","Imre: A Memorandum"
"http://dbpedia.org/resource/Jack_&_Jill_(novel)","Jack & Jill (novel)"
"http://dbpedia.org/resource/Jaunde-Texte_von_Karl_Atangana_und_Paul_Messi","Jaunde-Texte von Karl Atangana und Paul Messi"
"http://dbpedia.org/resource/Jawbreaker:_The_Attack_on_bin_Laden_and_al-Qaeda","Jawbreaker: The Attack on bin Laden and al-Qaeda"
"http://dbpedia.org/resource/Just_So_Songs","Just So Songs"
"http://dbpedia.org/resource/Kingdom_of_the_Golden_Dragon","Kingdom of the Golden Dragon"
"http://dbpedia.org/resource/Kujiki","Kujiki"
"http://dbpedia.org/resource/L'huomo_di_lettere","L'huomo di lettere"
"http://dbpedia.org/resource/L._Ron_Hubbard,_Messiah_or_Madman%3F","L. Ron Hubbard, Messiah or Madman?"
"http://dbpedia.org/resource/La_Clé_sur_la_porte","La Clé sur la porte"
"http://dbpedia.org/resource/La_Toile_Daligram","La Toile Daligram"
"http://dbpedia.org/resource/La_joie_de_vivre","La joie de vivre"
"http://dbpedia.org/resource/Laberinto_de_Fortuna","Laberinto de Fortuna"
"http://dbpedia.org/resource/Lady_Franklin's_Revenge","Lady Franklin's Revenge"
"http://dbpedia.org/resource/Last_Flight_(book)","Last Flight (book)"
"http://dbpedia.org/resource/Lavender_and_Old_Lace","Lavender and Old Lace"
"http://dbpedia.org/resource/Lexical_grammar","Lexical grammar"
"http://dbpedia.org/resource/Libellus_de_Medicinalibus_Indorum_Herbis","Libellus de Medicinalibus Indorum Herbis"
"http://dbpedia.org/resource/Lieut._Gullivar_Jones:_His_Vacation","Lieut. Gullivar Jones: His Vacation"
"http://dbpedia.org/resource/Lizzie_Bright_and_the_Buckminster_Boy","Lizzie Bright and the Buckminster Boy"
"http://dbpedia.org/resource/Lucy_Temple","Lucy Temple"
"http://dbpedia.org/resource/Mathare","Mathare"
"http://dbpedia.org/resource/Memory_Hold-the-Door","Memory Hold-the-Door"
"http://dbpedia.org/resource/Meridian_(novel)","Meridian (novel)"
"http://dbpedia.org/resource/Middle_Passage_(novel)","Middle Passage (novel)"
"http://dbpedia.org/resource/Mondo_(scripture)","Mondo (scripture)"
"http://dbpedia.org/resource/Mothers_and_Sons_(book)","Mothers and Sons (book)"
"http://dbpedia.org/resource/Mountain_of_Black_Glass","Mountain of Black Glass"
"http://dbpedia.org/resource/Mr._Amperduke","Mr. Amperduke"
"http://dbpedia.org/resource/Mrs._Caliban","Mrs. Caliban"
"http://dbpedia.org/resource/My_Brother's_Keeper_(Davenport_novel)","My Brother's Keeper (Davenport novel)"
"http://dbpedia.org/resource/My_Louisiana_Sky","My Louisiana Sky"
"http://dbpedia.org/resource/My_Side_of_the_Mountain","My Side of the Mountain"
"http://dbpedia.org/resource/NP_(novel)","NP (novel)"
"http://dbpedia.org/resource/National_Watch_and_Clock_Museum","National Watch and Clock Museum"
"http://dbpedia.org/resource/Nature's_Garden","Nature's Garden"
"http://dbpedia.org/resource/Nine_Worthies_of_London","Nine Worthies of London"
"http://dbpedia.org/resource/Ninth_Key","Ninth Key"
"http://dbpedia.org/resource/No,_David!","No, David!"
"http://dbpedia.org/resource/Occupational_Hazards","Occupational Hazards"
"http://dbpedia.org/resource/Old_Rose_and_Silver","Old Rose and Silver"
"http://dbpedia.org/resource/Once_Upon_an_Island","Once Upon an Island"
"http://dbpedia.org/resource/One_More_Time_(book)","One More Time (book)"
"http://dbpedia.org/resource/Orphans_of_Chaos","Orphans of Chaos"
"http://dbpedia.org/resource/Oxford_Book_of_Irish_Verse","Oxford Book of Irish Verse"
"http://dbpedia.org/resource/Parallel_Lives_(anthology)","Parallel Lives (anthology)"
"http://dbpedia.org/resource/Peeps_(novel)","Peeps (novel)"
"http://dbpedia.org/resource/Perform.00","Perform.00"
"http://dbpedia.org/resource/Phantom_of_the_Poles","Phantom of the Poles"
"http://dbpedia.org/resource/Phenomenology_(psychology)","Phenomenology (psychology)"
"http://dbpedia.org/resource/Police_science","Police science"
"http://dbpedia.org/resource/Pourquoi_story","Pourquoi story"
"http://dbpedia.org/resource/Prester_John_(novel)","Prester John (novel)"
"http://dbpedia.org/resource/Quatre_aventures_de_Spirou_et_Fantasio","Quatre aventures de Spirou et Fantasio"
"http://dbpedia.org/resource/Ralph_Snart_Adventures","Ralph Snart Adventures"
"http://dbpedia.org/resource/Red_Branch_(novel)","Red Branch (novel)"
"http://dbpedia.org/resource/Red_Earth,_White_Earth","Red Earth, White Earth"
"http://dbpedia.org/resource/Rendez-vous_à_Paris","Rendez-vous à Paris"
"http://dbpedia.org/resource/Rescuing_Da_Vinci","Rescuing Da Vinci"
"http://dbpedia.org/resource/Reunion_(Cabot_novel)","Reunion (Cabot novel)"
"http://dbpedia.org/resource/Rudin","Rudin"
"http://dbpedia.org/resource/Sahifah_Hammam_ibn_Munabbih","Sahifah Hammam ibn Munabbih"
"http://dbpedia.org/resource/Salute_to_Adventurers","Salute to Adventurers"
"http://dbpedia.org/resource/Scorched:_South_Africa's_Changing_Climate","Scorched: South Africa's Changing Climate"
"http://dbpedia.org/resource/Sea_of_Silver_Light","Sea of Silver Light"
"http://dbpedia.org/resource/See_You_Around,_Sam!","See You Around, Sam!"
"http://dbpedia.org/resource/Seizure_(Cook_novel)","Seizure (Cook novel)"
"http://dbpedia.org/resource/Servants_of_the_Wankh","Servants of the Wankh"
"http://dbpedia.org/resource/Sibelius_(film)","Sibelius (film)"
"http://dbpedia.org/resource/Sick_Heart_River","Sick Heart River"
"http://dbpedia.org/resource/Sir_Gibbie","Sir Gibbie"
"http://dbpedia.org/resource/So_Much_to_Tell_You","So Much to Tell You"
"http://dbpedia.org/resource/Something_Changed_(anthology)","Something Changed (anthology)"
"http://dbpedia.org/resource/Stay_(novel)","Stay (novel)"
"http://dbpedia.org/resource/Stopping_at_Slowyear","Stopping at Slowyear"
"http://dbpedia.org/resource/Stormwrack","Stormwrack"
"http://dbpedia.org/resource/Tales_Beyond_Time","Tales Beyond Time"
"http://dbpedia.org/resource/Tengyur","Tengyur"
"http://dbpedia.org/resource/Terrier_(novel)","Terrier (novel)"
"http://dbpedia.org/resource/The_Art_of_Loving","The Art of Loving"
"http://dbpedia.org/resource/The_Artist's_Way","The Artist's Way"
"http://dbpedia.org/resource/The_Atlas_(novel)","The Atlas (novel)"
"http://dbpedia.org/resource/The_Atom_Station","The Atom Station"
"http://dbpedia.org/resource/The_Bill_James_Historical_Baseball_Abstract","The Bill James Historical Baseball Abstract"
"http://dbpedia.org/resource/The_Book_of_Bond","The Book of Bond"
"http://dbpedia.org/resource/The_Cellar_(novel)","The Cellar (novel)"
"http://dbpedia.org/resource/The_Chaser_Annual","The Chaser Annual"
"http://dbpedia.org/resource/The_Children_of_the_New_Forest","The Children of the New Forest"
"http://dbpedia.org/resource/The_Civil_War_in_France","The Civil War in France"
"http://dbpedia.org/resource/The_Cobra_Event","The Cobra Event"
"http://dbpedia.org/resource/The_Collectors_(novel)","The Collectors (novel)"
"http://dbpedia.org/resource/The_Courageous_Princess","The Courageous Princess"
"http://dbpedia.org/resource/The_Courts_of_the_Morning","The Courts of the Morning"
"http://dbpedia.org/resource/The_Curious_Enlightenment_of_Professor_Caritat","The Curious Enlightenment of Professor Caritat"
"http://dbpedia.org/resource/The_Dead_Men_Diaries","The Dead Men Diaries"
"http://dbpedia.org/resource/The_Death_of_Artemio_Cruz","The Death of Artemio Cruz"
"http://dbpedia.org/resource/The_Dirdir","The Dirdir"
"http://dbpedia.org/resource/The_Doomsday_Manuscript","The Doomsday Manuscript"
"http://dbpedia.org/resource/The_Elves_of_Cintra","The Elves of Cintra"
"http://dbpedia.org/resource/The_Farming_of_Bones","The Farming of Bones"
"http://dbpedia.org/resource/The_Final_Key","The Final Key"
"http://dbpedia.org/resource/The_Flying_Inn","The Flying Inn"
"http://dbpedia.org/resource/The_Fun_of_It","The Fun of It"
"http://dbpedia.org/resource/The_Gap_in_the_Curtain","The Gap in the Curtain"
"http://dbpedia.org/resource/The_Gashlycrumb_Tinies","The Gashlycrumb Tinies"
"http://dbpedia.org/resource/The_Glass_Prison_(novel)","The Glass Prison (novel)"
"http://dbpedia.org/resource/The_God_Machine_(novel)","The God Machine (novel)"
"http://dbpedia.org/resource/The_Gods_of_the_Underworld","The Gods of the Underworld"
"http://dbpedia.org/resource/The_Headmaster_(book)","The Headmaster (book)"
"http://dbpedia.org/resource/The_Historians'_History_of_the_World","The Historians' History of the World"
"http://dbpedia.org/resource/The_House_of_the_Four_Winds","The House of the Four Winds"
"http://dbpedia.org/resource/The_House_with_the_Green_Shutters","The House with the Green Shutters"
"http://dbpedia.org/resource/The_Ice-Shirt","The Ice-Shirt"
"http://dbpedia.org/resource/The_Ides_of_March_(novel)","The Ides of March (novel)"
"http://dbpedia.org/resource/The_Infernal_Nexus","The Infernal Nexus"
"http://dbpedia.org/resource/The_Kalahari_Typing_School_for_Men","The Kalahari Typing School for Men"
"http://dbpedia.org/resource/The_Killing_Joke_(novel)","The Killing Joke (novel)"
"http://dbpedia.org/resource/The_Kouga_Ninja_Scrolls","The Kouga Ninja Scrolls"
"http://dbpedia.org/resource/The_Ladder_of_Divine_Ascent","The Ladder of Divine Ascent"
"http://dbpedia.org/resource/The_League_of_Extraordinary_Gentlemen:_Black_Dossier","The League of Extraordinary Gentlemen: Black Dossier"
"http://dbpedia.org/resource/The_Lion_King:_Friends_in_Need","The Lion King: Friends in Need"
"http://dbpedia.org/resource/The_Lost_Generation_(book)","The Lost Generation (book)"
"http://dbpedia.org/resource/The_Meme_Machine","The Meme Machine"
"http://dbpedia.org/resource/The_Memory_Keeper's_Daughter","The Memory Keeper's Daughter"
"http://dbpedia.org/resource/The_National_Football_Lottery","The National Football Lottery"
"http://dbpedia.org/resource/The_Peaceful_Tour_Live","The Peaceful Tour Live"
"http://dbpedia.org/resource/The_Penguin_Guide_to_Jazz","The Penguin Guide to Jazz"
"http://dbpedia.org/resource/The_Pnume","The Pnume"
"http://dbpedia.org/resource/The_Power-House","The Power-House"
"http://dbpedia.org/resource/The_Puma_Blues","The Puma Blues"
"http://dbpedia.org/resource/The_Queen_and_I_(novel)","The Queen and I (novel)"
"http://dbpedia.org/resource/The_Report_Card","The Report Card"
"http://dbpedia.org/resource/The_Revolt_of_Islam","The Revolt of Islam"
"http://dbpedia.org/resource/The_Rifles_(novel)","The Rifles (novel)"
"http://dbpedia.org/resource/The_Right_Attitude_to_Rain","The Right Attitude to Rain"
"http://dbpedia.org/resource/The_Royal_Family_(novel)","The Royal Family (novel)"
"http://dbpedia.org/resource/The_Sea_of_Monsters","The Sea of Monsters"
"http://dbpedia.org/resource/The_Search_for_the_Snow_Leopard","The Search for the Snow Leopard"
"http://dbpedia.org/resource/The_Secret_of_the_League","The Secret of the League"
"http://dbpedia.org/resource/The_Shi'ites_Under_Attack","The Shi'ites Under Attack"
"http://dbpedia.org/resource/The_Sorrows_of_Satan","The Sorrows of Satan"
"http://dbpedia.org/resource/The_Squire's_Crystal","The Squire's Crystal"
"http://dbpedia.org/resource/The_Tin_Flute","The Tin Flute"
"http://dbpedia.org/resource/The_Two_of_Us:_My_Life_with_John_Thaw","The Two of Us: My Life with John Thaw"
"http://dbpedia.org/resource/The_Upside_of_Down_(book)","The Upside of Down (book)"
"http://dbpedia.org/resource/The_View_from_Castle_Rock","The View from Castle Rock"
"http://dbpedia.org/resource/The_Warlock_in_Spite_of_Himself","The Warlock in Spite of Himself"
"http://dbpedia.org/resource/The_Wellstone","The Wellstone"
"http://dbpedia.org/resource/The_Wizard_of_the_Emerald_City","The Wizard of the Emerald City"
"http://dbpedia.org/resource/The_Worm_and_the_Ring","The Worm and the Ring"
"http://dbpedia.org/resource/Theologia_Germanica","Theologia Germanica"
"http://dbpedia.org/resource/Times_Square_Red,_Times_Square_Blue","Times Square Red, Times Square Blue"
"http://dbpedia.org/resource/Today_is_Tonight","Today is Tonight"
"http://dbpedia.org/resource/Tolkien's_Legendarium:_Essays_on_The_History_of_Middle-earth","Tolkien's Legendarium: Essays on The History of Middle-earth"
"http://dbpedia.org/resource/True_North_(novel)","True North (novel)"
"http://dbpedia.org/resource/Twelve_Red_Herrings","Twelve Red Herrings"
"http://dbpedia.org/resource/Ubirajara_(novel)","Ubirajara (novel)"
"http://dbpedia.org/resource/Visionseeker","Visionseeker"
"http://dbpedia.org/resource/Vital_Signs_(novel)","Vital Signs (novel)"
"http://dbpedia.org/resource/What_My_Mother_Doesn't_Know","What My Mother Doesn't Know"
"http://dbpedia.org/resource/Wild_Flowers_Worth_Knowing","Wild Flowers Worth Knowing"
"http://dbpedia.org/resource/Wormwood_(Taylor_novel)","Wormwood (Taylor novel)"
"http://dbpedia.org/resource/Yankee_Autumn_In_Acadiana","Yankee Autumn In Acadiana"
"http://dbpedia.org/resource/Young_Trudeau","Young Trudeau"
"http://dbpedia.org/resource/Zero_Zero_(comics)","Zero Zero (comics)"
"http://dbpedia.org/resource/Zooman_Sam","Zooman Sam"
"http://dbpedia.org/resource/Zoya_(novel)","Zoya (novel)"
"http://dbpedia.org/resource/100,000,000_Guinea_Pigs","100,000,000 Guinea Pigs"
"http://dbpedia.org/resource/4TVInteractive","4TVInteractive"
"http://dbpedia.org/resource/A_Burning_in_Homeland","A Burning in Homeland"
"http://dbpedia.org/resource/A_Scrap_of_Time_and_Other_Stories","A Scrap of Time and Other Stories"
"http://dbpedia.org/resource/A_Song_for_Summer","A Song for Summer"
"http://dbpedia.org/resource/A_Thousand_Splendid_Suns","A Thousand Splendid Suns"
"http://dbpedia.org/resource/A_Woman_in_Amber","A Woman in Amber"
"http://dbpedia.org/resource/Airline_ticket","Airline ticket"
"http://dbpedia.org/resource/Alfred_Kropp:_The_Seal_of_Solomon","Alfred Kropp: The Seal of Solomon"
"http://dbpedia.org/resource/Aliens_Among_Us","Aliens Among Us"
"http://dbpedia.org/resource/American_Sphinx","American Sphinx"
"http://dbpedia.org/resource/An_Autobiography_(Nehru)","An Autobiography (Nehru)"
"http://dbpedia.org/resource/An_Early_Martyr_and_Other_Poems","An Early Martyr and Other Poems"
"http://dbpedia.org/resource/An_Enquiry_Concerning_the_Principles_of_Morals","An Enquiry Concerning the Principles of Morals"
"http://dbpedia.org/resource/Aquamarine_(novel)","Aquamarine (novel)"
"http://dbpedia.org/resource/Babylon_by_Bus_(book)","Babylon by Bus (book)"
"http://dbpedia.org/resource/Before_You_Leap","Before You Leap"
"http://dbpedia.org/resource/Big_Al_(book)","Big Al (book)"
"http://dbpedia.org/resource/Bomba,_the_Jungle_Boy","Bomba, the Jungle Boy"
"http://dbpedia.org/resource/Boxy_an_Star","Boxy an Star"
"http://dbpedia.org/resource/Candide,_Part_II","Candide, Part II"
"http://dbpedia.org/resource/Confessions_of_a_Tax_Collector","Confessions of a Tax Collector"
"http://dbpedia.org/resource/Croatian_Encyclopedia","Croatian Encyclopedia"
"http://dbpedia.org/resource/Curious_George_Flies_a_Kite","Curious George Flies a Kite"
"http://dbpedia.org/resource/Dans_le_ciel","Dans le ciel"
"http://dbpedia.org/resource/Declaration_to_the_Seven","Declaration to the Seven"
"http://dbpedia.org/resource/Dinosaur_Summer","Dinosaur Summer"
"http://dbpedia.org/resource/Dinosaurs_Don't_Die","Dinosaurs Don't Die"
"http://dbpedia.org/resource/Dover_Beach_(novel)","Dover Beach (novel)"
"http://dbpedia.org/resource/Dragons,_Elves,_and_Heroes","Dragons, Elves, and Heroes"
"http://dbpedia.org/resource/Dream_Days","Dream Days"
"http://dbpedia.org/resource/Eagles_Fly_Early_(novel)","Eagles Fly Early (novel)"
"http://dbpedia.org/resource/Election_(novel)","Election (novel)"
"http://dbpedia.org/resource/Encounter_Point","Encounter Point"
"http://dbpedia.org/resource/Encyclopedia_of_Yugoslavia","Encyclopedia of Yugoslavia"
"http://dbpedia.org/resource/Encyclopædia_of_Religion_and_Ethics","Encyclopædia of Religion and Ethics"
"http://dbpedia.org/resource/Ends","Ends"
"http://dbpedia.org/resource/Ends_and_Means","Ends and Means"
"http://dbpedia.org/resource/English_Longitudinal_Study_of_Ageing","English Longitudinal Study of Ageing"
"http://dbpedia.org/resource/Enmerkar_and_the_Lord_of_Aratta","Enmerkar and the Lord of Aratta"
"http://dbpedia.org/resource/Europe_a_Prophecy","Europe a Prophecy"
"http://dbpedia.org/resource/Every_Inch_a_King","Every Inch a King"
"http://dbpedia.org/resource/Foundations_of_Modern_Arab_Identity","Foundations of Modern Arab Identity"
"http://dbpedia.org/resource/From_the_Notebooks_of_Dr._Brain","From the Notebooks of Dr. Brain"
"http://dbpedia.org/resource/Glentrool","Glentrool"
"http://dbpedia.org/resource/God's_Spy","God's Spy"
"http://dbpedia.org/resource/God,_A_Guide_for_the_Perplexed","God, A Guide for the Perplexed"
"http://dbpedia.org/resource/Grave_Peril_(The_Dresden_Files)","Grave Peril (The Dresden Files)"
"http://dbpedia.org/resource/Grimoire_of_Armadel","Grimoire of Armadel"
"http://dbpedia.org/resource/Grimoire_of_Pope_Leo","Grimoire of Pope Leo"
"http://dbpedia.org/resource/H.M.S._Unseen_(novel)","H.M.S. Unseen (novel)"
"http://dbpedia.org/resource/Hawke_(novel)","Hawke (novel)"
"http://dbpedia.org/resource/He_Do_the_Time_Police_in_Different_Voices","He Do the Time Police in Different Voices"
"http://dbpedia.org/resource/Homing_endonuclease","Homing endonuclease"
"http://dbpedia.org/resource/Howl_of_the_Werewolf","Howl of the Werewolf"
"http://dbpedia.org/resource/Hrolf_Kraki's_Saga_(novel)","Hrolf Kraki's Saga (novel)"
"http://dbpedia.org/resource/Human_Universals","Human Universals"
"http://dbpedia.org/resource/Huojuvat_Keulat","Huojuvat Keulat"
"http://dbpedia.org/resource/Hymnology","Hymnology"
"http://dbpedia.org/resource/Hyperborea_(collection)","Hyperborea (collection)"
"http://dbpedia.org/resource/I_Got_a_%22D%22_in_Salami","I Got a ""D"" in Salami"
"http://dbpedia.org/resource/In_the_Sargasso_Sea","In the Sargasso Sea"
"http://dbpedia.org/resource/Inclination_(novella)","Inclination (novella)"
"http://dbpedia.org/resource/Isle_of_the_Cross","Isle of the Cross"
"http://dbpedia.org/resource/John_Dough_and_the_Cherub","John Dough and the Cherub"
"http://dbpedia.org/resource/Jääpeili","Jääpeili"
"http://dbpedia.org/resource/Kender,_Gully_Dwarves,_and_Gnomes","Kender, Gully Dwarves, and Gnomes"
"http://dbpedia.org/resource/Khaak_aur_Khoon","Khaak aur Khoon"
"http://dbpedia.org/resource/King_Coal","King Coal"
"http://dbpedia.org/resource/Knitting_Under_the_Influence","Knitting Under the Influence"
"http://dbpedia.org/resource/Kolmannen_valtakunnan_vieraana","Kolmannen valtakunnan vieraana"
"http://dbpedia.org/resource/La_Dormeuse_de_Naples_(novel)","La Dormeuse de Naples (novel)"
"http://dbpedia.org/resource/Lair_of_the_Lion","Lair of the Lion"
"http://dbpedia.org/resource/Lee's_Holiday_Showdown","Lee's Holiday Showdown"
"http://dbpedia.org/resource/Lee_Goes_for_Gold","Lee Goes for Gold"
"http://dbpedia.org/resource/Lee_and_the_Consul_Mutants","Lee and the Consul Mutants"
"http://dbpedia.org/resource/Legende_sau_basmele_românilor","Legende sau basmele românilor"
"http://dbpedia.org/resource/Limits_(collection)","Limits (collection)"
"http://dbpedia.org/resource/Lonie_Report","Lonie Report"
"http://dbpedia.org/resource/Lucy_(novel)","Lucy (novel)"
"http://dbpedia.org/resource/Magic_Item_Compendium","Magic Item Compendium"
"http://dbpedia.org/resource/Mahashweta","Mahashweta"
"http://dbpedia.org/resource/Man_La_Yahduruhu_al-Faqih","Man La Yahduruhu al-Faqih"
"http://dbpedia.org/resource/Marazan","Marazan"
"http://dbpedia.org/resource/Marks'_Standard_Handbook_for_Mechanical_Engineers","Marks' Standard Handbook for Mechanical Engineers"
"http://dbpedia.org/resource/Me_Kaksi","Me Kaksi"
"http://dbpedia.org/resource/Measuring_Instruments_Directive","Measuring Instruments Directive"
"http://dbpedia.org/resource/Moonheart","Moonheart"
"http://dbpedia.org/resource/Muddle_Earth","Muddle Earth"
"http://dbpedia.org/resource/Muddle_Earth_(Brunner_novel)","Muddle Earth (Brunner novel)"
"http://dbpedia.org/resource/Music_on_the_Bamboo_Radio","Music on the Bamboo Radio"
"http://dbpedia.org/resource/Mussolini_diaries","Mussolini diaries"
"http://dbpedia.org/resource/Nad_Navillus","Nad Navillus"
"http://dbpedia.org/resource/New_Worlds_for_Old_(Wells_book)","New Worlds for Old (Wells book)"
"http://dbpedia.org/resource/Niagara_Falls,_or_Does_It%3F","Niagara Falls, or Does It?"
"http://dbpedia.org/resource/Nimettömiä_lauluja","Nimettömiä lauluja"
"http://dbpedia.org/resource/No_Name_(novel)","No Name (novel)"
"http://dbpedia.org/resource/Nun_Study","Nun Study"
"http://dbpedia.org/resource/On_the_Origin_of_the_World","On the Origin of the World"
"http://dbpedia.org/resource/Over_the_Edge_(book)","Over the Edge (book)"
"http://dbpedia.org/resource/Oversize_permit","Oversize permit"
"http://dbpedia.org/resource/Paingod_and_Other_Delusions","Paingod and Other Delusions"
"http://dbpedia.org/resource/Patent_Pending_(short_story)","Patent Pending (short story)"
"http://dbpedia.org/resource/Pennterra","Pennterra"
"http://dbpedia.org/resource/Piano_Quartet_(Mahler)","Piano Quartet (Mahler)"
"http://dbpedia.org/resource/Scientific_Advertising","Scientific Advertising"
"http://dbpedia.org/resource/She_and_Allan","She and Allan"
"http://dbpedia.org/resource/Shipping_list","Shipping list"
"http://dbpedia.org/resource/Silver_Screen_(novel)","Silver Screen (novel)"
"http://dbpedia.org/resource/Sinister_Street","Sinister Street"
"http://dbpedia.org/resource/Sisters_of_Isis","Sisters of Isis"
"http://dbpedia.org/resource/Skin_(Dekker_novel)","Skin (Dekker novel)"
"http://dbpedia.org/resource/So_Totally_Emily_Ebers","So Totally Emily Ebers"
"http://dbpedia.org/resource/Sofia_Petrovna","Sofia Petrovna"
"http://dbpedia.org/resource/Song_of_the_Earth","Song of the Earth"
"http://dbpedia.org/resource/Steps_to_Christ","Steps to Christ"
"http://dbpedia.org/resource/Stratford_Works","Stratford Works"
"http://dbpedia.org/resource/The_A-List_(novel)","The A-List (novel)"
"http://dbpedia.org/resource/The_Armageddon_Rag","The Armageddon Rag"
"http://dbpedia.org/resource/The_Armies_of_Memory","The Armies of Memory"
"http://dbpedia.org/resource/The_Ascent_of_Rum_Doodle","The Ascent of Rum Doodle"
"http://dbpedia.org/resource/The_Bad_Book","The Bad Book"
"http://dbpedia.org/resource/The_Book_of_Sorrows","The Book of Sorrows"
"http://dbpedia.org/resource/The_Cat_Who_Played_Brahms","The Cat Who Played Brahms"
"http://dbpedia.org/resource/The_Dark_Beyond_the_Stars","The Dark Beyond the Stars"
"http://dbpedia.org/resource/The_Day_of_the_Djinn_Warriors","The Day of the Djinn Warriors"
"http://dbpedia.org/resource/The_Dignity_of_the_Nation","The Dignity of the Nation"
"http://dbpedia.org/resource/The_Doom_That_Came_to_Sarnath_and_Other_Stories","The Doom That Came to Sarnath and Other Stories"
"http://dbpedia.org/resource/The_Double_Tongue","The Double Tongue"
"http://dbpedia.org/resource/The_Gates_of_the_Forest","The Gates of the Forest"
"http://dbpedia.org/resource/The_Ghost_of_the_Executed_Engineer","The Ghost of the Executed Engineer"
"http://dbpedia.org/resource/The_Goalie's_Anxiety_at_the_Penalty_Kick","The Goalie's Anxiety at the Penalty Kick"
"http://dbpedia.org/resource/The_Golden_Age_(Grahame)","The Golden Age (Grahame)"
"http://dbpedia.org/resource/The_Gray_Prince","The Gray Prince"
"http://dbpedia.org/resource/The_Great_Pursuit","The Great Pursuit"
"http://dbpedia.org/resource/The_Grotesque_(novel)","The Grotesque (novel)"
"http://dbpedia.org/resource/The_Grouchy_Ladybug","The Grouchy Ladybug"
"http://dbpedia.org/resource/The_Harlan_Ellison_Hornbook","The Harlan Ellison Hornbook"
"http://dbpedia.org/resource/The_Highly_Effective_Detective","The Highly Effective Detective"
"http://dbpedia.org/resource/The_Hope_(novel)","The Hope (novel)"
"http://dbpedia.org/resource/The_House_of_the_Sleeping_Beauties","The House of the Sleeping Beauties"
"http://dbpedia.org/resource/The_Island_of_the_Mighty","The Island of the Mighty"
"http://dbpedia.org/resource/The_Kingdom_at_the_End_of_the_Road","The Kingdom at the End of the Road"
"http://dbpedia.org/resource/The_Knight_Templar","The Knight Templar"
"http://dbpedia.org/resource/The_Long_Haul_(novel)","The Long Haul (novel)"
"http://dbpedia.org/resource/The_Magic_of_Krynn","The Magic of Krynn"
"http://dbpedia.org/resource/The_Magic_of_Thinking_Big","The Magic of Thinking Big"
"http://dbpedia.org/resource/The_Man_Who_Went_Back","The Man Who Went Back"
"http://dbpedia.org/resource/The_Night_Buffalo","The Night Buffalo"
"http://dbpedia.org/resource/The_Northern_Light_(novel)","The Northern Light (novel)"
"http://dbpedia.org/resource/The_Poem_of_the_Man-God","The Poem of the Man-God"
"http://dbpedia.org/resource/The_Principles_and_Practice_of_Medicine","The Principles and Practice of Medicine"
