"90film","name"
"http://dbpedia.org/resource/Spring_in_My_Hometown","Spring in My Hometown"
"http://dbpedia.org/resource/Summer_Snow_(film)","Summer Snow (film)"
"http://dbpedia.org/resource/Taaqat_(1995_film)","Taaqat (1995 film)"
"http://dbpedia.org/resource/The_American_Gangster","The American Gangster"
"http://dbpedia.org/resource/The_Amy_Fisher_Story","The Amy Fisher Story"
"http://dbpedia.org/resource/The_City_(1998_film)","The City (1998 film)"
"http://dbpedia.org/resource/The_Dance_(1998_film)","The Dance (1998 film)"
"http://dbpedia.org/resource/The_Days_(1993_film)","The Days (1993 film)"
"http://dbpedia.org/resource/The_Divine_Ryans","The Divine Ryans"
"http://dbpedia.org/resource/The_Gambling_Ghost","The Gambling Ghost"
"http://dbpedia.org/resource/The_House_(1999_film)","The House (1999 film)"
"http://dbpedia.org/resource/The_Letter_(1999_film)","The Letter (1999 film)"
"http://dbpedia.org/resource/The_Moment_After","The Moment After"
"http://dbpedia.org/resource/The_Naked_Man_(1998_film)","The Naked Man (1998 film)"
"http://dbpedia.org/resource/The_Nuttiest_Nutcracker","The Nuttiest Nutcracker"
"http://dbpedia.org/resource/The_Ox_(film)","The Ox (film)"
"http://dbpedia.org/resource/The_Paperboy_(1994_film)","The Paperboy (1994 film)"
"http://dbpedia.org/resource/The_Puppetmaster_(film)","The Puppetmaster (film)"
"http://dbpedia.org/resource/The_Rainbow_Warrior_(film)","The Rainbow Warrior (film)"
"http://dbpedia.org/resource/The_Seller","The Seller"
"http://dbpedia.org/resource/The_Swan_Princess_III:_The_Mystery_of_the_Enchanted_Treasure","The Swan Princess III: The Mystery of the Enchanted Treasure"
"http://dbpedia.org/resource/The_Swan_and_the_Wanderer","The Swan and the Wanderer"
"http://dbpedia.org/resource/The_Top_Bet","The Top Bet"
"http://dbpedia.org/resource/There_Goes_the_Neighborhood_(film)","There Goes the Neighborhood (film)"
"http://dbpedia.org/resource/To_You_from_Me","To You from Me"
"http://dbpedia.org/resource/Trancers_III","Trancers III"
"http://dbpedia.org/resource/Udhaar_Ki_Zindagi","Udhaar Ki Zindagi"
"http://dbpedia.org/resource/Under_the_Sun_(1998_film)","Under the Sun (1998 film)"
"http://dbpedia.org/resource/Used_People","Used People"
"http://dbpedia.org/resource/Waterland_(film)","Waterland (film)"
"http://dbpedia.org/resource/Webmaster_(film)","Webmaster (film)"
"http://dbpedia.org/resource/Weekend_Lover","Weekend Lover"
"http://dbpedia.org/resource/Wolfhound_(1991_film)","Wolfhound (1991 film)"
"http://dbpedia.org/resource/Yonggary_(1999_film)","Yonggary (1999 film)"
"http://dbpedia.org/resource/Zindagi_Ek_Juaa","Zindagi Ek Juaa"
"http://dbpedia.org/resource/Dance_Me_Outside","Dance Me Outside"
"http://dbpedia.org/resource/Endgame_(1999_film)","Endgame (1999 film)"
"http://dbpedia.org/resource/Georgia_(1995_film)","Georgia (1995 film)"
"http://dbpedia.org/resource/Guest_House_Paradiso","Guest House Paradiso"
"http://dbpedia.org/resource/Martha,_Meet_Frank,_Daniel_and_Laurence","Martha, Meet Frank, Daniel and Laurence"
"http://dbpedia.org/resource/Multi-Facial","Multi-Facial"
"http://dbpedia.org/resource/Neuf_mois","Neuf mois"
"http://dbpedia.org/resource/Whatever_Happened_to_Harold_Smith%3F","Whatever Happened to Harold Smith?"
"http://dbpedia.org/resource/The_Monster_(1994_film)","The Monster (1994 film)"
"http://dbpedia.org/resource/Emmanuelle_6:_One_Final_Fling","Emmanuelle 6: One Final Fling"
"http://dbpedia.org/resource/Humanap_Ka_ng_Panget","Humanap Ka ng Panget"
"http://dbpedia.org/resource/Josh_and_S.A.M.","Josh and S.A.M."
"http://dbpedia.org/resource/La_Carrera_Panamericana","La Carrera Panamericana"
"http://dbpedia.org/resource/A_Pizza_in_Jordbro","A Pizza in Jordbro"
"http://dbpedia.org/resource/Aadhityan","Aadhityan"
"http://dbpedia.org/resource/Acla's_Descent_into_Floristella","Acla's Descent into Floristella"
"http://dbpedia.org/resource/Agnes_Cecilia_–_en_sällsam_historia","Agnes Cecilia – en sällsam historia"
"http://dbpedia.org/resource/Agni_Paarvai","Agni Paarvai"
"http://dbpedia.org/resource/All_Men_Are_Brothers:_Blood_of_the_Leopard","All Men Are Brothers: Blood of the Leopard"
"http://dbpedia.org/resource/Allari_Premikudu","Allari Premikudu"
"http://dbpedia.org/resource/Ancient_Chinese_Whorehouse","Ancient Chinese Whorehouse"
"http://dbpedia.org/resource/Ashwini_(film)","Ashwini (film)"
"http://dbpedia.org/resource/Aval_Potta_Kolam","Aval Potta Kolam"
"http://dbpedia.org/resource/Ballistic_Kiss","Ballistic Kiss"
"http://dbpedia.org/resource/Brahmachari_(1992_film)","Brahmachari (1992 film)"
"http://dbpedia.org/resource/Burning_Paradise","Burning Paradise"
"http://dbpedia.org/resource/Chinna_Pasanga_Naanga","Chinna Pasanga Naanga"
"http://dbpedia.org/resource/Chinna_Thayee","Chinna Thayee"
"http://dbpedia.org/resource/David_Uncle","David Uncle"
"http://dbpedia.org/resource/Doni_Sagali","Doni Sagali"
"http://dbpedia.org/resource/Dragstrip_Girl_(1994_film)","Dragstrip Girl (1994 film)"
"http://dbpedia.org/resource/Dreaming_of_Rita","Dreaming of Rita"
"http://dbpedia.org/resource/Fat_Chance_(film)","Fat Chance (film)"
"http://dbpedia.org/resource/From_Karkheh_to_Rhein","From Karkheh to Rhein"
"http://dbpedia.org/resource/Gadibidi_Aliya","Gadibidi Aliya"
"http://dbpedia.org/resource/Grandpa's_Journey","Grandpa's Journey"
"http://dbpedia.org/resource/Habba","Habba"
"http://dbpedia.org/resource/Harakeya_Kuri","Harakeya Kuri"
"http://dbpedia.org/resource/How_to_Top_My_Wife","How to Top My Wife"
"http://dbpedia.org/resource/Hrudaya_Haadithu","Hrudaya Haadithu"
"http://dbpedia.org/resource/Idhuthanda_Sattam","Idhuthanda Sattam"
"http://dbpedia.org/resource/Il_cielo_in_una_stanza_(film)","Il cielo in una stanza (film)"
"http://dbpedia.org/resource/Innisai_Mazhai","Innisai Mazhai"
"http://dbpedia.org/resource/Isusumbong_Kita_sa_Tatay_Ko...","Isusumbong Kita sa Tatay Ko..."
"http://dbpedia.org/resource/Ivo_the_Genius","Ivo the Genius"
"http://dbpedia.org/resource/Jaga_Mechida_Huduga","Jaga Mechida Huduga"
"http://dbpedia.org/resource/Jaime_(1999_film)","Jaime (1999 film)"
"http://dbpedia.org/resource/Kaivo","Kaivo"
"http://dbpedia.org/resource/Karulina_Koogu","Karulina Koogu"
"http://dbpedia.org/resource/Karulina_Kudi","Karulina Kudi"
"http://dbpedia.org/resource/Kollura_Sri_Mookambika","Kollura Sri Mookambika"
"http://dbpedia.org/resource/Kunukkitta_Kozhi","Kunukkitta Kozhi"
"http://dbpedia.org/resource/Kurubana_Rani","Kurubana Rani"
"http://dbpedia.org/resource/Lion_Jagapathi_Rao","Lion Jagapathi Rao"
"http://dbpedia.org/resource/Lockup_Death","Lockup Death"
"http://dbpedia.org/resource/Lohpurush","Lohpurush"
"http://dbpedia.org/resource/Love_and_Co","Love and Co"
"http://dbpedia.org/resource/Mane_Devru","Mane Devru"
"http://dbpedia.org/resource/Manta,_Manta","Manta, Manta"
"http://dbpedia.org/resource/Marriages_(1998_film)","Marriages (1998 film)"
"http://dbpedia.org/resource/Midida_Hrudayagalu","Midida Hrudayagalu"
"http://dbpedia.org/resource/Miss_Beatty's_Children","Miss Beatty's Children"
"http://dbpedia.org/resource/Mojugara_Sogasugara","Mojugara Sogasugara"
"http://dbpedia.org/resource/Money,_A_Mythology_of_Darkness","Money, A Mythology of Darkness"
"http://dbpedia.org/resource/Munjaneya_Manju","Munjaneya Manju"
"http://dbpedia.org/resource/Mysore_Mallige_(film)","Mysore Mallige (film)"
"http://dbpedia.org/resource/Naach_Govinda_Naach","Naach Govinda Naach"
"http://dbpedia.org/resource/Naangal","Naangal"
"http://dbpedia.org/resource/Nadodi_Pattukkaran","Nadodi Pattukkaran"
"http://dbpedia.org/resource/Neenga_Nalla_Irukkanum","Neenga Nalla Irukkanum"
"http://dbpedia.org/resource/Night_of_the_Orangutan","Night of the Orangutan"
"http://dbpedia.org/resource/Nishyabda","Nishyabda"
"http://dbpedia.org/resource/No_Skin","No Skin"
"http://dbpedia.org/resource/Odahuttidavaru","Odahuttidavaru"
"http://dbpedia.org/resource/Once_a_Year,_Every_Year","Once a Year, Every Year"
"http://dbpedia.org/resource/Ondu_Cinema_Kathe","Ondu Cinema Kathe"
"http://dbpedia.org/resource/Onna_Irukka_Kathukanum","Onna Irukka Kathukanum"
"http://dbpedia.org/resource/Pal_Do_Pal","Pal Do Pal"
"http://dbpedia.org/resource/Pattathu_Raani","Pattathu Raani"
"http://dbpedia.org/resource/Perum_Pulli","Perum Pulli"
"http://dbpedia.org/resource/Pi_(film)","Pi (film)"
"http://dbpedia.org/resource/Policemen_(film)","Policemen (film)"
"http://dbpedia.org/resource/Preethsod_Thappa","Preethsod Thappa"
"http://dbpedia.org/resource/Premotsava","Premotsava"
"http://dbpedia.org/resource/Prince_Charming_(1999_film)","Prince Charming (1999 film)"
"http://dbpedia.org/resource/Ravanan_(1994_film)","Ravanan (1994 film)"
"http://dbpedia.org/resource/Ravimama","Ravimama"
"http://dbpedia.org/resource/Rayaru_Bandaru_Mavana_Manege","Rayaru Bandaru Mavana Manege"
"http://dbpedia.org/resource/Reform_School_Girl_(1994_film)","Reform School Girl (1994 film)"
"http://dbpedia.org/resource/Rendu_Pondatti_Kaavalkaaran","Rendu Pondatti Kaavalkaaran"
"http://dbpedia.org/resource/Rojavai_Killathe","Rojavai Killathe"
"http://dbpedia.org/resource/Saptapadi_(1992_film)","Saptapadi (1992 film)"
"http://dbpedia.org/resource/Sevagan","Sevagan"
"http://dbpedia.org/resource/Snehaloka","Snehaloka"
"http://dbpedia.org/resource/Snowball_(1995_film)","Snowball (1995 film)"
"http://dbpedia.org/resource/Solaiyamma","Solaiyamma"
"http://dbpedia.org/resource/Solillada_Saradara","Solillada Saradara"
"http://dbpedia.org/resource/Spring_of_Joy","Spring of Joy"
"http://dbpedia.org/resource/Srinatha_Kavi_Sarvabhowmudu","Srinatha Kavi Sarvabhowmudu"
"http://dbpedia.org/resource/Stefano_Quantestorie","Stefano Quantestorie"
"http://dbpedia.org/resource/Sukham_Sukhakaram","Sukham Sukhakaram"
"http://dbpedia.org/resource/Thalaivasal_(film)","Thalaivasal (film)"
"http://dbpedia.org/resource/Thambi_Pondatti","Thambi Pondatti"
"http://dbpedia.org/resource/Thanga_Manasukkaran","Thanga Manasukkaran"
"http://dbpedia.org/resource/The_Ballad_of_the_Windshield_Washers","The Ballad of the Windshield Washers"
"http://dbpedia.org/resource/The_End_Is_Known","The End Is Known"
"http://dbpedia.org/resource/The_Ferris_Wheel_(film)","The Ferris Wheel (film)"
"http://dbpedia.org/resource/The_Flint_Street_Nativity","The Flint Street Nativity"
"http://dbpedia.org/resource/The_Lotus_Eaters_(film)","The Lotus Eaters (film)"
"http://dbpedia.org/resource/The_Nutcracker_(1993_film)","The Nutcracker (1993 film)"
"http://dbpedia.org/resource/The_Pistol:_The_Birth_of_a_Legend","The Pistol: The Birth of a Legend"
"http://dbpedia.org/resource/The_Plague_(1992_film)","The Plague (1992 film)"
"http://dbpedia.org/resource/The_Prince_of_Temple_Street","The Prince of Temple Street"
"http://dbpedia.org/resource/The_Scent_of_the_Night_(film)","The Scent of the Night (film)"
"http://dbpedia.org/resource/The_Seventh_Brother","The Seventh Brother"
"http://dbpedia.org/resource/Thendral_Varum_Theru","Thendral Varum Theru"
"http://dbpedia.org/resource/Thicker_than_Water_(1993_film)","Thicker than Water (1993 film)"
"http://dbpedia.org/resource/Thirumathi_Palanisamy","Thirumathi Palanisamy"
"http://dbpedia.org/resource/Thutta_Mutta","Thutta Mutta"
"http://dbpedia.org/resource/Touch_and_Go_(1991_film)","Touch and Go (1991 film)"
"http://dbpedia.org/resource/Treasure_Hunt_(1994_film)","Treasure Hunt (1994 film)"
"http://dbpedia.org/resource/Trouble_Maker_(film)","Trouble Maker (film)"
"http://dbpedia.org/resource/Turbulence_2:_Fear_of_Flying","Turbulence 2: Fear of Flying"
"http://dbpedia.org/resource/Un_eroe_borghese","Un eroe borghese"
"http://dbpedia.org/resource/Underground_Secrets","Underground Secrets"
"http://dbpedia.org/resource/Undu_Hoda_Kondu_Hoda","Undu Hoda Kondu Hoda"
"http://dbpedia.org/resource/Veeram_Vilanja_Mannu","Veeram Vilanja Mannu"
"http://dbpedia.org/resource/Villu_Pattukaran","Villu Pattukaran"
"http://dbpedia.org/resource/World_Apartment_Horror","World Apartment Horror"
"http://dbpedia.org/resource/Yaare_Neenu_Cheluve","Yaare Neenu Cheluve"
"http://dbpedia.org/resource/Z_(1999_film)","Z (1999 film)"
"http://dbpedia.org/resource/Zodiac_Killers","Zodiac Killers"
"http://dbpedia.org/resource/Önskas","Önskas"
"http://dbpedia.org/resource/A_Triumph_of_the_Heart:_The_Ricky_Bell_Story","A Triumph of the Heart: The Ricky Bell Story"
"http://dbpedia.org/resource/Aayanaki_Iddaru","Aayanaki Iddaru"
"http://dbpedia.org/resource/Adolescence_of_Utena","Adolescence of Utena"
"http://dbpedia.org/resource/Aguner_Poroshmoni","Aguner Poroshmoni"
"http://dbpedia.org/resource/All_Night_Long_2","All Night Long 2"
"http://dbpedia.org/resource/All_the_Moron's_Men","All the Moron's Men"
"http://dbpedia.org/resource/Amami_(film)","Amami (film)"
"http://dbpedia.org/resource/Amma_Ammaayiyamma","Amma Ammaayiyamma"
"http://dbpedia.org/resource/An_Impossible_Job","An Impossible Job"
"http://dbpedia.org/resource/Aparna_(1993_film)","Aparna (1993 film)"
"http://dbpedia.org/resource/Arangu_(film)","Arangu (film)"
"http://dbpedia.org/resource/Avec_mon_mari","Avec mon mari"
"http://dbpedia.org/resource/Ayushman_Bhava_(1998_film)","Ayushman Bhava (1998 film)"
"http://dbpedia.org/resource/Baharon_Ke_Manzil_(1991_film)","Baharon Ke Manzil (1991 film)"
"http://dbpedia.org/resource/Bandhukkal_Sathrukkal","Bandhukkal Sathrukkal"
"http://dbpedia.org/resource/Bare_Essentials","Bare Essentials"
"http://dbpedia.org/resource/Best_of_the_Best_(1992_film)","Best of the Best (1992 film)"
"http://dbpedia.org/resource/Bhoomi_Geetham","Bhoomi Geetham"
"http://dbpedia.org/resource/Bhoomika_(film)","Bhoomika (film)"
"http://dbpedia.org/resource/Bullet_for_Hire","Bullet for Hire"
"http://dbpedia.org/resource/Captain_(1999_film)","Captain (1999 film)"
"http://dbpedia.org/resource/Cattive_ragazze","Cattive ragazze"
"http://dbpedia.org/resource/Chief_Minister_K._R._Gowthami","Chief Minister K. R. Gowthami"
"http://dbpedia.org/resource/Chinna_Marumagal","Chinna Marumagal"
"http://dbpedia.org/resource/Chithirai_Pookkal","Chithirai Pookkal"
"http://dbpedia.org/resource/Chukkan","Chukkan"
"http://dbpedia.org/resource/City_Police_(film)","City Police (film)"
"http://dbpedia.org/resource/Cries_Unheard:_The_Donna_Yaklich_Story","Cries Unheard: The Donna Yaklich Story"
"http://dbpedia.org/resource/Deep_Red_(1994_film)","Deep Red (1994 film)"
"http://dbpedia.org/resource/Don't_Give_a_Damn","Don't Give a Damn"
"http://dbpedia.org/resource/Drunks_(film)","Drunks (film)"
"http://dbpedia.org/resource/Duniyaa_Jhukti_Hai","Duniyaa Jhukti Hai"
"http://dbpedia.org/resource/Enga_Ooru_Kavalkaran","Enga Ooru Kavalkaran"
"http://dbpedia.org/resource/Erotic_Liaisons","Erotic Liaisons"
"http://dbpedia.org/resource/Ezhara_Ponnana","Ezhara Ponnana"
"http://dbpedia.org/resource/First_Shot_(1993_film)","First Shot (1993 film)"
"http://dbpedia.org/resource/Ghatotkachudu","Ghatotkachudu"
"http://dbpedia.org/resource/Ghoshayaathra","Ghoshayaathra"
"http://dbpedia.org/resource/Gnana_Paravai","Gnana Paravai"
"http://dbpedia.org/resource/Going_to_Kansas_City","Going to Kansas City"
"http://dbpedia.org/resource/Golem,_the_Spirit_of_the_Exile","Golem, the Spirit of the Exile"
"http://dbpedia.org/resource/Golmaal_(1998_film)","Golmaal (1998 film)"
"http://dbpedia.org/resource/Gruhapravesha","Gruhapravesha"
"http://dbpedia.org/resource/Guru_Brahma","Guru Brahma"
"http://dbpedia.org/resource/Himapatha","Himapatha"
"http://dbpedia.org/resource/I_Like_to_Play_Games","I Like to Play Games"
"http://dbpedia.org/resource/Idhaya_Vaasal","Idhaya Vaasal"
"http://dbpedia.org/resource/Ilaignar_Ani","Ilaignar Ani"
"http://dbpedia.org/resource/Innathe_Program","Innathe Program"
"http://dbpedia.org/resource/J'entends_plus_la_guitare","J'entends plus la guitare"
"http://dbpedia.org/resource/Jaan_Pechaan","Jaan Pechaan"
"http://dbpedia.org/resource/Jaitra_Yatra","Jaitra Yatra"
"http://dbpedia.org/resource/Jamba_Lakidi_Pamba","Jamba Lakidi Pamba"
"http://dbpedia.org/resource/Janumadatha","Janumadatha"
"http://dbpedia.org/resource/Jusqu'au_bout_de_la_nuit","Jusqu'au bout de la nuit"
"http://dbpedia.org/resource/Just_Beyond_This_Forest","Just Beyond This Forest"
"http://dbpedia.org/resource/Kaala_Samrajya","Kaala Samrajya"
"http://dbpedia.org/resource/Kaikudunna_Nilavu","Kaikudunna Nilavu"
"http://dbpedia.org/resource/Kanasina_Rani","Kanasina Rani"
"http://dbpedia.org/resource/Kankettu","Kankettu"
"http://dbpedia.org/resource/Kartavya_(1995_film)","Kartavya (1995 film)"
"http://dbpedia.org/resource/Kavadiyattam","Kavadiyattam"
"http://dbpedia.org/resource/Kavya_(film)","Kavya (film)"
"http://dbpedia.org/resource/Kempaiah_IPS","Kempaiah IPS"
"http://dbpedia.org/resource/Kiss_of_a_Killer","Kiss of a Killer"
"http://dbpedia.org/resource/Kisses_and_Hugs","Kisses and Hugs"
"http://dbpedia.org/resource/Kizhakkum_Merkkum","Kizhakkum Merkkum"
"http://dbpedia.org/resource/Koodikazhcha","Koodikazhcha"
"http://dbpedia.org/resource/Koyil_Kaalai","Koyil Kaalai"
"http://dbpedia.org/resource/Kusruthikaatu","Kusruthikaatu"
"http://dbpedia.org/resource/L'Atlantide_(1992_film)","L'Atlantide (1992 film)"
"http://dbpedia.org/resource/Madeline_(1998_film)","Madeline (1998 film)"
"http://dbpedia.org/resource/Maga_Rayudu","Maga Rayudu"
"http://dbpedia.org/resource/Manjukalavum_Kazhinju","Manjukalavum Kazhinju"
"http://dbpedia.org/resource/Manthri_Kochamma","Manthri Kochamma"
"http://dbpedia.org/resource/Mill_Thozhilali","Mill Thozhilali"
"http://dbpedia.org/resource/Minnaminuginum_Minnukettu","Minnaminuginum Minnukettu"
"http://dbpedia.org/resource/Moan_(film)","Moan (film)"
"http://dbpedia.org/resource/Mudhal_Kural","Mudhal Kural"
"http://dbpedia.org/resource/Murai_Mappillai","Murai Mappillai"
"http://dbpedia.org/resource/Nallathai_Naadu_Kekum","Nallathai Naadu Kekum"
"http://dbpedia.org/resource/Namma_Ooru_Mariamma","Namma Ooru Mariamma"
"http://dbpedia.org/resource/Nandini_Oppol","Nandini Oppol"
"http://dbpedia.org/resource/No_Place_to_Hide_(1993_film)","No Place to Hide (1993 film)"
"http://dbpedia.org/resource/Opéra_imaginaire","Opéra imaginaire"
"http://dbpedia.org/resource/Oru_Kadankatha_Pole","Oru Kadankatha Pole"
"http://dbpedia.org/resource/Osaka_Story","Osaka Story"
"http://dbpedia.org/resource/Ottayadipathakal","Ottayadipathakal"
"http://dbpedia.org/resource/Paalayam","Paalayam"
"http://dbpedia.org/resource/Paarambariyam","Paarambariyam"
"http://dbpedia.org/resource/Patang_(film)","Patang (film)"
"http://dbpedia.org/resource/Pelli_Peetalu","Pelli Peetalu"
"http://dbpedia.org/resource/Perfect_Exchange","Perfect Exchange"
"http://dbpedia.org/resource/Phantom_Town","Phantom Town"
"http://dbpedia.org/resource/Pink_Bomb","Pink Bomb"
"http://dbpedia.org/resource/Police_Matthu_Dada","Police Matthu Dada"
"http://dbpedia.org/resource/Pornostar_(film)","Pornostar (film)"
"http://dbpedia.org/resource/Pranaya_Nilavu","Pranaya Nilavu"
"http://dbpedia.org/resource/Prem_(film)","Prem (film)"
"http://dbpedia.org/resource/Pride_(1998_film)","Pride (1998 film)"
"http://dbpedia.org/resource/Purushan_Enakku_Arasan","Purushan Enakku Arasan"
"http://dbpedia.org/resource/Pyaar_Ka_Tarana","Pyaar Ka Tarana"
"http://dbpedia.org/resource/Ragdoll_(film)","Ragdoll (film)"
"http://dbpedia.org/resource/Raiszaada","Raiszaada"
"http://dbpedia.org/resource/Rajadhani_(1994_film)","Rajadhani (1994 film)"
"http://dbpedia.org/resource/Rakshana","Rakshana"
