"fastFood","name"
"http://dbpedia.org/resource/Nadeshot","Nadeshot"
"http://dbpedia.org/resource/Nashville_sit-ins","Nashville sit-ins"
"http://dbpedia.org/resource/Nasi_goreng","Nasi goreng"
"http://dbpedia.org/resource/Nathan's_Hot_Dog_Eating_Contest","Nathan's Hot Dog Eating Contest"
"http://dbpedia.org/resource/Carne_asada","Carne asada"
"http://dbpedia.org/resource/Carney's","Carney's"
"http://dbpedia.org/resource/Carolina_style","Carolina style"
"http://dbpedia.org/resource/Pizza_Cheeks","Pizza Cheeks"
"http://dbpedia.org/resource/Pizza_Land","Pizza Land"
"http://dbpedia.org/resource/Pizza_Lucé","Pizza Lucé"
"http://dbpedia.org/resource/Pizza_Time_of_St._Augustine","Pizza Time of St. Augustine"
"http://dbpedia.org/resource/Pizzeria_Bianco","Pizzeria Bianco"
"http://dbpedia.org/resource/Ralph_Alvarez","Ralph Alvarez"
"http://dbpedia.org/resource/Rave_On_Buddy_Holly","Rave On Buddy Holly"
"http://dbpedia.org/resource/Ray_Sings,_Basie_Swings","Ray Sings, Basie Swings"
"http://dbpedia.org/resource/Recipe_Unlimited","Recipe Unlimited"
"http://dbpedia.org/resource/Red's_Giant_Hamburg","Red's Giant Hamburg"
"http://dbpedia.org/resource/Red_Robin","Red Robin"
"http://dbpedia.org/resource/Gethuk","Gethuk"
"http://dbpedia.org/resource/Ghost_Brothers_of_Darkland_County_(soundtrack)","Ghost Brothers of Darkland County (soundtrack)"
"http://dbpedia.org/resource/Holidays_Rule","Holidays Rule"
"http://dbpedia.org/resource/Hong_Kong_street_food","Hong Kong street food"
"http://dbpedia.org/resource/Vastedda","Vastedda"
"http://dbpedia.org/resource/Quesabirria","Quesabirria"
"http://dbpedia.org/resource/Spot:_The_Cool_Adventure","Spot: The Cool Adventure"
"http://dbpedia.org/resource/St-Hubert","St-Hubert"
"http://dbpedia.org/resource/Statue_of_a_Quarter_Pounder","Statue of a Quarter Pounder"
"http://dbpedia.org/resource/Steve_Easterbrook","Steve Easterbrook"
"http://dbpedia.org/resource/De_Lorenzo's_Tomato_Pies","De Lorenzo's Tomato Pies"
"http://dbpedia.org/resource/Denny's_Beer_Barrel","Denny's Beer Barrel"
"http://dbpedia.org/resource/Denton_House_(New_Hyde_Park,_New_York)","Denton House (New Hyde Park, New York)"
"http://dbpedia.org/resource/Enchirito","Enchirito"
"http://dbpedia.org/resource/Street_food_of_Chennai","Street food of Chennai"
"http://dbpedia.org/resource/June_Martino","June Martino"
"http://dbpedia.org/resource/Stigghiola","Stigghiola"
"http://dbpedia.org/resource/Torta_ahogada","Torta ahogada"
"http://dbpedia.org/resource/The_Hamburger_Wagon","The Hamburger Wagon"
"http://dbpedia.org/resource/Roasted_chestnut","Roasted chestnut"
"http://dbpedia.org/resource/Roasted_sweet_potato","Roasted sweet potato"
"http://dbpedia.org/resource/Princess_(food)","Princess (food)"
"http://dbpedia.org/resource/Ford's_Garage","Ford's Garage"
"http://dbpedia.org/resource/Birria","Birria"
"http://dbpedia.org/resource/Bun_kebab","Bun kebab"
"http://dbpedia.org/resource/Bungalow_Bar","Bungalow Bar"
"http://dbpedia.org/resource/Burger_Club","Burger Club"
"http://dbpedia.org/resource/New_England-style_hot_dog_bun","New England-style hot dog bun"
"http://dbpedia.org/resource/Nighthawks_(painting)","Nighthawks (painting)"
"http://dbpedia.org/resource/Ninfa's","Ninfa's"
"http://dbpedia.org/resource/Norfolk_hot_dog","Norfolk hot dog"
"http://dbpedia.org/resource/Umami_Burger","Umami Burger"
"http://dbpedia.org/resource/Uytengsu_Aquatics_Center","Uytengsu Aquatics Center"
"http://dbpedia.org/resource/Ice_Cream_Man_(business)","Ice Cream Man (business)"
"http://dbpedia.org/resource/Jam_sandwich_(food)","Jam sandwich (food)"
"http://dbpedia.org/resource/Jim_Donald_(businessman)","Jim Donald (businessman)"
"http://dbpedia.org/resource/Monterey_Jack","Monterey Jack"
"http://dbpedia.org/resource/List_of_Tex-Mex_restaurants","List of Tex-Mex restaurants"
"http://dbpedia.org/resource/List_of_assets_owned_by_Recipe_Unlimited","List of assets owned by Recipe Unlimited"
"http://dbpedia.org/resource/Sydney_River_McDonald's_murders","Sydney River McDonald's murders"
"http://dbpedia.org/resource/Sit-in_movement","Sit-in movement"
"http://dbpedia.org/resource/Bridges_Cafe","Bridges Cafe"
"http://dbpedia.org/resource/Burger_Heaven","Burger Heaven"
"http://dbpedia.org/resource/Byron_Hamburgers","Byron Hamburgers"
"http://dbpedia.org/resource/Candler_Building_(New_York_City)","Candler Building (New York City)"
"http://dbpedia.org/resource/Chuy's","Chuy's"
"http://dbpedia.org/resource/Clary's_Cafe","Clary's Cafe"
"http://dbpedia.org/resource/Comet_Ping_Pong","Comet Ping Pong"
"http://dbpedia.org/resource/Corn_dog","Corn dog"
"http://dbpedia.org/resource/Dan_Coudreaut","Dan Coudreaut"
"http://dbpedia.org/resource/Allen's_(restaurant)","Allen's (restaurant)"
"http://dbpedia.org/resource/Jaz_Brisack","Jaz Brisack"
"http://dbpedia.org/resource/Jeff_Kindler","Jeff Kindler"
"http://dbpedia.org/resource/Jerome_Tafani","Jerome Tafani"
"http://dbpedia.org/resource/Jianbing","Jianbing"
"http://dbpedia.org/resource/Jim_Cantalupo","Jim Cantalupo"
"http://dbpedia.org/resource/Jim_Delligatti","Jim Delligatti"
"http://dbpedia.org/resource/Joan_Kroc","Joan Kroc"
"http://dbpedia.org/resource/Kona_Ice","Kona Ice"
"http://dbpedia.org/resource/La_Bamba_Mexican_Restaurant","La Bamba Mexican Restaurant"
"http://dbpedia.org/resource/The_Apple_Pan","The Apple Pan"
"http://dbpedia.org/resource/The_Goose_(restaurant)","The Goose (restaurant)"
"http://dbpedia.org/resource/The_Keg","The Keg"
"http://dbpedia.org/resource/The_Legendary_Demos","The Legendary Demos"
"http://dbpedia.org/resource/Willie_Wilson_(businessman)","Willie Wilson (businessman)"
"http://dbpedia.org/resource/Winter_(programmer)","Winter (programmer)"
"http://dbpedia.org/resource/World's_Largest_Entertainment_McDonald's","World's Largest Entertainment McDonald's"
"http://dbpedia.org/resource/Wright_Massey","Wright Massey"
"http://dbpedia.org/resource/Dollar_Cravings","Dollar Cravings"
"http://dbpedia.org/resource/Jane_Butel","Jane Butel"
"http://dbpedia.org/resource/Texas_caviar","Texas caviar"
"http://dbpedia.org/resource/Ketoprak_(dish)","Ketoprak (dish)"
"http://dbpedia.org/resource/Jalapeño_popper","Jalapeño popper"
"http://dbpedia.org/resource/Pancho_Villa_(restaurant)","Pancho Villa (restaurant)"
"http://dbpedia.org/resource/Pico_de_gallo","Pico de gallo"
"http://dbpedia.org/resource/Porchetta","Porchetta"
"http://dbpedia.org/resource/Pork_chop_bun","Pork chop bun"
"http://dbpedia.org/resource/Rustico_(pastry)","Rustico (pastry)"
"http://dbpedia.org/resource/Salsa_(Mexican_cuisine)","Salsa (Mexican cuisine)"
"http://dbpedia.org/resource/Flæskesteg","Flæskesteg"
"http://dbpedia.org/resource/Focaccia","Focaccia"
"http://dbpedia.org/resource/Francesinha_poveira","Francesinha poveira"
"http://dbpedia.org/resource/Grattachecca","Grattachecca"
"http://dbpedia.org/resource/Harry_M._Stevens","Harry M. Stevens"
"http://dbpedia.org/resource/Street_food_of_Mumbai","Street food of Mumbai"
"http://dbpedia.org/resource/Ice_cream_sandwich","Ice cream sandwich"
"http://dbpedia.org/resource/Wurstbrot","Wurstbrot"
"http://dbpedia.org/resource/Philadelphia_Ronald_McDonald_House","Philadelphia Ronald McDonald House"
"http://dbpedia.org/resource/Vegetarian_hot_dog","Vegetarian hot dog"
"http://dbpedia.org/resource/Ted's_Restaurant","Ted's Restaurant"
"http://dbpedia.org/resource/Mortadella_sandwich","Mortadella sandwich"
"http://dbpedia.org/resource/Banana_fritter","Banana fritter"
"http://dbpedia.org/resource/Barbecue_sandwich","Barbecue sandwich"
"http://dbpedia.org/resource/Ronald_McDonald_House_Charities","Ronald McDonald House Charities"
"http://dbpedia.org/resource/Ronald_McDonald_House_New_York","Ronald McDonald House New York"
"http://dbpedia.org/resource/Rosa's_Cafe","Rosa's Cafe"
"http://dbpedia.org/resource/Rosalind_Brewer","Rosalind Brewer"
"http://dbpedia.org/resource/Rotary_Centre_for_the_Arts","Rotary Centre for the Arts"
"http://dbpedia.org/resource/Roujiamo","Roujiamo"
"http://dbpedia.org/resource/Ruby's_Diner","Ruby's Diner"
"http://dbpedia.org/resource/Completo","Completo"
"http://dbpedia.org/resource/Coney_Island_hot_dog","Coney Island hot dog"
"http://dbpedia.org/resource/McBarge","McBarge"
"http://dbpedia.org/resource/National_Corndog_Day","National Corndog Day"
"http://dbpedia.org/resource/Andrew_J._McKenna","Andrew J. McKenna"
"http://dbpedia.org/resource/Big_Spring_Cafe","Big Spring Cafe"
"http://dbpedia.org/resource/Changeables","Changeables"
"http://dbpedia.org/resource/Chapultepec_Lupita","Chapultepec Lupita"
"http://dbpedia.org/resource/Charlie_Bell_(businessman)","Charlie Bell (businessman)"
"http://dbpedia.org/resource/Cheese_Board_Collective","Cheese Board Collective"
"http://dbpedia.org/resource/Cheeseburger_in_Paradise_(restaurant)","Cheeseburger in Paradise (restaurant)"
"http://dbpedia.org/resource/Cher_Scarlett","Cher Scarlett"
"http://dbpedia.org/resource/Chevys_Fresh_Mex","Chevys Fresh Mex"
"http://dbpedia.org/resource/Chi-Chi's","Chi-Chi's"
"http://dbpedia.org/resource/Chicken_McNuggets","Chicken McNuggets"
"http://dbpedia.org/resource/Chili's","Chili's"
"http://dbpedia.org/resource/Chock_full_o'Nuts","Chock full o'Nuts"
"http://dbpedia.org/resource/Chris_Kempczinski","Chris Kempczinski"
"http://dbpedia.org/resource/Fort_Road_Food_Street","Fort Road Food Street"
"http://dbpedia.org/resource/Fox_Theatre_(Detroit)","Fox Theatre (Detroit)"
"http://dbpedia.org/resource/Fred_L._Turner","Fred L. Turner"
"http://dbpedia.org/resource/Frontier_House_(Lewiston,_New_York)","Frontier House (Lewiston, New York)"
"http://dbpedia.org/resource/Fud_(brand)","Fud (brand)"
"http://dbpedia.org/resource/Batagor","Batagor"
"http://dbpedia.org/resource/Just_Tell_Me_That_You_Want_Me:_A_Tribute_to_Fleetwood_Mac","Just Tell Me That You Want Me: A Tribute to Fleetwood Mac"
"http://dbpedia.org/resource/Tonkatsu","Tonkatsu"
"http://dbpedia.org/resource/Tortilla_Coast","Tortilla Coast"
"http://dbpedia.org/resource/Tortilla_chip","Tortilla chip"
"http://dbpedia.org/resource/Donkey_burger","Donkey burger"
"http://dbpedia.org/resource/Double_Quarter_Pounder","Double Quarter Pounder"
"http://dbpedia.org/resource/Nachos","Nachos"
"http://dbpedia.org/resource/Nasi_goreng_jawa","Nasi goreng jawa"
"http://dbpedia.org/resource/Nasi_uduk","Nasi uduk"
"http://dbpedia.org/resource/Kue_talam","Kue talam"
"http://dbpedia.org/resource/StarLink_corn_recall","StarLink corn recall"
"http://dbpedia.org/resource/Tex-Mex","Tex-Mex"
"http://dbpedia.org/resource/Texas_Tommy_(food)","Texas Tommy (food)"
"http://dbpedia.org/resource/Grilled_cold_noodles","Grilled cold noodles"
"http://dbpedia.org/resource/Guacamole","Guacamole"
"http://dbpedia.org/resource/Hot_Dog_days","Hot Dog days"
"http://dbpedia.org/resource/Seven-layer_dip","Seven-layer dip"
"http://dbpedia.org/resource/Mie_bakso","Mie bakso"
"http://dbpedia.org/resource/Pyanse","Pyanse"
"http://dbpedia.org/resource/Tex-Mex_cuisine_in_Houston","Tex-Mex cuisine in Houston"
"http://dbpedia.org/resource/Barr_v._City_of_Columbia","Barr v. City of Columbia"
"http://dbpedia.org/resource/J.G._Melon","J.G. Melon"
"http://dbpedia.org/resource/JD_Davison","JD Davison"
"http://dbpedia.org/resource/JJ_Hickson","JJ Hickson"
"http://dbpedia.org/resource/JJ_Redick","JJ Redick"
"http://dbpedia.org/resource/JaMychal_Green","JaMychal Green"
"http://dbpedia.org/resource/JaRon_Rush","JaRon Rush"
"http://dbpedia.org/resource/Jabari_Bird","Jabari Bird"
"http://dbpedia.org/resource/Jabari_Parker","Jabari Parker"
"http://dbpedia.org/resource/Jabari_Smith_Jr.","Jabari Smith Jr."
"http://dbpedia.org/resource/Jack_M._Greenberg","Jack M. Greenberg"
"http://dbpedia.org/resource/Jackie_Butler","Jackie Butler"
"http://dbpedia.org/resource/Jackie_Young_(basketball)","Jackie Young (basketball)"
"http://dbpedia.org/resource/Jackson_Grant","Jackson Grant"
"http://dbpedia.org/resource/Jacque_Vaughn","Jacque Vaughn"
"http://dbpedia.org/resource/Jaden_Hardy","Jaden Hardy"
"http://dbpedia.org/resource/Jaden_McDaniels","Jaden McDaniels"
"http://dbpedia.org/resource/Jaden_Springer","Jaden Springer"
"http://dbpedia.org/resource/Jahlil_Okafor","Jahlil Okafor"
"http://dbpedia.org/resource/Jahvon_Quinerly","Jahvon Quinerly"
"http://dbpedia.org/resource/Jai_Lucas","Jai Lucas"
"http://dbpedia.org/resource/Jaime_Nared","Jaime Nared"
"http://dbpedia.org/resource/Jalen_Brunson","Jalen Brunson"
"http://dbpedia.org/resource/Jalen_Green","Jalen Green"
"http://dbpedia.org/resource/Jalen_Rose","Jalen Rose"
"http://dbpedia.org/resource/Jalen_Smith","Jalen Smith"
"http://dbpedia.org/resource/Jalen_Suggs","Jalen Suggs"
"http://dbpedia.org/resource/Jamal_Faulkner","Jamal Faulkner"
"http://dbpedia.org/resource/James_A._Skinner","James A. Skinner"
"http://dbpedia.org/resource/James_Anderson_(basketball)","James Anderson (basketball)"
"http://dbpedia.org/resource/James_Blackmon_Jr.","James Blackmon Jr."
"http://dbpedia.org/resource/James_Blackmon_Sr.","James Blackmon Sr."
"http://dbpedia.org/resource/James_Forrest_(basketball)","James Forrest (basketball)"
"http://dbpedia.org/resource/James_Harden","James Harden"
"http://dbpedia.org/resource/James_Lang_(basketball)","James Lang (basketball)"
"http://dbpedia.org/resource/James_Michael_McAdoo","James Michael McAdoo"
"http://dbpedia.org/resource/James_Ratiff","James Ratiff"
"http://dbpedia.org/resource/James_Robinson_(basketball,_born_1970)","James Robinson (basketball, born 1970)"
"http://dbpedia.org/resource/James_White_(basketball)","James White (basketball)"
"http://dbpedia.org/resource/James_Wiseman","James Wiseman"
"http://dbpedia.org/resource/James_Worthy","James Worthy"
"http://dbpedia.org/resource/James_Young_(basketball)","James Young (basketball)"
"http://dbpedia.org/resource/Shabazz_Muhammad","Shabazz Muhammad"
"http://dbpedia.org/resource/Shaheen_Holloway","Shaheen Holloway"
"http://dbpedia.org/resource/Shakira_Austin","Shakira Austin"
"http://dbpedia.org/resource/Shane_Battier","Shane Battier"
"http://dbpedia.org/resource/Shannon_Brown","Shannon Brown"
"http://dbpedia.org/resource/Shannon_Scott","Shannon Scott"
"http://dbpedia.org/resource/Shaobing","Shaobing"
"http://dbpedia.org/resource/Shaquille_Goodwin","Shaquille Goodwin"
"http://dbpedia.org/resource/Shaquille_O'Neal","Shaquille O'Neal"
"http://dbpedia.org/resource/Shareef_Abdur-Rahim","Shareef Abdur-Rahim"
"http://dbpedia.org/resource/Sharife_Cooper","Sharife Cooper"
"http://dbpedia.org/resource/Sharone_Wright","Sharone Wright"
"http://dbpedia.org/resource/Shaun_Livingston","Shaun Livingston"
"http://dbpedia.org/resource/Shavlik_Randolph","Shavlik Randolph"
"http://dbpedia.org/resource/Shawn_Bradley","Shawn Bradley"
"http://dbpedia.org/resource/Shawn_Kemp","Shawn Kemp"
"http://dbpedia.org/resource/Shay_Doron","Shay Doron"
"http://dbpedia.org/resource/Shekinna_Stricklen","Shekinna Stricklen"
"http://dbpedia.org/resource/Shelton_Jones","Shelton Jones"
"http://dbpedia.org/resource/Shenise_Johnson","Shenise Johnson"
"http://dbpedia.org/resource/Sherron_Collins","Sherron Collins"
"http://dbpedia.org/resource/Sherron_Wilkerson","Sherron Wilkerson"
"http://dbpedia.org/resource/Sid_&_Marty_Krofft_Television_Productions_Inc._v._McDonald's_Corp.","Sid & Marty Krofft Television Productions Inc. v. McDonald's Corp."
"http://dbpedia.org/resource/Sidney_Green_(basketball)","Sidney Green (basketball)"
"http://dbpedia.org/resource/Sidney_Lowe","Sidney Lowe"
"http://dbpedia.org/resource/Simisola_Shittu","Simisola Shittu"
"http://dbpedia.org/resource/The_Wacky_Adventures_of_Ronald_McDonald","The Wacky Adventures of Ronald McDonald"
"http://dbpedia.org/resource/Theo_Pinson","Theo Pinson"
"http://dbpedia.org/resource/Theresa_Plaisance","Theresa Plaisance"
"http://dbpedia.org/resource/Thomas_Bryant_(basketball)","Thomas Bryant (basketball)"
"http://dbpedia.org/resource/Thomas_Welsh_(basketball)","Thomas Welsh (basketball)"
"http://dbpedia.org/resource/Tiffany_Hayes","Tiffany Hayes"
"http://dbpedia.org/resource/Siomay","Siomay"
"http://dbpedia.org/resource/Lampredotto","Lampredotto"
"http://dbpedia.org/resource/Klobásník","Klobásník"
"http://dbpedia.org/resource/Mexican_street_food","Mexican street food"
"http://dbpedia.org/resource/Muisjes","Muisjes"
"http://dbpedia.org/resource/McDonald's_All-American_Dunk_Contest","McDonald's All-American Dunk Contest"
"http://dbpedia.org/resource/McDonald's_Fruit_and_Walnut_Salad","McDonald's Fruit and Walnut Salad"
"http://dbpedia.org/resource/McLibel","McLibel"
"http://dbpedia.org/resource/McOndo","McOndo"
"http://dbpedia.org/resource/McVegan","McVegan"
"http://dbpedia.org/resource/McVeggie","McVeggie"
"http://dbpedia.org/resource/Shakespeare's_Pizza","Shakespeare's Pizza"
"http://dbpedia.org/resource/FLIP_Burger_Boutique","FLIP Burger Boutique"
"http://dbpedia.org/resource/Fab_Melo","Fab Melo"
"http://dbpedia.org/resource/Felipe_López_(basketball)","Felipe López (basketball)"
"http://dbpedia.org/resource/Annie_Young-Scrivner","Annie Young-Scrivner"
"http://dbpedia.org/resource/Marcus_Fizer","Marcus Fizer"
"http://dbpedia.org/resource/Marcus_Lee","Marcus Lee"
"http://dbpedia.org/resource/Marcus_Liberty","Marcus Liberty"
"http://dbpedia.org/resource/Marcus_Paige","Marcus Paige"
"http://dbpedia.org/resource/Marcus_Taylor","Marcus Taylor"
"http://dbpedia.org/resource/Marcy's_Diner","Marcy's Diner"
"http://dbpedia.org/resource/Marina_Mabrey","Marina Mabrey"
"http://dbpedia.org/resource/Mario_Austin","Mario Austin"
"http://dbpedia.org/resource/Mario_Chalmers","Mario Chalmers"
"http://dbpedia.org/resource/Marissa_Coleman","Marissa Coleman"
"http://dbpedia.org/resource/Mark_Acres","Mark Acres"
"http://dbpedia.org/resource/Mark_Aguirre","Mark Aguirre"
"http://dbpedia.org/resource/Mark_Karcher","Mark Karcher"
"http://dbpedia.org/resource/Mark_Macon","Mark Macon"
"http://dbpedia.org/resource/Mark_Randall_(basketball)","Mark Randall (basketball)"
"http://dbpedia.org/resource/Mark_Tillmon","Mark Tillmon"
"http://dbpedia.org/resource/Mark_Williams_(basketball)","Mark Williams (basketball)"
"http://dbpedia.org/resource/Markelle_Fultz","Markelle Fultz"
"http://dbpedia.org/resource/Marques_Bolden","Marques Bolden"
"http://dbpedia.org/resource/Marquis_Teague","Marquis Teague"
"http://dbpedia.org/resource/Marshall_Plumlee","Marshall Plumlee"
"http://dbpedia.org/resource/Martell_Webster","Martell Webster"
"http://dbpedia.org/resource/Martin_Nessley","Martin Nessley"
"http://dbpedia.org/resource/Marvin_Stone_(basketball)","Marvin Stone (basketball)"
"http://dbpedia.org/resource/Marvin_Williams","Marvin Williams"
"http://dbpedia.org/resource/Mary_Dillon_(businesswoman)","Mary Dillon (businesswoman)"
"http://dbpedia.org/resource/Mason_Plumlee","Mason Plumlee"
"http://dbpedia.org/resource/Mateen_Cleaves","Mateen Cleaves"
"http://dbpedia.org/resource/Matt_Doherty_(basketball)","Matt Doherty (basketball)"
"http://dbpedia.org/resource/Matt_Jones_(basketball)","Matt Jones (basketball)"
"http://dbpedia.org/resource/Bubur_ayam","Bubur ayam"
"http://dbpedia.org/resource/Bubur_kacang_hijau","Bubur kacang hijau"
"http://dbpedia.org/resource/Bubur_ketan_hitam","Bubur ketan hitam"
"http://dbpedia.org/resource/Christine_M._Day","Christine M. Day"
"http://dbpedia.org/resource/Crescia","Crescia"
"http://dbpedia.org/resource/David_McCormack_(basketball)","David McCormack (basketball)"
"http://dbpedia.org/resource/McAfrika","McAfrika"
"http://dbpedia.org/resource/McDonald's_Deluxe_line","McDonald's Deluxe line"
"http://dbpedia.org/resource/Micah_Blunt","Micah Blunt"
"http://dbpedia.org/resource/Michigan_hot_dog","Michigan hot dog"
"http://dbpedia.org/resource/Molina's_Cantina","Molina's Cantina"
"http://dbpedia.org/resource/Montreal-style_smoked_meat","Montreal-style smoked meat"
"http://dbpedia.org/resource/Montreal_hot_dog","Montreal hot dog"
"http://dbpedia.org/resource/Fajita","Fajita"
"http://dbpedia.org/resource/Kue_putu","Kue putu"
"http://dbpedia.org/resource/Kue_rangi","Kue rangi"
"http://dbpedia.org/resource/Red_Mill_Burgers","Red Mill Burgers"
"http://dbpedia.org/resource/Ripper_(food)","Ripper (food)"
"http://dbpedia.org/resource/Friendship_Nine","Friendship Nine"
"http://dbpedia.org/resource/Friggitoria","Friggitoria"
"http://dbpedia.org/resource/Frosty_Treats,_Inc._v._Sony_Computer_Entertainment_America,_Inc.","Frosty Treats, Inc. v. Sony Computer Entertainment America, Inc."
"http://dbpedia.org/resource/Gado-gado","Gado-gado"
"http://dbpedia.org/resource/Gawalmandi_Food_Street","Gawalmandi Food Street"
"http://dbpedia.org/resource/Geoff_Cottrill","Geoff Cottrill"
"http://dbpedia.org/resource/Half-smoke","Half-smoke"
"http://dbpedia.org/resource/Hamburglar","Hamburglar"
"http://dbpedia.org/resource/Life,_Death,_Live_and_Freedom","Life, Death, Live and Freedom"
"http://dbpedia.org/resource/Little_Caesars_Championship_Tennis_Tournament","Little Caesars Championship Tennis Tournament"
"http://dbpedia.org/resource/Maggie_Rita's","Maggie Rita's"
"http://dbpedia.org/resource/Stockings_by_the_Fire","Stockings by the Fire"
"http://dbpedia.org/resource/Kue_cubit","Kue cubit"
"http://dbpedia.org/resource/Kue_pancong","Kue pancong"
"http://dbpedia.org/resource/Kue_pukis","Kue pukis"
"http://dbpedia.org/resource/Kue_putu_mayang","Kue putu mayang"
"http://dbpedia.org/resource/Kutluma","Kutluma"
"http://dbpedia.org/resource/Kwetiau_ayam","Kwetiau ayam"
"http://dbpedia.org/resource/Lincoln_fry","Lincoln fry"
"http://dbpedia.org/resource/McDonald's_Premium_line","McDonald's Premium line"
"http://dbpedia.org/resource/This_Better_Be_Good","This Better Be Good"
"http://dbpedia.org/resource/Afghani_burger","Afghani burger"
"http://dbpedia.org/resource/Horace_Owens","Horace Owens"
"http://dbpedia.org/resource/Hot_Coffee_(film)","Hot Coffee (film)"
"http://dbpedia.org/resource/Hot_dog_variations","Hot dog variations"
"http://dbpedia.org/resource/Howard_Nathan","Howard Nathan"
"http://dbpedia.org/resource/Hunter_Sallis","Hunter Sallis"
"http://dbpedia.org/resource/I'm_Lovin'_It_(song)","I'm Lovin' It (song)"
"http://dbpedia.org/resource/ITunes_Live_from_Capitol_Studios","ITunes Live from Capitol Studios"
"http://dbpedia.org/resource/List_of_McDonald's_marketing_campaigns","List of McDonald's marketing campaigns"
"http://dbpedia.org/resource/Litterial_Green","Litterial Green"
"http://dbpedia.org/resource/Little_Caesars_Arena","Little Caesars Arena"
"http://dbpedia.org/resource/Maalik_Wayns","Maalik Wayns"
"http://dbpedia.org/resource/Maggie_Anderson_(activist)","Maggie Anderson (activist)"
"http://dbpedia.org/resource/Maggie_Lucas","Maggie Lucas"
"http://dbpedia.org/resource/Magic_Johnson","Magic Johnson"
"http://dbpedia.org/resource/Magnolia_Cafe","Magnolia Cafe"
"http://dbpedia.org/resource/Mahmoud_Abdul-Rauf","Mahmoud Abdul-Rauf"
"http://dbpedia.org/resource/Makayla_Epps","Makayla Epps"
"http://dbpedia.org/resource/Malachi_Richardson","Malachi Richardson"
"http://dbpedia.org/resource/Malik_Hairston","Malik Hairston"
"http://dbpedia.org/resource/Malik_Monk","Malik Monk"
"http://dbpedia.org/resource/Malik_Newman","Malik Newman"
"http://dbpedia.org/resource/Malik_Sealy","Malik Sealy"
"http://dbpedia.org/resource/Mallie's_Sports_Grill_&_Bar","Mallie's Sports Grill & Bar"
"http://dbpedia.org/resource/Buttermilk_Crispy_Tenders","Buttermilk Crispy Tenders"
"http://dbpedia.org/resource/Bánh_mì","Bánh mì"
"http://dbpedia.org/resource/O._J._Mayo","O. J. Mayo"
"http://dbpedia.org/resource/Old_El_Paso","Old El Paso"
"http://dbpedia.org/resource/Olivia_Nelson-Ododa","Olivia Nelson-Ododa"
"http://dbpedia.org/resource/Olu_Famutimi","Olu Famutimi"
"http://dbpedia.org/resource/Omar_Cook","Omar Cook"
"http://dbpedia.org/resource/Cheese_dog","Cheese dog"
"http://dbpedia.org/resource/Reshanda_Gray","Reshanda Gray"
"http://dbpedia.org/resource/Rex_Chapman","Rex Chapman"
"http://dbpedia.org/resource/Rhyne_Howard","Rhyne Howard"
"http://dbpedia.org/resource/Ribs_&_Burgers","Ribs & Burgers"
"http://dbpedia.org/resource/Richard_Hamilton_(basketball)","Richard Hamilton (basketball)"
"http://dbpedia.org/resource/Richard_Hendrix","Richard Hendrix"
"http://dbpedia.org/resource/Richard_Jefferson","Richard Jefferson"
"http://dbpedia.org/resource/Richard_Rellford","Richard Rellford"
"http://dbpedia.org/resource/Rick_Brunson","Rick Brunson"
"http://dbpedia.org/resource/Rick_Calloway","Rick Calloway"
"http://dbpedia.org/resource/Rick_Rickert","Rick Rickert"
"http://dbpedia.org/resource/Robert_Gibbs","Robert Gibbs"
"http://dbpedia.org/resource/Robert_Swift","Robert Swift"
"http://dbpedia.org/resource/Robert_Traylor","Robert Traylor"
"http://dbpedia.org/resource/Robert_Werdann","Robert Werdann"
"http://dbpedia.org/resource/Robin_Lopez","Robin Lopez"
"http://dbpedia.org/resource/Skylar_Diggins-Smith","Skylar Diggins-Smith"
"http://dbpedia.org/resource/Sope_(food)","Sope (food)"
"http://dbpedia.org/resource/Sophie_Cunningham_(basketball)","Sophie Cunningham (basketball)"
"http://dbpedia.org/resource/Sounds_Eclectic:_The_Covers_Project","Sounds Eclectic: The Covers Project"
"http://dbpedia.org/resource/Dreaming_in_Mono","Dreaming in Mono"
"http://dbpedia.org/resource/Gyros_(food)","Gyros (food)"
"http://dbpedia.org/resource/Happy_Meal","Happy Meal"
"http://dbpedia.org/resource/Hellbent_(novel)","Hellbent (novel)"
"http://dbpedia.org/resource/Hot_dog_bun","Hot dog bun"
"http://dbpedia.org/resource/List_of_hamburger_restaurants","List of hamburger restaurants"
"http://dbpedia.org/resource/Ernie_Myers","Ernie Myers"
"http://dbpedia.org/resource/Kue_ape","Kue ape"
"http://dbpedia.org/resource/Pistolet_(bread)","Pistolet (bread)"
"http://dbpedia.org/resource/Shamrock_Shake","Shamrock Shake"
"http://dbpedia.org/resource/Jennifer_Harris","Jennifer Harris"
"http://dbpedia.org/resource/Schoop's_Hamburgers","Schoop's Hamburgers"
"http://dbpedia.org/resource/Kerak_telor","Kerak telor"
"http://dbpedia.org/resource/Kaisers_Jagdproviant","Kaisers Jagdproviant"
"http://dbpedia.org/resource/Killer_Burger","Killer Burger"
"http://dbpedia.org/resource/King_Ranch_chicken","King Ranch chicken"
"http://dbpedia.org/resource/Supplì","Supplì"
"http://dbpedia.org/resource/Sincronizada","Sincronizada"
"http://dbpedia.org/resource/McDonald's_advertising","McDonald's advertising"
"http://dbpedia.org/resource/Tahu_goreng","Tahu goreng"
"http://dbpedia.org/resource/The_Lost_Ring","The Lost Ring"
