"actor","name"
"http://dbpedia.org/resource/Oliver_Phelps_(actor)","Oliver Phelps (actor)"
"http://dbpedia.org/resource/Otto_Sander","Otto Sander"
"http://dbpedia.org/resource/Paolo_Bonacelli","Paolo Bonacelli"
"http://dbpedia.org/resource/Parley_Baer","Parley Baer"
"http://dbpedia.org/resource/Pat_Corley","Pat Corley"
"http://dbpedia.org/resource/Pat_Mastroianni","Pat Mastroianni"
"http://dbpedia.org/resource/Pat_O'Brien_(actor)","Pat O'Brien (actor)"
"http://dbpedia.org/resource/Pato_Hoffmann","Pato Hoffmann"
"http://dbpedia.org/resource/Patrick_Barr","Patrick Barr"
"http://dbpedia.org/resource/Patrick_Fugit","Patrick Fugit"
"http://dbpedia.org/resource/Patrick_Malahide","Patrick Malahide"
"http://dbpedia.org/resource/Paul_Ben-Victor","Paul Ben-Victor"
"http://dbpedia.org/resource/Paul_Bishop_(actor)","Paul Bishop (actor)"
"http://dbpedia.org/resource/Paul_Cronin","Paul Cronin"
"http://dbpedia.org/resource/Paul_Dooley","Paul Dooley"
"http://dbpedia.org/resource/Paul_Eiding","Paul Eiding"
"http://dbpedia.org/resource/Paul_Nakauchi","Paul Nakauchi"
"http://dbpedia.org/resource/Paul_Stewart_(actor)","Paul Stewart (actor)"
"http://dbpedia.org/resource/Paul_Wegener","Paul Wegener"
"http://dbpedia.org/resource/Pavle_Vuisić","Pavle Vuisić"
"http://dbpedia.org/resource/Peter_Fernandez","Peter Fernandez"
"http://dbpedia.org/resource/Peter_Gerety","Peter Gerety"
"http://dbpedia.org/resource/Peter_Outerbridge","Peter Outerbridge"
"http://dbpedia.org/resource/Peter_Parros","Peter Parros"
"http://dbpedia.org/resource/Peter_Vaughan","Peter Vaughan"
"http://dbpedia.org/resource/Predrag_Bjelac","Predrag Bjelac"
"http://dbpedia.org/resource/Preston_Foster","Preston Foster"
"http://dbpedia.org/resource/R._H._Thomson","R. H. Thomson"
"http://dbpedia.org/resource/Rance_Howard","Rance Howard"
"http://dbpedia.org/resource/Randy_Brooks_(actor)","Randy Brooks (actor)"
"http://dbpedia.org/resource/Ray_Brooks_(actor)","Ray Brooks (actor)"
"http://dbpedia.org/resource/Ray_Collins_(actor)","Ray Collins (actor)"
"http://dbpedia.org/resource/Ray_Lonnen","Ray Lonnen"
"http://dbpedia.org/resource/Ray_Wise","Ray Wise"
"http://dbpedia.org/resource/Raymond_J._Barry","Raymond J. Barry"
"http://dbpedia.org/resource/Reed_Diamond","Reed Diamond"
"http://dbpedia.org/resource/Reg_Varney","Reg Varney"
"http://dbpedia.org/resource/Relja_Bašić","Relja Bašić"
"http://dbpedia.org/resource/Rene_Requiestas","Rene Requiestas"
"http://dbpedia.org/resource/Richard_Armitage_(actor)","Richard Armitage (actor)"
"http://dbpedia.org/resource/Richard_Ayoade","Richard Ayoade"
"http://dbpedia.org/resource/Richard_Davalos","Richard Davalos"
"http://dbpedia.org/resource/Richard_Gant","Richard Gant"
"http://dbpedia.org/resource/Richard_Gibson","Richard Gibson"
"http://dbpedia.org/resource/Richard_Jordan","Richard Jordan"
"http://dbpedia.org/resource/Richard_Lynch","Richard Lynch"
"http://dbpedia.org/resource/Richard_Ridings","Richard Ridings"
"http://dbpedia.org/resource/Richard_Whorf","Richard Whorf"
"http://dbpedia.org/resource/Richard_X._Slattery","Richard X. Slattery"
"http://dbpedia.org/resource/Rick_Reynolds","Rick Reynolds"
"http://dbpedia.org/resource/Rino_Romano","Rino Romano"
"http://dbpedia.org/resource/Robert_Barrat","Robert Barrat"
"http://dbpedia.org/resource/Robert_Clary","Robert Clary"
"http://dbpedia.org/resource/Robert_DoQui","Robert DoQui"
"http://dbpedia.org/resource/Robert_Earl_Jones","Robert Earl Jones"
"http://dbpedia.org/resource/Robert_Prosky","Robert Prosky"
"http://dbpedia.org/resource/Robert_Shayne","Robert Shayne"
"http://dbpedia.org/resource/Robert_Warwick","Robert Warwick"
"http://dbpedia.org/resource/Robin_Padilla","Robin Padilla"
"http://dbpedia.org/resource/Rodney_Bewes","Rodney Bewes"
"http://dbpedia.org/resource/Roger_Rose","Roger Rose"
"http://dbpedia.org/resource/Romaine_Fielding","Romaine Fielding"
"http://dbpedia.org/resource/Ron_Frazer","Ron Frazer"
"http://dbpedia.org/resource/Ronald_Fraser_(actor)","Ronald Fraser (actor)"
"http://dbpedia.org/resource/Ronald_Pickup","Ronald Pickup"
"http://dbpedia.org/resource/Ronnie_Burns_(actor)","Ronnie Burns (actor)"
"http://dbpedia.org/resource/Ross_Martin","Ross Martin"
"http://dbpedia.org/resource/Rossano_Brazzi","Rossano Brazzi"
"http://dbpedia.org/resource/Roy_Skelton","Roy Skelton"
"http://dbpedia.org/resource/Royal_Dano","Royal Dano"
"http://dbpedia.org/resource/Rupert_Graves","Rupert Graves"
"http://dbpedia.org/resource/Rupert_Penry-Jones","Rupert Penry-Jones"
"http://dbpedia.org/resource/Russell_Hunter","Russell Hunter"
"http://dbpedia.org/resource/Sab_Shimono","Sab Shimono"
"http://dbpedia.org/resource/Sam_Huntington","Sam Huntington"
"http://dbpedia.org/resource/Sam_Kelly","Sam Kelly"
"http://dbpedia.org/resource/Sam_Witwer","Sam Witwer"
"http://dbpedia.org/resource/Samy_Naceri","Samy Naceri"
"http://dbpedia.org/resource/Scott_Bairstow","Scott Bairstow"
"http://dbpedia.org/resource/Scott_Brady","Scott Brady"
"http://dbpedia.org/resource/Scott_Speedman","Scott Speedman"
"http://dbpedia.org/resource/Sean_Faris","Sean Faris"
"http://dbpedia.org/resource/Sean_McCann_(actor)","Sean McCann (actor)"
"http://dbpedia.org/resource/Sean_Paul_Lockhart","Sean Paul Lockhart"
"http://dbpedia.org/resource/Shabba_Doo","Shabba Doo"
"http://dbpedia.org/resource/Shane_Bourne","Shane Bourne"
"http://dbpedia.org/resource/Shane_Connor","Shane Connor"
"http://dbpedia.org/resource/Shaun_Weiss","Shaun Weiss"
"http://dbpedia.org/resource/Shawn_Christian","Shawn Christian"
"http://dbpedia.org/resource/Shekhar_Suman","Shekhar Suman"
"http://dbpedia.org/resource/Sid_Haig","Sid Haig"
"http://dbpedia.org/resource/Siv_Ericks","Siv Ericks"
"http://dbpedia.org/resource/Sivakumar","Sivakumar"
"http://dbpedia.org/resource/Stanley_DeSantis","Stanley DeSantis"
"http://dbpedia.org/resource/Stephen_Macht","Stephen Macht"
"http://dbpedia.org/resource/Stephen_Tompkinson","Stephen Tompkinson"
"http://dbpedia.org/resource/Steven_Robertson","Steven Robertson"
"http://dbpedia.org/resource/Steven_Williams","Steven Williams"
"http://dbpedia.org/resource/Stuart_McGugan","Stuart McGugan"
"http://dbpedia.org/resource/Stuart_Wagstaff","Stuart Wagstaff"
"http://dbpedia.org/resource/Sunny_Chan","Sunny Chan"
"http://dbpedia.org/resource/Sven_Wollter","Sven Wollter"
"http://dbpedia.org/resource/Sydney_Chaplin_(American_actor)","Sydney Chaplin (American actor)"
"http://dbpedia.org/resource/Tahmoh_Penikett","Tahmoh Penikett"
"http://dbpedia.org/resource/Taiten_Kusunoki","Taiten Kusunoki"
"http://dbpedia.org/resource/Taylor_Handley","Taylor Handley"
"http://dbpedia.org/resource/Terence_Alexander","Terence Alexander"
"http://dbpedia.org/resource/Thomas_Curtis_(actor)","Thomas Curtis (actor)"
"http://dbpedia.org/resource/Thomas_Ian_Griffith","Thomas Ian Griffith"
"http://dbpedia.org/resource/Tim_DeKay","Tim DeKay"
"http://dbpedia.org/resource/Tim_Pigott-Smith","Tim Pigott-Smith"
"http://dbpedia.org/resource/Tim_Preece","Tim Preece"
"http://dbpedia.org/resource/Tim_Rooney","Tim Rooney"
"http://dbpedia.org/resource/Toby_Jones","Toby Jones"
"http://dbpedia.org/resource/Tom_Aldredge","Tom Aldredge"
"http://dbpedia.org/resource/Tom_Bell_(actor)","Tom Bell (actor)"
"http://dbpedia.org/resource/Tom_Burlinson","Tom Burlinson"
"http://dbpedia.org/resource/Tom_Everett_Scott","Tom Everett Scott"
"http://dbpedia.org/resource/Tom_Hollander","Tom Hollander"
"http://dbpedia.org/resource/Tommy_Hanlon_Jr.","Tommy Hanlon Jr."
"http://dbpedia.org/resource/Tony_Cox_(actor)","Tony Cox (actor)"
"http://dbpedia.org/resource/Tony_Doyle_(actor)","Tony Doyle (actor)"
"http://dbpedia.org/resource/Trevor_Bardette","Trevor Bardette"
"http://dbpedia.org/resource/Trevor_Eve","Trevor Eve"
"http://dbpedia.org/resource/Trevor_Morgan_(actor)","Trevor Morgan (actor)"
"http://dbpedia.org/resource/Trinidad_Silva","Trinidad Silva"
"http://dbpedia.org/resource/Troy_Garity","Troy Garity"
"http://dbpedia.org/resource/Tucker_Smallwood","Tucker Smallwood"
"http://dbpedia.org/resource/Udo_Kier","Udo Kier"
"http://dbpedia.org/resource/Ugly_Dave_Gray","Ugly Dave Gray"
"http://dbpedia.org/resource/Valentine_Pelka","Valentine Pelka"
"http://dbpedia.org/resource/Victor_McGuire","Victor McGuire"
"http://dbpedia.org/resource/Victor_Rasuk","Victor Rasuk"
"http://dbpedia.org/resource/Victor_Sutherland","Victor Sutherland"
"http://dbpedia.org/resource/Vincent_Kartheiser","Vincent Kartheiser"
"http://dbpedia.org/resource/Walton_Goggins","Walton Goggins"
"http://dbpedia.org/resource/Wesley_Jonathan","Wesley Jonathan"
"http://dbpedia.org/resource/Willard_Mack","Willard Mack"
"http://dbpedia.org/resource/William_Campbell_(actor)","William Campbell (actor)"
"http://dbpedia.org/resource/William_Fichtner","William Fichtner"
"http://dbpedia.org/resource/William_Hootkins","William Hootkins"
"http://dbpedia.org/resource/William_Mervyn","William Mervyn"
"http://dbpedia.org/resource/Wood_Harris","Wood Harris"
"http://dbpedia.org/resource/Zdeněk_Svěrák","Zdeněk Svěrák"
"http://dbpedia.org/resource/Zen_Gesner","Zen Gesner"
"http://dbpedia.org/resource/Zvonimir_Rogoz","Zvonimir Rogoz"
"http://dbpedia.org/resource/Édgar_Ramírez","Édgar Ramírez"
"http://dbpedia.org/resource/Anthony_Tyler_Quinn","Anthony Tyler Quinn"
"http://dbpedia.org/resource/Teryl_Rothery","Teryl Rothery"
"http://dbpedia.org/resource/Joe_Yule","Joe Yule"
"http://dbpedia.org/resource/Sal_Viscuso","Sal Viscuso"
"http://dbpedia.org/resource/Christopher_Colquhoun","Christopher Colquhoun"
"http://dbpedia.org/resource/Dan_Ahdoot","Dan Ahdoot"
"http://dbpedia.org/resource/Eddie_McGee","Eddie McGee"
"http://dbpedia.org/resource/Nigel_Stock_(actor)","Nigel Stock (actor)"
"http://dbpedia.org/resource/%22Little_Billy%22_Rhodes","""Little Billy"" Rhodes"
"http://dbpedia.org/resource/Abhilasha_Patil","Abhilasha Patil"
"http://dbpedia.org/resource/Akarsh_Khurana","Akarsh Khurana"
"http://dbpedia.org/resource/Alan_Kim","Alan Kim"
"http://dbpedia.org/resource/Alfred_Solaas","Alfred Solaas"
"http://dbpedia.org/resource/Alican_Yücesoy","Alican Yücesoy"
"http://dbpedia.org/resource/Ambarish_Bhattacharya","Ambarish Bhattacharya"
"http://dbpedia.org/resource/Amir_Karara","Amir Karara"
"http://dbpedia.org/resource/Arthur_Blake_(actor)","Arthur Blake (actor)"
"http://dbpedia.org/resource/Arthur_Cox_(actor)","Arthur Cox (actor)"
"http://dbpedia.org/resource/Ashad_Feddah","Ashad Feddah"
"http://dbpedia.org/resource/B._Jayamma","B. Jayamma"
"http://dbpedia.org/resource/Bae_In-hyuk","Bae In-hyuk"
"http://dbpedia.org/resource/Bas_Boon","Bas Boon"
"http://dbpedia.org/resource/Behrang_Alavi","Behrang Alavi"
"http://dbpedia.org/resource/Bilal_Wahib","Bilal Wahib"
"http://dbpedia.org/resource/Birger_Løvaas","Birger Løvaas"
"http://dbpedia.org/resource/Calam_Lynch","Calam Lynch"
"http://dbpedia.org/resource/Carl_Fischer_(actor)","Carl Fischer (actor)"
"http://dbpedia.org/resource/Carl_Heger","Carl Heger"
"http://dbpedia.org/resource/Chad_Future","Chad Future"
"http://dbpedia.org/resource/Christopher_Thornton","Christopher Thornton"
"http://dbpedia.org/resource/David_Schütter","David Schütter"
"http://dbpedia.org/resource/Deborah_Ayorinde","Deborah Ayorinde"
"http://dbpedia.org/resource/Einar_Vaage","Einar Vaage"
"http://dbpedia.org/resource/Emília_Adelaide","Emília Adelaide"
"http://dbpedia.org/resource/Eric_Gustafson_(actor)","Eric Gustafson (actor)"
"http://dbpedia.org/resource/Esben_Smed","Esben Smed"
"http://dbpedia.org/resource/Finn_Bernhoft","Finn Bernhoft"
"http://dbpedia.org/resource/Frank_Yaconelli","Frank Yaconelli"
"http://dbpedia.org/resource/Gennaro_Pantalena","Gennaro Pantalena"
"http://dbpedia.org/resource/Gertrudes_Rita_da_Silva","Gertrudes Rita da Silva"
"http://dbpedia.org/resource/Glicínia_Quartin","Glicínia Quartin"
"http://dbpedia.org/resource/Guy_Decomble","Guy Decomble"
"http://dbpedia.org/resource/Haakon_Arnold","Haakon Arnold"
"http://dbpedia.org/resource/Helen_Brew","Helen Brew"
"http://dbpedia.org/resource/Herman_Tømmeraas","Herman Tømmeraas"
"http://dbpedia.org/resource/Hervé_Pierre_(actor)","Hervé Pierre (actor)"
"http://dbpedia.org/resource/Holger_Reenberg","Holger Reenberg"
"http://dbpedia.org/resource/Houston_Tumlin","Houston Tumlin"
"http://dbpedia.org/resource/Izaac_Wang","Izaac Wang"
"http://dbpedia.org/resource/Jakob_Nielsen_(actor)","Jakob Nielsen (actor)"
"http://dbpedia.org/resource/Jan_Pivec","Jan Pivec"
"http://dbpedia.org/resource/Jesús_Mosquera","Jesús Mosquera"
"http://dbpedia.org/resource/Jesús_Olmedo","Jesús Olmedo"
"http://dbpedia.org/resource/John_McCrea_(actor)","John McCrea (actor)"
"http://dbpedia.org/resource/Juanjo_Artero","Juanjo Artero"
"http://dbpedia.org/resource/Julio_Peña_Fernández","Julio Peña Fernández"
"http://dbpedia.org/resource/Kai_Luke_Brümmer","Kai Luke Brümmer"
"http://dbpedia.org/resource/Kangabam_Tomba","Kangabam Tomba"
"http://dbpedia.org/resource/Keyhan_Maleki","Keyhan Maleki"
"http://dbpedia.org/resource/Kheengz","Kheengz"
"http://dbpedia.org/resource/Kolbjørn_Brenda","Kolbjørn Brenda"
"http://dbpedia.org/resource/Kom_Chuanchuen","Kom Chuanchuen"
"http://dbpedia.org/resource/Kornchid_Boonsathitpakdee","Kornchid Boonsathitpakdee"
"http://dbpedia.org/resource/Koço_Qendro","Koço Qendro"
"http://dbpedia.org/resource/Kristian_Hefte","Kristian Hefte"
"http://dbpedia.org/resource/Li_Xikan","Li Xikan"
"http://dbpedia.org/resource/Lou_Cutell","Lou Cutell"
"http://dbpedia.org/resource/Lucília_Simões","Lucília Simões"
"http://dbpedia.org/resource/Ludwig_Wüllner","Ludwig Wüllner"
"http://dbpedia.org/resource/Manu_Ríos","Manu Ríos"
"http://dbpedia.org/resource/Margrethe_Schanne","Margrethe Schanne"
"http://dbpedia.org/resource/Mark_York","Mark York"
"http://dbpedia.org/resource/Martin_Gisti","Martin Gisti"
"http://dbpedia.org/resource/Maurice_Brenner","Maurice Brenner"
"http://dbpedia.org/resource/Maurice_Marsac","Maurice Marsac"
"http://dbpedia.org/resource/Max_Huang","Max Huang"
"http://dbpedia.org/resource/Michael_Roy_Jornales","Michael Roy Jornales"
"http://dbpedia.org/resource/Miki_Esparbé","Miki Esparbé"
"http://dbpedia.org/resource/Mukul_Chadda","Mukul Chadda"
"http://dbpedia.org/resource/Nam_Yoon-su","Nam Yoon-su"
"http://dbpedia.org/resource/Nattawat_Finkler","Nattawat Finkler"
"http://dbpedia.org/resource/Nikhil_Raut","Nikhil Raut"
"http://dbpedia.org/resource/Nils_Sletta","Nils Sletta"
"http://dbpedia.org/resource/Nkechi_Blessing_Sunday","Nkechi Blessing Sunday"
"http://dbpedia.org/resource/Noor_ul_Hassan","Noor ul Hassan"
"http://dbpedia.org/resource/Oscar_Egede-Nissen","Oscar Egede-Nissen"
"http://dbpedia.org/resource/Paulo_Gustavo","Paulo Gustavo"
"http://dbpedia.org/resource/Peter_S._Andersen","Peter S. Andersen"
"http://dbpedia.org/resource/Phil_Dunham","Phil Dunham"
"http://dbpedia.org/resource/R._S._G._Chelladurai","R. S. G. Chelladurai"
"http://dbpedia.org/resource/Raunaq_Kamdar","Raunaq Kamdar"
"http://dbpedia.org/resource/Ricardo_P._Lloyd","Ricardo P. Lloyd"
"http://dbpedia.org/resource/Ronnie_Henares","Ronnie Henares"
"http://dbpedia.org/resource/Rosalinde_Mynster","Rosalinde Mynster"
"http://dbpedia.org/resource/Ruben_Rustia","Ruben Rustia"
"http://dbpedia.org/resource/Rudi_Dharmalingam","Rudi Dharmalingam"
"http://dbpedia.org/resource/Sahaphap_Wongratch","Sahaphap Wongratch"
"http://dbpedia.org/resource/Sai_Ketan_Rao","Sai Ketan Rao"
"http://dbpedia.org/resource/Salon_Basnet","Salon Basnet"
"http://dbpedia.org/resource/Sam_Lin","Sam Lin"
"http://dbpedia.org/resource/Seo_Hyun-woo","Seo Hyun-woo"
"http://dbpedia.org/resource/Shagun_Pandey","Shagun Pandey"
"http://dbpedia.org/resource/Shanmukh_Jaswanth","Shanmukh Jaswanth"
"http://dbpedia.org/resource/Shimoga_Venkatesh","Shimoga Venkatesh"
"http://dbpedia.org/resource/Steven_Klein_(producer)","Steven Klein (producer)"
"http://dbpedia.org/resource/Tang_Joon-sang","Tang Joon-sang"
"http://dbpedia.org/resource/Tansel_Öngel","Tansel Öngel"
"http://dbpedia.org/resource/Teja_Sajja","Teja Sajja"
"http://dbpedia.org/resource/Thimi_Filipi","Thimi Filipi"
"http://dbpedia.org/resource/Thue_Ersted_Rasmussen","Thue Ersted Rasmussen"
"http://dbpedia.org/resource/Thummala_Narsimha_Reddy","Thummala Narsimha Reddy"
"http://dbpedia.org/resource/Tyler_Crumley","Tyler Crumley"
"http://dbpedia.org/resource/Umid_Irgashev","Umid Irgashev"
"http://dbpedia.org/resource/Venkat_Renganathan","Venkat Renganathan"
"http://dbpedia.org/resource/Vilhelm_Lund","Vilhelm Lund"
"http://dbpedia.org/resource/Vinnie_Bennett","Vinnie Bennett"
"http://dbpedia.org/resource/Viran_Rydkvist","Viran Rydkvist"
"http://dbpedia.org/resource/Víkingur_Kristjánsson","Víkingur Kristjánsson"
"http://dbpedia.org/resource/Willi_Herren","Willi Herren"
"http://dbpedia.org/resource/Zafri_Khan","Zafri Khan"
"http://dbpedia.org/resource/Şerif_Erol","Şerif Erol"
"http://dbpedia.org/resource/Aaron_Phagura_(actor)","Aaron Phagura (actor)"
"http://dbpedia.org/resource/Afshin_Sangchap","Afshin Sangchap"
"http://dbpedia.org/resource/Ainsley_Seiger","Ainsley Seiger"
"http://dbpedia.org/resource/Alaa_Shoier","Alaa Shoier"
"http://dbpedia.org/resource/Aleksandr_Aravin","Aleksandr Aravin"
"http://dbpedia.org/resource/Aleksey_Bardukov","Aleksey Bardukov"
"http://dbpedia.org/resource/Aleksey_Filimonov","Aleksey Filimonov"
"http://dbpedia.org/resource/Aleksey_Morozov_(actor)","Aleksey Morozov (actor)"
"http://dbpedia.org/resource/Aleksey_Shevchenkov","Aleksey Shevchenkov"
"http://dbpedia.org/resource/Alex_Tarrant","Alex Tarrant"
"http://dbpedia.org/resource/Alexander_Scheer","Alexander Scheer"
"http://dbpedia.org/resource/Alf_Nilsson","Alf Nilsson"
"http://dbpedia.org/resource/Alireza_Jafari","Alireza Jafari"
"http://dbpedia.org/resource/Amélia_Videira","Amélia Videira"
"http://dbpedia.org/resource/Anant_V_Joshi","Anant V Joshi"
"http://dbpedia.org/resource/Anatole_Taubman","Anatole Taubman"
"http://dbpedia.org/resource/Anshumaan_Pushkar","Anshumaan Pushkar"
"http://dbpedia.org/resource/Armando_Said_Flores","Armando Said Flores"
"http://dbpedia.org/resource/Arne_Bang-Hansen","Arne Bang-Hansen"
"http://dbpedia.org/resource/Artyom_Bystrov","Artyom Bystrov"
"http://dbpedia.org/resource/Ben_Fankhauser","Ben Fankhauser"
"http://dbpedia.org/resource/Benjamin_Evan_Ainsworth","Benjamin Evan Ainsworth"
"http://dbpedia.org/resource/Bingo_O'Malley","Bingo O'Malley"
"http://dbpedia.org/resource/Buddhi_Wickrama","Buddhi Wickrama"
"http://dbpedia.org/resource/Burak_Yörük","Burak Yörük"
"http://dbpedia.org/resource/Caio_Horowicz","Caio Horowicz"
"http://dbpedia.org/resource/Celal_Al","Celal Al"
"http://dbpedia.org/resource/Chae_Jong-hyeop","Chae Jong-hyeop"
"http://dbpedia.org/resource/Chandan_Roy","Chandan Roy"
"http://dbpedia.org/resource/Charles_C._Victor","Charles C. Victor"
"http://dbpedia.org/resource/Dalal_Abdel_Aziz","Dalal Abdel Aziz"
"http://dbpedia.org/resource/Dandrell_Scott","Dandrell Scott"
"http://dbpedia.org/resource/Daniela_Ramírez_(actor)","Daniela Ramírez (actor)"
"http://dbpedia.org/resource/Darby_Jones","Darby Jones"
"http://dbpedia.org/resource/Domenic_Di_Rosa","Domenic Di Rosa"
"http://dbpedia.org/resource/Donn_Stewart","Donn Stewart"
"http://dbpedia.org/resource/Egor_Koreshkov","Egor Koreshkov"
"http://dbpedia.org/resource/Elcan_Rasulov","Elcan Rasulov"
"http://dbpedia.org/resource/Eli_Brown","Eli Brown"
"http://dbpedia.org/resource/Eric_Petersen","Eric Petersen"
"http://dbpedia.org/resource/Fernando_Farías","Fernando Farías"
"http://dbpedia.org/resource/Filipp_Avdeyev","Filipp Avdeyev"
"http://dbpedia.org/resource/Florian_Munteanu","Florian Munteanu"
"http://dbpedia.org/resource/Francis_Compton_(actor)","Francis Compton (actor)"
"http://dbpedia.org/resource/Frithjof_Fearnley","Frithjof Fearnley"
"http://dbpedia.org/resource/Giorgino_Abraham","Giorgino Abraham"
"http://dbpedia.org/resource/Gordon_Cormier","Gordon Cormier"
"http://dbpedia.org/resource/Han_Ki-woong","Han Ki-woong"
"http://dbpedia.org/resource/Harald_Aimarsen","Harald Aimarsen"
"http://dbpedia.org/resource/Harold_Vermilyea","Harold Vermilyea"
"http://dbpedia.org/resource/Himanshu_Soni","Himanshu Soni"
"http://dbpedia.org/resource/Hiroki_Miura","Hiroki Miura"
"http://dbpedia.org/resource/Ilya_Lyubimov","Ilya Lyubimov"
"http://dbpedia.org/resource/Jack_Veal","Jack Veal"
"http://dbpedia.org/resource/Jammal_Ibrahim","Jammal Ibrahim"
"http://dbpedia.org/resource/Jean-Yves_Lafesse","Jean-Yves Lafesse"
"http://dbpedia.org/resource/Jeremiah_Lisbo","Jeremiah Lisbo"
"http://dbpedia.org/resource/Jeremy_Newson","Jeremy Newson"
"http://dbpedia.org/resource/Johanna_Francella","Johanna Francella"
"http://dbpedia.org/resource/John_Vivyan","John Vivyan"
"http://dbpedia.org/resource/Joo_Woo-jae","Joo Woo-jae"
"http://dbpedia.org/resource/José_Secall","José Secall"
"http://dbpedia.org/resource/Jung_Jae-kwang","Jung Jae-kwang"
"http://dbpedia.org/resource/Jüri_Krjukov","Jüri Krjukov"
"http://dbpedia.org/resource/Ken_Yasuda_(actor)","Ken Yasuda (actor)"
"http://dbpedia.org/resource/Kim_Jung-heon","Kim Jung-heon"
"http://dbpedia.org/resource/Kim_Min-gwi","Kim Min-gwi"
"http://dbpedia.org/resource/Kirill_Zaytsev","Kirill Zaytsev"
"http://dbpedia.org/resource/Kokila_Jayasuriya","Kokila Jayasuriya"
"http://dbpedia.org/resource/Lee_Jung-ha","Lee Jung-ha"
"http://dbpedia.org/resource/Lee_Sang-yi_(actor)","Lee Sang-yi (actor)"
"http://dbpedia.org/resource/Lieb_Bester","Lieb Bester"
"http://dbpedia.org/resource/Loreto_Aravena","Loreto Aravena"
"http://dbpedia.org/resource/Malte_Gårdinger","Malte Gårdinger"
"http://dbpedia.org/resource/Mars_Kadiombo_Yamba_Bilonda","Mars Kadiombo Yamba Bilonda"
"http://dbpedia.org/resource/Mehdi_Soltani","Mehdi Soltani"
"http://dbpedia.org/resource/Michael_Cognata","Michael Cognata"
"http://dbpedia.org/resource/Nay_Min","Nay Min"
"http://dbpedia.org/resource/Nijat_Rahimov_(actor)","Nijat Rahimov (actor)"
"http://dbpedia.org/resource/Nine_Nine","Nine Nine"
"http://dbpedia.org/resource/Norman_Towns","Norman Towns"
"http://dbpedia.org/resource/Paballo_Mavundla","Paballo Mavundla"
"http://dbpedia.org/resource/Prashant_Walde","Prashant Walde"
"http://dbpedia.org/resource/Robert_Cabal","Robert Cabal"
"http://dbpedia.org/resource/Rocky_Shahan","Rocky Shahan"
"http://dbpedia.org/resource/Romano_Orzari","Romano Orzari"
"http://dbpedia.org/resource/Ryan_de_Villiers","Ryan de Villiers"
"http://dbpedia.org/resource/Sajitha_Anthony","Sajitha Anthony"
"http://dbpedia.org/resource/Sergey_Batalov","Sergey Batalov"
"http://dbpedia.org/resource/Shigeyuki_Totsugi","Shigeyuki Totsugi"
"http://dbpedia.org/resource/Shmuel_Wolf","Shmuel Wolf"
"http://dbpedia.org/resource/Silvero_Pereira","Silvero Pereira"
"http://dbpedia.org/resource/Srikant_Murali","Srikant Murali"
"http://dbpedia.org/resource/Steffen_Zacharias","Steffen Zacharias"
"http://dbpedia.org/resource/Stig_Egede-Nissen","Stig Egede-Nissen"
"http://dbpedia.org/resource/Sujeewa_Priyalal","Sujeewa Priyalal"
"http://dbpedia.org/resource/Sundar_K._Vijayan","Sundar K. Vijayan"
"http://dbpedia.org/resource/Takaya_Hashi","Takaya Hashi"
"http://dbpedia.org/resource/Terry_McDermott_(actor)","Terry McDermott (actor)"
"http://dbpedia.org/resource/Thabang_Molaba","Thabang Molaba"
"http://dbpedia.org/resource/Thierry_Liagre","Thierry Liagre"
"http://dbpedia.org/resource/Thomás_Aquino_(actor)","Thomás Aquino (actor)"
"http://dbpedia.org/resource/Tikhon_Zhiznevsky","Tikhon Zhiznevsky"
"http://dbpedia.org/resource/Tim_Abell","Tim Abell"
"http://dbpedia.org/resource/Timofey_Tribuntsev","Timofey Tribuntsev"
"http://dbpedia.org/resource/Tom_Greenway_(actor)","Tom Greenway (actor)"
"http://dbpedia.org/resource/Tony_Llewellyn-Jones","Tony Llewellyn-Jones"
"http://dbpedia.org/resource/Ulrich_Wildgruber","Ulrich Wildgruber"
"http://dbpedia.org/resource/Valery_Barinov","Valery Barinov"
"http://dbpedia.org/resource/Viktor_Khorinyak","Viktor Khorinyak"
"http://dbpedia.org/resource/Vitali_Kishchenko","Vitali Kishchenko"
"http://dbpedia.org/resource/Wang_Runze","Wang Runze"
"http://dbpedia.org/resource/William_Ellis_(actor)","William Ellis (actor)"
"http://dbpedia.org/resource/Yoon_Ji-on","Yoon Ji-on"
"http://dbpedia.org/resource/Yura_Borisov_(actor)","Yura Borisov (actor)"
"http://dbpedia.org/resource/Zahrat_El-Ola","Zahrat El-Ola"
"http://dbpedia.org/resource/Zikir_Muhammadjonov","Zikir Muhammadjonov"
"http://dbpedia.org/resource/Zoe_Terakes","Zoe Terakes"
"http://dbpedia.org/resource/Bobby_Di_Cicco","Bobby Di Cicco"
"http://dbpedia.org/resource/Harsh_Rajput","Harsh Rajput"
"http://dbpedia.org/resource/Jack_Collins_(actor)","Jack Collins (actor)"
"http://dbpedia.org/resource/Robert_Sheehan","Robert Sheehan"
"http://dbpedia.org/resource/Bruce_Gordon_(actor/director)","Bruce Gordon (actor/director)"
"http://dbpedia.org/resource/David_de_Lautour","David de Lautour"
"http://dbpedia.org/resource/Randy_Vancourt","Randy Vancourt"
"http://dbpedia.org/resource/Ilia_Volok","Ilia Volok"
"http://dbpedia.org/resource/Martin_Hancock","Martin Hancock"
