"veg","name"
"http://dbpedia.org/resource/Golden_Flake","Golden Flake"
"http://dbpedia.org/resource/Piper_sarmentosum","Piper sarmentosum"
"http://dbpedia.org/resource/Revalenta_arabica","Revalenta arabica"
"http://dbpedia.org/resource/Taraxacum","Taraxacum"
"http://dbpedia.org/resource/Patatnik","Patatnik"
"http://dbpedia.org/resource/Potatoes_O'Brien","Potatoes O'Brien"
"http://dbpedia.org/resource/Souperism","Souperism"
"http://dbpedia.org/resource/Artemisia_pallens","Artemisia pallens"
"http://dbpedia.org/resource/Crisp_sandwich","Crisp sandwich"
"http://dbpedia.org/resource/Laminaria_digitata","Laminaria digitata"
"http://dbpedia.org/resource/Lettuce_sandwich","Lettuce sandwich"
"http://dbpedia.org/resource/Peabutter","Peabutter"
"http://dbpedia.org/resource/Peanut_production_in_Guyana","Peanut production in Guyana"
"http://dbpedia.org/resource/Pumpkin","Pumpkin"
"http://dbpedia.org/resource/Sandalwood_oil","Sandalwood oil"
"http://dbpedia.org/resource/Spaghetti_aglio_e_olio","Spaghetti aglio e olio"
"http://dbpedia.org/resource/Tomato_omelette","Tomato omelette"
"http://dbpedia.org/resource/Blue_potato","Blue potato"
"http://dbpedia.org/resource/Boil_Them_Cabbage_Down","Boil Them Cabbage Down"
"http://dbpedia.org/resource/Carter_Green,_the_Vegetable_Man","Carter Green, the Vegetable Man"
"http://dbpedia.org/resource/Charities_Advisory_Trust","Charities Advisory Trust"
"http://dbpedia.org/resource/Frejon","Frejon"
"http://dbpedia.org/resource/Genetically_modified_brinjal","Genetically modified brinjal"
"http://dbpedia.org/resource/Peace_Oil_(United_States)","Peace Oil (United States)"
"http://dbpedia.org/resource/Salad_oils","Salad oils"
"http://dbpedia.org/resource/Cucurbita_argyrosperma","Cucurbita argyrosperma"
"http://dbpedia.org/resource/Hitlerszalonna","Hitlerszalonna"
"http://dbpedia.org/resource/Sweetpotato_bug","Sweetpotato bug"
"http://dbpedia.org/resource/Dum_Aloo","Dum Aloo"
"http://dbpedia.org/resource/Ema_datshi","Ema datshi"
"http://dbpedia.org/resource/Menudo_(stew)","Menudo (stew)"
"http://dbpedia.org/resource/Allium_stellatum","Allium stellatum"
"http://dbpedia.org/resource/Amflora","Amflora"
"http://dbpedia.org/resource/Arroz_con_gandules","Arroz con gandules"
"http://dbpedia.org/resource/Birnen,_Bohnen_und_Speck","Birnen, Bohnen und Speck"
"http://dbpedia.org/resource/Carrot_pudding","Carrot pudding"
"http://dbpedia.org/resource/Grünkohlessen","Grünkohlessen"
"http://dbpedia.org/resource/Olbas_Oil","Olbas Oil"
"http://dbpedia.org/resource/Steckrübeneintopf","Steckrübeneintopf"
"http://dbpedia.org/resource/Unnakai","Unnakai"
"http://dbpedia.org/resource/Agata_potato","Agata potato"
"http://dbpedia.org/resource/Cyrtosperma_merkusii","Cyrtosperma merkusii"
"http://dbpedia.org/resource/Gamet","Gamet"
"http://dbpedia.org/resource/January_King_cabbage","January King cabbage"
"http://dbpedia.org/resource/Mushroom_sauce","Mushroom sauce"
"http://dbpedia.org/resource/Potatoes_of_Chiloé","Potatoes of Chiloé"
"http://dbpedia.org/resource/Manchurian_(dish)","Manchurian (dish)"
"http://dbpedia.org/resource/Sapote_oil","Sapote oil"
"http://dbpedia.org/resource/Acesur","Acesur"
"http://dbpedia.org/resource/Judd_mat_Gaardebounen","Judd mat Gaardebounen"
"http://dbpedia.org/resource/Lanttulaatikko","Lanttulaatikko"
"http://dbpedia.org/resource/Bauernfrühstück","Bauernfrühstück"
"http://dbpedia.org/resource/Matt's_Wild_Cherry","Matt's Wild Cherry"
"http://dbpedia.org/resource/Megachip","Megachip"
"http://dbpedia.org/resource/Murukku","Murukku"
"http://dbpedia.org/resource/The_Great_Hunger:_Ireland_1845–1849","The Great Hunger: Ireland 1845–1849"
"http://dbpedia.org/resource/Umatilla_Russet","Umatilla Russet"
"http://dbpedia.org/resource/Central_Florida_Harvest_and_Peanut_Festival","Central Florida Harvest and Peanut Festival"
"http://dbpedia.org/resource/Gala_potato","Gala potato"
"http://dbpedia.org/resource/Kaalilaatikko","Kaalilaatikko"
"http://dbpedia.org/resource/Laura_potato","Laura potato"
"http://dbpedia.org/resource/Munini-imo","Munini-imo"
"http://dbpedia.org/resource/Allium_libani","Allium libani"
"http://dbpedia.org/resource/Chamaedorea_tepejilote","Chamaedorea tepejilote"
"http://dbpedia.org/resource/Cucurbita_andreana","Cucurbita andreana"
"http://dbpedia.org/resource/Cucurbita_fraterna","Cucurbita fraterna"
"http://dbpedia.org/resource/Cucurbita_galeottii","Cucurbita galeottii"
"http://dbpedia.org/resource/Cucurbita_lundelliana","Cucurbita lundelliana"
"http://dbpedia.org/resource/Cucurbita_martinezii","Cucurbita martinezii"
"http://dbpedia.org/resource/Cucurbita_moorei","Cucurbita moorei"
"http://dbpedia.org/resource/Cucurbita_pedatifolia","Cucurbita pedatifolia"
"http://dbpedia.org/resource/Cucurbita_scabridifolia","Cucurbita scabridifolia"
"http://dbpedia.org/resource/Cucurbita_texana","Cucurbita texana"
"http://dbpedia.org/resource/Jar_with_a_Twist","Jar with a Twist"
"http://dbpedia.org/resource/Pectobacterium_atrosepticum","Pectobacterium atrosepticum"
"http://dbpedia.org/resource/Phomopsis_longicolla","Phomopsis longicolla"
"http://dbpedia.org/resource/Pindakaasvloer","Pindakaasvloer"
"http://dbpedia.org/resource/Ara_h1","Ara h1"
"http://dbpedia.org/resource/Beet_vascular_necrosis","Beet vascular necrosis"
"http://dbpedia.org/resource/Cabbage_soup","Cabbage soup"
"http://dbpedia.org/resource/Carrot_chip","Carrot chip"
"http://dbpedia.org/resource/Cuchuco","Cuchuco"
"http://dbpedia.org/resource/Fusarium_dry_rot","Fusarium dry rot"
"http://dbpedia.org/resource/Hanover_tomato","Hanover tomato"
"http://dbpedia.org/resource/Maggie_Murphy_hoax","Maggie Murphy hoax"
"http://dbpedia.org/resource/Vateria_indica_oil","Vateria indica oil"
"http://dbpedia.org/resource/Wedding_cabbage","Wedding cabbage"
"http://dbpedia.org/resource/Cebolada","Cebolada"
"http://dbpedia.org/resource/Ciceri_e_tria","Ciceri e tria"
"http://dbpedia.org/resource/Cream_of_asparagus_soup","Cream of asparagus soup"
"http://dbpedia.org/resource/Cream_of_broccoli_soup","Cream of broccoli soup"
"http://dbpedia.org/resource/Mushroom_ketchup","Mushroom ketchup"
"http://dbpedia.org/resource/Pizza_pugliese","Pizza pugliese"
"http://dbpedia.org/resource/Tiella","Tiella"
"http://dbpedia.org/resource/Carrot_soup","Carrot soup"
"http://dbpedia.org/resource/Joe's_Special","Joe's Special"
"http://dbpedia.org/resource/List_of_carrot_dishes","List of carrot dishes"
"http://dbpedia.org/resource/Nepalese_cocoyam","Nepalese cocoyam"
"http://dbpedia.org/resource/Sedum_sarmentosum","Sedum sarmentosum"
"http://dbpedia.org/resource/Shrimp_curry","Shrimp curry"
"http://dbpedia.org/resource/Connecticut_field_pumpkin","Connecticut field pumpkin"
"http://dbpedia.org/resource/Hasselback_potatoes","Hasselback potatoes"
"http://dbpedia.org/resource/Kōrēgusu","Kōrēgusu"
"http://dbpedia.org/resource/Sai_bhaji","Sai bhaji"
"http://dbpedia.org/resource/Bombay_potato","Bombay potato"
"http://dbpedia.org/resource/Kartoffelmuseum","Kartoffelmuseum"
"http://dbpedia.org/resource/Nam_phrik_num","Nam phrik num"
"http://dbpedia.org/resource/Nam_phrik_phao","Nam phrik phao"
"http://dbpedia.org/resource/Masyaura","Masyaura"
"http://dbpedia.org/resource/Pepper_Palace","Pepper Palace"
"http://dbpedia.org/resource/Phlomoides_tuberosa","Phlomoides tuberosa"
"http://dbpedia.org/resource/Seidlitzia_rosmarinus","Seidlitzia rosmarinus"
"http://dbpedia.org/resource/Sukiyan","Sukiyan"
"http://dbpedia.org/resource/Alb-Leisa","Alb-Leisa"
"http://dbpedia.org/resource/Compagnie_van_De_Moucheron","Compagnie van De Moucheron"
"http://dbpedia.org/resource/List_of_garlic_dishes","List of garlic dishes"
"http://dbpedia.org/resource/Veerse_Compagnie","Veerse Compagnie"
"http://dbpedia.org/resource/Voorcompagnie","Voorcompagnie"
"http://dbpedia.org/resource/Česnečka","Česnečka"
"http://dbpedia.org/resource/Taro_purée","Taro purée"
"http://dbpedia.org/resource/Daya_Labuhan_Indah","Daya Labuhan Indah"
"http://dbpedia.org/resource/Afritada","Afritada"
"http://dbpedia.org/resource/Dinamita","Dinamita"
"http://dbpedia.org/resource/Potato_Research","Potato Research"
"http://dbpedia.org/resource/Tortang_talong","Tortang talong"
"http://dbpedia.org/resource/Jarrahdale_pumpkin","Jarrahdale pumpkin"
"http://dbpedia.org/resource/Manuka_oil","Manuka oil"
"http://dbpedia.org/resource/Num_banhchok","Num banhchok"
"http://dbpedia.org/resource/Onion_weed","Onion weed"
"http://dbpedia.org/resource/Pumpkin_flour","Pumpkin flour"
"http://dbpedia.org/resource/Allium_tuberosum","Allium tuberosum"
"http://dbpedia.org/resource/Bok_choy","Bok choy"
"http://dbpedia.org/resource/Borage","Borage"
"http://dbpedia.org/resource/Celeriac","Celeriac"
"http://dbpedia.org/resource/Funyuns","Funyuns"
"http://dbpedia.org/resource/Gai_lan","Gai lan"
"http://dbpedia.org/resource/Kale","Kale"
"http://dbpedia.org/resource/Palmitic_acid","Palmitic acid"
"http://dbpedia.org/resource/Piper_betle","Piper betle"
"http://dbpedia.org/resource/Planters","Planters"
"http://dbpedia.org/resource/Sambar_(dish)","Sambar (dish)"
"http://dbpedia.org/resource/Stellaria","Stellaria"
"http://dbpedia.org/resource/Valerianella_locusta","Valerianella locusta"
"http://dbpedia.org/resource/Agedashi_dōfu","Agedashi dōfu"
"http://dbpedia.org/resource/Arctium","Arctium"
"http://dbpedia.org/resource/Baked_beans","Baked beans"
"http://dbpedia.org/resource/Calcium_deficiency_(plant_disorder)","Calcium deficiency (plant disorder)"
"http://dbpedia.org/resource/Caraway","Caraway"
"http://dbpedia.org/resource/Cauliflower","Cauliflower"
"http://dbpedia.org/resource/Chicory","Chicory"
"http://dbpedia.org/resource/Cucumber","Cucumber"
"http://dbpedia.org/resource/Cucumber_soup","Cucumber soup"
"http://dbpedia.org/resource/Daikon","Daikon"
"http://dbpedia.org/resource/Ensete","Ensete"
"http://dbpedia.org/resource/Falafel","Falafel"
"http://dbpedia.org/resource/Fennel","Fennel"
"http://dbpedia.org/resource/Kelp","Kelp"
"http://dbpedia.org/resource/Knödel","Knödel"
"http://dbpedia.org/resource/Lentil","Lentil"
"http://dbpedia.org/resource/Pachyrhizus","Pachyrhizus"
"http://dbpedia.org/resource/Phytophthora_infestans","Phytophthora infestans"
"http://dbpedia.org/resource/Radish","Radish"
"http://dbpedia.org/resource/Rutabaga","Rutabaga"
"http://dbpedia.org/resource/Sauerkraut","Sauerkraut"
"http://dbpedia.org/resource/Spinach","Spinach"
"http://dbpedia.org/resource/Ajvar","Ajvar"
"http://dbpedia.org/resource/Broad_bean","Broad bean"
"http://dbpedia.org/resource/Espelette_pepper","Espelette pepper"
"http://dbpedia.org/resource/Gochujang","Gochujang"
"http://dbpedia.org/resource/International_Potato_Center","International Potato Center"
"http://dbpedia.org/resource/Jinja,_Uganda","Jinja, Uganda"
"http://dbpedia.org/resource/Mongongo","Mongongo"
"http://dbpedia.org/resource/Nix_v._Hedden","Nix v. Hedden"
"http://dbpedia.org/resource/Onion_ring","Onion ring"
"http://dbpedia.org/resource/Physalis_peruviana","Physalis peruviana"
"http://dbpedia.org/resource/Poppyseed_oil","Poppyseed oil"
"http://dbpedia.org/resource/Robert_Kuok","Robert Kuok"
"http://dbpedia.org/resource/Skippy_(peanut_butter)","Skippy (peanut butter)"
"http://dbpedia.org/resource/Tree_onion","Tree onion"
"http://dbpedia.org/resource/V8_(beverage)","V8 (beverage)"
"http://dbpedia.org/resource/5th_Avenue_(candy)","5th Avenue (candy)"
"http://dbpedia.org/resource/Abu_Ghosh","Abu Ghosh"
"http://dbpedia.org/resource/Ben's_Chili_Bowl","Ben's Chili Bowl"
"http://dbpedia.org/resource/Bigos","Bigos"
"http://dbpedia.org/resource/Brassica_juncea","Brassica juncea"
"http://dbpedia.org/resource/Burger_Rings","Burger Rings"
"http://dbpedia.org/resource/Chai_tow_kway","Chai tow kway"
"http://dbpedia.org/resource/Cicer_arietinum","Cicer arietinum"
"http://dbpedia.org/resource/Corchorus","Corchorus"
"http://dbpedia.org/resource/Cyclanthera_pedata","Cyclanthera pedata"
"http://dbpedia.org/resource/E-I-E-I-(Annoyed_Grunt)","E-I-E-I-(Annoyed Grunt)"
"http://dbpedia.org/resource/Golden_Wonder","Golden Wonder"
"http://dbpedia.org/resource/Green_Giant","Green Giant"
"http://dbpedia.org/resource/Highland_Potato_Famine","Highland Potato Famine"
"http://dbpedia.org/resource/Hoe_(food)","Hoe (food)"
"http://dbpedia.org/resource/IOI_Group","IOI Group"
"http://dbpedia.org/resource/International_Grains_Council","International Grains Council"
"http://dbpedia.org/resource/Italian_tomato_pie","Italian tomato pie"
"http://dbpedia.org/resource/Kimchi_fried_rice","Kimchi fried rice"
"http://dbpedia.org/resource/Lay's_Stax","Lay's Stax"
"http://dbpedia.org/resource/Parkia_speciosa","Parkia speciosa"
"http://dbpedia.org/resource/Return_of_the_Killer_Tomatoes","Return of the Killer Tomatoes"
"http://dbpedia.org/resource/Rice_bran_oil","Rice bran oil"
"http://dbpedia.org/resource/Schinus_terebinthifolia","Schinus terebinthifolia"
"http://dbpedia.org/resource/Snyder's_of_Hanover","Snyder's of Hanover"
"http://dbpedia.org/resource/Sriracha","Sriracha"
"http://dbpedia.org/resource/The_Smith's_Snackfood_Company","The Smith's Snackfood Company"
"http://dbpedia.org/resource/Tiko","Tiko"
"http://dbpedia.org/resource/Tofu_skin","Tofu skin"
"http://dbpedia.org/resource/Twisties","Twisties"
"http://dbpedia.org/resource/Yong_tau_foo","Yong tau foo"
"http://dbpedia.org/resource/Zacuscă","Zacuscă"
"http://dbpedia.org/resource/Capsicum_pubescens","Capsicum pubescens"
"http://dbpedia.org/resource/Claytonia_perfoliata","Claytonia perfoliata"
"http://dbpedia.org/resource/Marrow_(vegetable)","Marrow (vegetable)"
"http://dbpedia.org/resource/Neem_oil","Neem oil"
"http://dbpedia.org/resource/Northern_root-knot_nematode","Northern root-knot nematode"
"http://dbpedia.org/resource/Onion_Johnny","Onion Johnny"
"http://dbpedia.org/resource/The_Flaming_Carrot","The Flaming Carrot"
"http://dbpedia.org/resource/Crudités","Crudités"
"http://dbpedia.org/resource/Hufu","Hufu"
"http://dbpedia.org/resource/Plectranthus","Plectranthus"
"http://dbpedia.org/resource/Potato_kugel","Potato kugel"
"http://dbpedia.org/resource/Soup_beans","Soup beans"
"http://dbpedia.org/resource/Deoleo","Deoleo"
"http://dbpedia.org/resource/List_of_VeggieTales_in_the_House_episodes","List of VeggieTales in the House episodes"
"http://dbpedia.org/resource/Mahmous","Mahmous"
"http://dbpedia.org/resource/Aehobak","Aehobak"
"http://dbpedia.org/resource/Chonggak_radish","Chonggak radish"
"http://dbpedia.org/resource/Dip_&_Squeeze","Dip & Squeeze"
"http://dbpedia.org/resource/Gegeol_radish","Gegeol radish"
"http://dbpedia.org/resource/Sawit_Seberang","Sawit Seberang"
"http://dbpedia.org/resource/Apricot_oil","Apricot oil"
"http://dbpedia.org/resource/Avocado_oil","Avocado oil"
"http://dbpedia.org/resource/Açaí_oil","Açaí oil"
"http://dbpedia.org/resource/Bandeja_paisa","Bandeja paisa"
"http://dbpedia.org/resource/Bedfordshire_clanger","Bedfordshire clanger"
"http://dbpedia.org/resource/Blackcurrant_seed_oil","Blackcurrant seed oil"
"http://dbpedia.org/resource/Borage_seed_oil","Borage seed oil"
"http://dbpedia.org/resource/Camelina_oil","Camelina oil"
"http://dbpedia.org/resource/Candlenut_oil","Candlenut oil"
"http://dbpedia.org/resource/Dioscorea_bulbifera","Dioscorea bulbifera"
"http://dbpedia.org/resource/Hibiscus_tea","Hibiscus tea"
"http://dbpedia.org/resource/Los_Angeles_Tofu_Festival","Los Angeles Tofu Festival"
"http://dbpedia.org/resource/Meadowfoam_seed_oil","Meadowfoam seed oil"
"http://dbpedia.org/resource/Okra_seed_oil","Okra seed oil"
"http://dbpedia.org/resource/Peanut_paste","Peanut paste"
"http://dbpedia.org/resource/Pongamia_oil","Pongamia oil"
"http://dbpedia.org/resource/Quinoa_oil","Quinoa oil"
"http://dbpedia.org/resource/Raphanus_caudatus","Raphanus caudatus"
"http://dbpedia.org/resource/Sweet_piquanté_pepper","Sweet piquanté pepper"
"http://dbpedia.org/resource/The_VeggieTales_Show","The VeggieTales Show"
"http://dbpedia.org/resource/2019_Southeast_Asian_haze","2019 Southeast Asian haze"
"http://dbpedia.org/resource/Aïoli_garni","Aïoli garni"
"http://dbpedia.org/resource/Baked_Bean_Museum_of_Excellence","Baked Bean Museum of Excellence"
"http://dbpedia.org/resource/Edward_Nangle","Edward Nangle"
"http://dbpedia.org/resource/Atriplex_hortensis","Atriplex hortensis"
"http://dbpedia.org/resource/Attack_of_the_Killer_Tomatoes_(1986_video_game)","Attack of the Killer Tomatoes (1986 video game)"
"http://dbpedia.org/resource/Chaerophyllum_bulbosum","Chaerophyllum bulbosum"
"http://dbpedia.org/resource/Cymbopogon_martinii","Cymbopogon martinii"
"http://dbpedia.org/resource/King_Edward_potato","King Edward potato"
"http://dbpedia.org/resource/Silesian_dumplings","Silesian dumplings"
"http://dbpedia.org/resource/Szałot","Szałot"
"http://dbpedia.org/resource/Deep-fried_peanuts","Deep-fried peanuts"
"http://dbpedia.org/resource/Marinara_sauce","Marinara sauce"
"http://dbpedia.org/resource/Patlıcanlı_kebap","Patlıcanlı kebap"
"http://dbpedia.org/resource/Phanaeng","Phanaeng"
"http://dbpedia.org/resource/Allium_roseum","Allium roseum"
"http://dbpedia.org/resource/Bacalhau_com_natas","Bacalhau com natas"
"http://dbpedia.org/resource/Bacalhau_à_Zé_do_Pipo","Bacalhau à Zé do Pipo"
"http://dbpedia.org/resource/Bajan_pepper_sauce","Bajan pepper sauce"
"http://dbpedia.org/resource/Balchão","Balchão"
"http://dbpedia.org/resource/Harissa","Harissa"
"http://dbpedia.org/resource/Kouign_patatez","Kouign patatez"
"http://dbpedia.org/resource/Chili_burger","Chili burger"
"http://dbpedia.org/resource/Limnocharis_flava","Limnocharis flava"
"http://dbpedia.org/resource/Lincolnshire_potato_railways","Lincolnshire potato railways"
"http://dbpedia.org/resource/List_of_sweet_potato_cultivars","List of sweet potato cultivars"
"http://dbpedia.org/resource/Marsilea_crenata","Marsilea crenata"
"http://dbpedia.org/resource/Nam_phrik","Nam phrik"
"http://dbpedia.org/resource/Xogoi_Momo","Xogoi Momo"
"http://dbpedia.org/resource/Ya_cai","Ya cai"
"http://dbpedia.org/resource/Cocido_lebaniego","Cocido lebaniego"
"http://dbpedia.org/resource/Fofie_Yam_Festival","Fofie Yam Festival"
"http://dbpedia.org/resource/Kamokamo","Kamokamo"
"http://dbpedia.org/resource/Maple_slaw","Maple slaw"
"http://dbpedia.org/resource/Schoenocrambe_linifolia","Schoenocrambe linifolia"
"http://dbpedia.org/resource/Stir-fried_tomato_and_scrambled_eggs","Stir-fried tomato and scrambled eggs"
"http://dbpedia.org/resource/Allium_przewalskianum","Allium przewalskianum"
"http://dbpedia.org/resource/Black_Champion","Black Champion"
"http://dbpedia.org/resource/Bloomer_potato","Bloomer potato"
