"mount","name"
"http://dbpedia.org/resource/Mount_Oxford_(Colorado)","Mount Oxford (Colorado)"
"http://dbpedia.org/resource/Mount_Pilchuck","Mount Pilchuck"
"http://dbpedia.org/resource/Mount_Popomanaseu","Mount Popomanaseu"
"http://dbpedia.org/resource/Mount_Princeton","Mount Princeton"
"http://dbpedia.org/resource/Mount_Proctor","Mount Proctor"
"http://dbpedia.org/resource/Mount_Rae","Mount Rae"
"http://dbpedia.org/resource/Mount_Rantekombola","Mount Rantekombola"
"http://dbpedia.org/resource/Mount_Ripinski","Mount Ripinski"
"http://dbpedia.org/resource/Mount_Roberts_(Alaska)","Mount Roberts (Alaska)"
"http://dbpedia.org/resource/Mount_Ronui","Mount Ronui"
"http://dbpedia.org/resource/Mount_Russell_(Alaska)","Mount Russell (Alaska)"
"http://dbpedia.org/resource/Mount_Shavano","Mount Shavano"
"http://dbpedia.org/resource/Mount_Sherman","Mount Sherman"
"http://dbpedia.org/resource/Mount_Sicker","Mount Sicker"
"http://dbpedia.org/resource/Mount_Silverthrone","Mount Silverthrone"
"http://dbpedia.org/resource/Mount_Stuart_(Queensland)","Mount Stuart (Queensland)"
"http://dbpedia.org/resource/Mount_Sunapee","Mount Sunapee"
"http://dbpedia.org/resource/Mount_Verstovia","Mount Verstovia"
"http://dbpedia.org/resource/Mount_Veve","Mount Veve"
"http://dbpedia.org/resource/Muckish","Muckish"
"http://dbpedia.org/resource/Mukeshpuri","Mukeshpuri"
"http://dbpedia.org/resource/Muskwa_Ranges","Muskwa Ranges"
"http://dbpedia.org/resource/Mutnovsky","Mutnovsky"
"http://dbpedia.org/resource/Myoraksan","Myoraksan"
"http://dbpedia.org/resource/Nechako_Plateau","Nechako Plateau"
"http://dbpedia.org/resource/Needle_Mountains","Needle Mountains"
"http://dbpedia.org/resource/Negoiu_Peak","Negoiu Peak"
"http://dbpedia.org/resource/Nevado_de_Longaví","Nevado de Longaví"
"http://dbpedia.org/resource/New_Creek_Mountain","New Creek Mountain"
"http://dbpedia.org/resource/Njesuthi","Njesuthi"
"http://dbpedia.org/resource/North_Mountain_(Virginia-West_Virginia)","North Mountain (Virginia-West Virginia)"
"http://dbpedia.org/resource/North_River_Mountain","North River Mountain"
"http://dbpedia.org/resource/North_Schell_Peak","North Schell Peak"
"http://dbpedia.org/resource/Old_Winchester_Hill","Old Winchester Hill"
"http://dbpedia.org/resource/Olkhovy_Volcanic_Group","Olkhovy Volcanic Group"
"http://dbpedia.org/resource/Omineca_Mountains","Omineca Mountains"
"http://dbpedia.org/resource/Otdelny","Otdelny"
"http://dbpedia.org/resource/Owl's_Head_(Franconia,_New_Hampshire)","Owl's Head (Franconia, New Hampshire)"
"http://dbpedia.org/resource/Ozernoy","Ozernoy"
"http://dbpedia.org/resource/Palisades_(California_Sierra)","Palisades (California Sierra)"
"http://dbpedia.org/resource/Peralta_Hills","Peralta Hills"
"http://dbpedia.org/resource/Phalut","Phalut"
"http://dbpedia.org/resource/Pico_Basilé","Pico Basilé"
"http://dbpedia.org/resource/Pigeon_Peak","Pigeon Peak"
"http://dbpedia.org/resource/Pigeon_Spire","Pigeon Spire"
"http://dbpedia.org/resource/Pinaleño_Mountains","Pinaleño Mountains"
"http://dbpedia.org/resource/Piper's_Hill","Piper's Hill"
"http://dbpedia.org/resource/Plosky","Plosky"
"http://dbpedia.org/resource/Poco_Mandasawu","Poco Mandasawu"
"http://dbpedia.org/resource/Punta_La_Marmora","Punta La Marmora"
"http://dbpedia.org/resource/Quadrant_Peak","Quadrant Peak"
"http://dbpedia.org/resource/Quiraing","Quiraing"
"http://dbpedia.org/resource/Rabun_Bald","Rabun Bald"
"http://dbpedia.org/resource/Ranakah","Ranakah"
"http://dbpedia.org/resource/Raven_Crag","Raven Crag"
"http://dbpedia.org/resource/Red_Pike_(Buttermere)","Red Pike (Buttermere)"
"http://dbpedia.org/resource/Red_Pike_(Wasdale)","Red Pike (Wasdale)"
"http://dbpedia.org/resource/Reddish_Knob","Reddish Knob"
"http://dbpedia.org/resource/Rich_Mountain_(Georgia)","Rich Mountain (Georgia)"
"http://dbpedia.org/resource/Ritacuba_Blanco","Ritacuba Blanco"
"http://dbpedia.org/resource/Roche_Jacques","Roche Jacques"
"http://dbpedia.org/resource/Roche_à_Perdrix","Roche à Perdrix"
"http://dbpedia.org/resource/Romanija","Romanija"
"http://dbpedia.org/resource/Round_Top","Round Top"
"http://dbpedia.org/resource/Sandakphu","Sandakphu"
"http://dbpedia.org/resource/Scar_Crags","Scar Crags"
"http://dbpedia.org/resource/Scheinberg","Scheinberg"
"http://dbpedia.org/resource/Schmidt_(volcano)","Schmidt (volcano)"
"http://dbpedia.org/resource/Schrader_Range","Schrader Range"
"http://dbpedia.org/resource/Scoat_Fell","Scoat Fell"
"http://dbpedia.org/resource/Seat_Sandal","Seat Sandal"
"http://dbpedia.org/resource/Sentinel_Peak_(British_Columbia)","Sentinel Peak (British Columbia)"
"http://dbpedia.org/resource/Sergeant's_Crag","Sergeant's Crag"
"http://dbpedia.org/resource/Serranía_de_la_Macarena","Serranía de la Macarena"
"http://dbpedia.org/resource/Serratus_Mountain","Serratus Mountain"
"http://dbpedia.org/resource/Sgorr_Ruadh","Sgorr Ruadh"
"http://dbpedia.org/resource/Sgùrr_a'_Mhàim","Sgùrr a' Mhàim"
"http://dbpedia.org/resource/Sgùrr_na_Banachdaich","Sgùrr na Banachdaich"
"http://dbpedia.org/resource/Sgùrr_na_Sgine","Sgùrr na Sgine"
"http://dbpedia.org/resource/Shaho","Shaho"
"http://dbpedia.org/resource/Shishel","Shishel"
"http://dbpedia.org/resource/Short_Mountain_(West_Virginia)","Short Mountain (West Virginia)"
"http://dbpedia.org/resource/Shota_Rustaveli_Peak","Shota Rustaveli Peak"
"http://dbpedia.org/resource/Sierra_Madre_de_Chiapas","Sierra Madre de Chiapas"
"http://dbpedia.org/resource/Silesian_Beskids","Silesian Beskids"
"http://dbpedia.org/resource/Silver_How","Silver How"
"http://dbpedia.org/resource/Singalila_Ridge","Singalila Ridge"
"http://dbpedia.org/resource/Skeena_Mountains","Skeena Mountains"
"http://dbpedia.org/resource/Skrzyczne","Skrzyczne"
"http://dbpedia.org/resource/Slaughter_Mountain","Slaughter Mountain"
"http://dbpedia.org/resource/Slavyanka_(mountain)","Slavyanka (mountain)"
"http://dbpedia.org/resource/Slieve_Gullion","Slieve Gullion"
"http://dbpedia.org/resource/Slioch","Slioch"
"http://dbpedia.org/resource/Smirnov_(volcano)","Smirnov (volcano)"
"http://dbpedia.org/resource/Snegovoy","Snegovoy"
"http://dbpedia.org/resource/Snowpatch_Spire","Snowpatch Spire"
"http://dbpedia.org/resource/South_Jasper_Ranges","South Jasper Ranges"
"http://dbpedia.org/resource/South_Mountain_(Maryland_and_Pennsylvania)","South Mountain (Maryland and Pennsylvania)"
"http://dbpedia.org/resource/South_Mountain_(eastern_Pennsylvania)","South Mountain (eastern Pennsylvania)"
"http://dbpedia.org/resource/South_Teton","South Teton"
"http://dbpedia.org/resource/Spanish_Peaks","Spanish Peaks"
"http://dbpedia.org/resource/Spitlers_Edge","Spitlers Edge"
"http://dbpedia.org/resource/Sredinny_Range","Sredinny Range"
"http://dbpedia.org/resource/Standing_Indian_Mountain","Standing Indian Mountain"
"http://dbpedia.org/resource/Star_Range","Star Range"
"http://dbpedia.org/resource/Steel_Fell","Steel Fell"
"http://dbpedia.org/resource/Steeple_(Lake_District)","Steeple (Lake District)"
"http://dbpedia.org/resource/Stołowe_Mountains","Stołowe Mountains"
"http://dbpedia.org/resource/Stożek_Wielki","Stożek Wielki"
"http://dbpedia.org/resource/Strawberry_Mountain_(Oregon)","Strawberry Mountain (Oregon)"
"http://dbpedia.org/resource/Sudirman_Range","Sudirman Range"
"http://dbpedia.org/resource/Tabeguache_Peak","Tabeguache Peak"
"http://dbpedia.org/resource/Tagabo_Hills","Tagabo Hills"
"http://dbpedia.org/resource/Takur_Ghar","Takur Ghar"
"http://dbpedia.org/resource/Tamborine_Mountain","Tamborine Mountain"
"http://dbpedia.org/resource/Tanga_Islands","Tanga Islands"
"http://dbpedia.org/resource/Tarn_Crag_(Easedale)","Tarn Crag (Easedale)"
"http://dbpedia.org/resource/Tarnica","Tarnica"
"http://dbpedia.org/resource/Teewinot_Mountain","Teewinot Mountain"
"http://dbpedia.org/resource/Tetnuldi","Tetnuldi"
"http://dbpedia.org/resource/The_Finger_(Alberta)","The Finger (Alberta)"
"http://dbpedia.org/resource/The_President_(mountain)","The President (mountain)"
"http://dbpedia.org/resource/The_Vice_President_(mountain)","The Vice President (mountain)"
"http://dbpedia.org/resource/Three_Sisters_(Georgia)","Three Sisters (Georgia)"
"http://dbpedia.org/resource/Thrypti","Thrypti"
"http://dbpedia.org/resource/Timber_Ridge","Timber Ridge"
"http://dbpedia.org/resource/Titelski_Breg","Titelski Breg"
"http://dbpedia.org/resource/Titila","Titila"
"http://dbpedia.org/resource/Tolmachev_Dol","Tolmachev Dol"
"http://dbpedia.org/resource/Tonoloway_Ridge","Tonoloway Ridge"
"http://dbpedia.org/resource/Torc_Mountain","Torc Mountain"
"http://dbpedia.org/resource/Tore_(volcano)","Tore (volcano)"
"http://dbpedia.org/resource/Torfinnstindene","Torfinnstindene"
"http://dbpedia.org/resource/Torricelli_Range","Torricelli Range"
"http://dbpedia.org/resource/Totenkopf_(hill)","Totenkopf (hill)"
"http://dbpedia.org/resource/Tray_Mountain","Tray Mountain"
"http://dbpedia.org/resource/Trollheimen","Trollheimen"
"http://dbpedia.org/resource/Troy_Peak","Troy Peak"
"http://dbpedia.org/resource/Truchas_Peak","Truchas Peak"
"http://dbpedia.org/resource/Tualatin_Mountains","Tualatin Mountains"
"http://dbpedia.org/resource/Tukgahgo_Mountain","Tukgahgo Mountain"
"http://dbpedia.org/resource/Turkey_Mountain_Urban_Wilderness_Area","Turkey Mountain Urban Wilderness Area"
"http://dbpedia.org/resource/Tuya_Butte","Tuya Butte"
"http://dbpedia.org/resource/Tuzovskiy_(volcano)","Tuzovskiy (volcano)"
"http://dbpedia.org/resource/Tyatya","Tyatya"
"http://dbpedia.org/resource/Tymfi","Tymfi"
"http://dbpedia.org/resource/USS_Aroostook_(CM-3)","USS Aroostook (CM-3)"
"http://dbpedia.org/resource/Udina","Udina"
"http://dbpedia.org/resource/Uksichan","Uksichan"
"http://dbpedia.org/resource/Ullscarf","Ullscarf"
"http://dbpedia.org/resource/Urataman","Urataman"
"http://dbpedia.org/resource/Ushkovsky","Ushkovsky"
"http://dbpedia.org/resource/Uzon","Uzon"
"http://dbpedia.org/resource/Verkhovoy","Verkhovoy"
"http://dbpedia.org/resource/Vernadskii_Ridge","Vernadskii Ridge"
"http://dbpedia.org/resource/Viștea_Mare","Viștea Mare"
"http://dbpedia.org/resource/Vlahina","Vlahina"
"http://dbpedia.org/resource/Voyampolsky","Voyampolsky"
"http://dbpedia.org/resource/Vrmac","Vrmac"
"http://dbpedia.org/resource/Wacousta_Hill","Wacousta Hill"
"http://dbpedia.org/resource/Waddon_Hill","Waddon Hill"
"http://dbpedia.org/resource/Wai_Sano","Wai Sano"
"http://dbpedia.org/resource/Walnut_Whip","Walnut Whip"
"http://dbpedia.org/resource/Wandope","Wandope"
"http://dbpedia.org/resource/Ward_Mountain_(Nevada)","Ward Mountain (Nevada)"
"http://dbpedia.org/resource/Wendover_Woods","Wendover Woods"
"http://dbpedia.org/resource/West_Elk_Mountains","West Elk Mountains"
"http://dbpedia.org/resource/West_Spanish_Peak","West Spanish Peak"
"http://dbpedia.org/resource/Western_Carpathians","Western Carpathians"
"http://dbpedia.org/resource/Wet_Mountains","Wet Mountains"
"http://dbpedia.org/resource/Whiteless_Pike","Whiteless Pike"
"http://dbpedia.org/resource/Whiteside_(Lake_District)","Whiteside (Lake District)"
"http://dbpedia.org/resource/Wildcat_Mountain_(Georgia)","Wildcat Mountain (Georgia)"
"http://dbpedia.org/resource/Win_Green_Down","Win Green Down"
"http://dbpedia.org/resource/Wiwaxy_Peak","Wiwaxy Peak"
"http://dbpedia.org/resource/Xuefeng_Mountains","Xuefeng Mountains"
"http://dbpedia.org/resource/Yewbarrow","Yewbarrow"
"http://dbpedia.org/resource/Zapatera","Zapatera"
"http://dbpedia.org/resource/Zavaritski_Caldera","Zavaritski Caldera"
"http://dbpedia.org/resource/Zhupanovsky","Zhupanovsky"
"http://dbpedia.org/resource/Ōnawe_Peninsula","Ōnawe Peninsula"
"http://dbpedia.org/resource/Clent_Hills","Clent Hills"
"http://dbpedia.org/resource/Faughan_Hill","Faughan Hill"
"http://dbpedia.org/resource/Floyd's_Bluff","Floyd's Bluff"
"http://dbpedia.org/resource/Howgill_Fells","Howgill Fells"
"http://dbpedia.org/resource/Lunar_craters","Lunar craters"
"http://dbpedia.org/resource/Malminkartanonhuippu","Malminkartanonhuippu"
"http://dbpedia.org/resource/Schwanberg","Schwanberg"
"http://dbpedia.org/resource/Staple_Hill_(Somerset)","Staple Hill (Somerset)"
"http://dbpedia.org/resource/Sugar_Loaf,_Monmouthshire","Sugar Loaf, Monmouthshire"
"http://dbpedia.org/resource/Sugarloaf_(County_Cork)","Sugarloaf (County Cork)"
"http://dbpedia.org/resource/Wychbury_Hill","Wychbury Hill"
"http://dbpedia.org/resource/Adlerhorn","Adlerhorn"
"http://dbpedia.org/resource/Aiguille_des_Angroniettes","Aiguille des Angroniettes"
"http://dbpedia.org/resource/Albrunhorn","Albrunhorn"
"http://dbpedia.org/resource/Alperschällihorn","Alperschällihorn"
"http://dbpedia.org/resource/Alplistock","Alplistock"
"http://dbpedia.org/resource/Annapurna_Sanctuary","Annapurna Sanctuary"
"http://dbpedia.org/resource/Arnenhorn","Arnenhorn"
"http://dbpedia.org/resource/Athletics_at_the_2008_Summer_Olympics_–_Women's_heptathlon","Athletics at the 2008 Summer Olympics – Women's heptathlon"
"http://dbpedia.org/resource/Augstbordhorn","Augstbordhorn"
"http://dbpedia.org/resource/Aurora_Peak_(Washington)","Aurora Peak (Washington)"
"http://dbpedia.org/resource/Bald_Mountains","Bald Mountains"
"http://dbpedia.org/resource/Balmahorn","Balmahorn"
"http://dbpedia.org/resource/Bec_de_la_Montau","Bec de la Montau"
"http://dbpedia.org/resource/Becca_de_Corbassière","Becca de Corbassière"
"http://dbpedia.org/resource/Bernal_Heights_Summit","Bernal Heights Summit"
"http://dbpedia.org/resource/Berneuse","Berneuse"
"http://dbpedia.org/resource/Bietenhorn","Bietenhorn"
"http://dbpedia.org/resource/Big_Savage_Mountain","Big Savage Mountain"
"http://dbpedia.org/resource/Birch_Mountain_(California)","Birch Mountain (California)"
"http://dbpedia.org/resource/Birghorn","Birghorn"
"http://dbpedia.org/resource/Black_Crescent_Mountain","Black Crescent Mountain"
"http://dbpedia.org/resource/Borg_Massif","Borg Massif"
"http://dbpedia.org/resource/Bouquetins","Bouquetins"
"http://dbpedia.org/resource/Braddock_Peak","Braddock Peak"
"http://dbpedia.org/resource/Brandywine_Mountain","Brandywine Mountain"
"http://dbpedia.org/resource/Breithorn_(Grengiols)","Breithorn (Grengiols)"
"http://dbpedia.org/resource/Brown_Mountain_(Klamath_County,_Oregon)","Brown Mountain (Klamath County, Oregon)"
"http://dbpedia.org/resource/Brunnethorn","Brunnethorn"
"http://dbpedia.org/resource/Bruschghorn","Bruschghorn"
"http://dbpedia.org/resource/Brünberg","Brünberg"
"http://dbpedia.org/resource/Bunderspitz","Bunderspitz"
"http://dbpedia.org/resource/Bürgenstock","Bürgenstock"
"http://dbpedia.org/resource/Camoghè","Camoghè"
"http://dbpedia.org/resource/Camoscellahorn","Camoscellahorn"
"http://dbpedia.org/resource/Canada_women's_national_softball_team","Canada women's national softball team"
"http://dbpedia.org/resource/Carbonate_Mountain_(Colorado)","Carbonate Mountain (Colorado)"
"http://dbpedia.org/resource/Cartoona_Peak","Cartoona Peak"
"http://dbpedia.org/resource/Cerro_Bayo","Cerro Bayo"
"http://dbpedia.org/resource/Cerro_Marahuaca","Cerro Marahuaca"
"http://dbpedia.org/resource/Cerro_Santiago","Cerro Santiago"
"http://dbpedia.org/resource/Cerro_Toro","Cerro Toro"
"http://dbpedia.org/resource/Chiquimula_Volcanic_Field","Chiquimula Volcanic Field"
"http://dbpedia.org/resource/Chiradzulu_Mountain","Chiradzulu Mountain"
"http://dbpedia.org/resource/Chistehorn","Chistehorn"
"http://dbpedia.org/resource/Chli_Spannort","Chli Spannort"
"http://dbpedia.org/resource/Chopaka_Mountain","Chopaka Mountain"
"http://dbpedia.org/resource/Cima_Verosso","Cima Verosso"
"http://dbpedia.org/resource/Cima_de_Barna","Cima de Barna"
"http://dbpedia.org/resource/Cima_del_Rosso","Cima del Rosso"
"http://dbpedia.org/resource/Cima_dello_Stagn","Cima dello Stagn"
"http://dbpedia.org/resource/Cimetta","Cimetta"
"http://dbpedia.org/resource/Colac_(mountain)","Colac (mountain)"
"http://dbpedia.org/resource/Columbia_Heights_(Oregon)","Columbia Heights (Oregon)"
"http://dbpedia.org/resource/Compassberg","Compassberg"
"http://dbpedia.org/resource/Cooper_Mountain_(Oregon)","Cooper Mountain (Oregon)"
"http://dbpedia.org/resource/Corne_de_Sorebois","Corne de Sorebois"
"http://dbpedia.org/resource/Corviglia","Corviglia"
"http://dbpedia.org/resource/Coyote_Mountain_(California)","Coyote Mountain (California)"
"http://dbpedia.org/resource/Crêt_du_Midi","Crêt du Midi"
"http://dbpedia.org/resource/Crêta_de_Vella","Crêta de Vella"
"http://dbpedia.org/resource/Culan_(mountain)","Culan (mountain)"
"http://dbpedia.org/resource/Cusseta_Mountain","Cusseta Mountain"
"http://dbpedia.org/resource/Dartmouth_Range","Dartmouth Range"
"http://dbpedia.org/resource/Daubenhorn","Daubenhorn"
"http://dbpedia.org/resource/Dent_de_Brenleire","Dent de Brenleire"
"http://dbpedia.org/resource/Dent_de_Combette","Dent de Combette"
"http://dbpedia.org/resource/Dent_de_Lys","Dent de Lys"
"http://dbpedia.org/resource/Dent_de_Nendaz","Dent de Nendaz"
"http://dbpedia.org/resource/Dent_de_Ruth","Dent de Ruth"
"http://dbpedia.org/resource/Dents_de_Bertol","Dents de Bertol"
"http://dbpedia.org/resource/Devils_Head_(summit)","Devils Head (summit)"
"http://dbpedia.org/resource/Dewdney_Peak","Dewdney Peak"
"http://dbpedia.org/resource/Distelhorn","Distelhorn"
"http://dbpedia.org/resource/Division_Range","Division Range"
"http://dbpedia.org/resource/Dobongsan","Dobongsan"
"http://dbpedia.org/resource/Double_Mountains_(Texas)","Double Mountains (Texas)"
"http://dbpedia.org/resource/Drättehorn","Drättehorn"
"http://dbpedia.org/resource/Dündenhorn","Dündenhorn"
"http://dbpedia.org/resource/Egginer","Egginer"
"http://dbpedia.org/resource/Eggstock_(Uri_Alps)","Eggstock (Uri Alps)"
"http://dbpedia.org/resource/El_Peñón_de_Guatapé","El Peñón de Guatapé"
"http://dbpedia.org/resource/Elmenteita_Badlands","Elmenteita Badlands"
"http://dbpedia.org/resource/Elsighorn","Elsighorn"
"http://dbpedia.org/resource/Eola_Hills","Eola Hills"
"http://dbpedia.org/resource/Ergischhorn","Ergischhorn"
"http://dbpedia.org/resource/Fernley_Hills","Fernley Hills"
"http://dbpedia.org/resource/Festihorn","Festihorn"
"http://dbpedia.org/resource/Fiftytwo_Ridge","Fiftytwo Ridge"
"http://dbpedia.org/resource/First_(Grindelwald)","First (Grindelwald)"
"http://dbpedia.org/resource/First_(Kandersteg)","First (Kandersteg)"
"http://dbpedia.org/resource/Flatiron_(volcano)","Flatiron (volcano)"
"http://dbpedia.org/resource/Fortification_Range","Fortification Range"
"http://dbpedia.org/resource/Fox_Creek_Range","Fox Creek Range"
"http://dbpedia.org/resource/Fromberghorn","Fromberghorn"
"http://dbpedia.org/resource/Fronalpstock_(Schwyz)","Fronalpstock (Schwyz)"
"http://dbpedia.org/resource/Furggenspitz","Furggenspitz"
"http://dbpedia.org/resource/Gage_Hill","Gage Hill"
"http://dbpedia.org/resource/Galehorn","Galehorn"
"http://dbpedia.org/resource/Gallauistöck","Gallauistöck"
"http://dbpedia.org/resource/Garfield_Hills","Garfield Hills"
"http://dbpedia.org/resource/Gazzirola","Gazzirola"
"http://dbpedia.org/resource/Gebidum","Gebidum"
"http://dbpedia.org/resource/Gehrihorn","Gehrihorn"
"http://dbpedia.org/resource/Gessner_Peak","Gessner Peak"
"http://dbpedia.org/resource/Giferspitz","Giferspitz"
"http://dbpedia.org/resource/Giglistock","Giglistock"
"http://dbpedia.org/resource/Glishorn","Glishorn"
"http://dbpedia.org/resource/Gold_Mountain_Range","Gold Mountain Range"
"http://dbpedia.org/resource/Golden_Gate_Range","Golden Gate Range"
"http://dbpedia.org/resource/Grand_Chavalard","Grand Chavalard"
"http://dbpedia.org/resource/Grande_Pointe_des_Planereuses","Grande Pointe des Planereuses"
"http://dbpedia.org/resource/Grassengrat","Grassengrat"
"http://dbpedia.org/resource/Greim_(Wölzer_Tauern)","Greim (Wölzer Tauern)"
"http://dbpedia.org/resource/Gross_Lohner","Gross Lohner"
"http://dbpedia.org/resource/Gross_Schinhorn","Gross Schinhorn"
"http://dbpedia.org/resource/Grosser_Diamantstock","Grosser Diamantstock"
"http://dbpedia.org/resource/Grosses_Engelhorn","Grosses Engelhorn"
"http://dbpedia.org/resource/Gsür","Gsür"
"http://dbpedia.org/resource/Guggilihorn","Guggilihorn"
"http://dbpedia.org/resource/Guye_Peak","Guye Peak"
"http://dbpedia.org/resource/Gärsthorn","Gärsthorn"
"http://dbpedia.org/resource/Harmukh","Harmukh"
"http://dbpedia.org/resource/Haut_de_Cry","Haut de Cry"
"http://dbpedia.org/resource/Henry's_Knob","Henry's Knob"
"http://dbpedia.org/resource/Hernio","Hernio"
"http://dbpedia.org/resource/Hilgard_Peak","Hilgard Peak"
"http://dbpedia.org/resource/Hochmatt","Hochmatt"
"http://dbpedia.org/resource/Hohmad","Hohmad"
"http://dbpedia.org/resource/Hohniesen","Hohniesen"
"http://dbpedia.org/resource/Hohstock","Hohstock"
"http://dbpedia.org/resource/Hornelen","Hornelen"
"http://dbpedia.org/resource/Hua_Hill","Hua Hill"
"http://dbpedia.org/resource/Huachuca_Mountains","Huachuca Mountains"
"http://dbpedia.org/resource/Hundshorn","Hundshorn"
"http://dbpedia.org/resource/Høgafjellet","Høgafjellet"
"http://dbpedia.org/resource/Ida_Ridge","Ida Ridge"
"http://dbpedia.org/resource/Illhorn","Illhorn"
"http://dbpedia.org/resource/Inner_Rothorn","Inner Rothorn"
"http://dbpedia.org/resource/Innerer_Fisistock","Innerer Fisistock"
"http://dbpedia.org/resource/Jack's_Jump","Jack's Jump"
"http://dbpedia.org/resource/James_Peak","James Peak"
"http://dbpedia.org/resource/Kaiseregg","Kaiseregg"
"http://dbpedia.org/resource/Kediet_ej_Jill","Kediet ej Jill"
"http://dbpedia.org/resource/Kettle_River_Range","Kettle River Range"
"http://dbpedia.org/resource/Kitanglad_Mountain_Range","Kitanglad Mountain Range"
"http://dbpedia.org/resource/Klein_Wellhorn","Klein Wellhorn"
"http://dbpedia.org/resource/Kleines_Schreckhorn","Kleines Schreckhorn"
"http://dbpedia.org/resource/Kleť","Kleť"
"http://dbpedia.org/resource/Knob_Mountain","Knob Mountain"
"http://dbpedia.org/resource/Kom_Peak","Kom Peak"
"http://dbpedia.org/resource/Kyrkjeskipet_Peak","Kyrkjeskipet Peak"
"http://dbpedia.org/resource/La_Fava","La Fava"
"http://dbpedia.org/resource/La_Garita_Mountains","La Garita Mountains"
"http://dbpedia.org/resource/La_Maya_(mountain)","La Maya (mountain)"
"http://dbpedia.org/resource/La_Tsavre","La Tsavre"
"http://dbpedia.org/resource/Le_Mourin","Le Mourin"
"http://dbpedia.org/resource/Le_Sérac","Le Sérac"
"http://dbpedia.org/resource/Les_Jumelles","Les Jumelles"
"http://dbpedia.org/resource/Little_Creek_Peak","Little Creek Peak"
"http://dbpedia.org/resource/Little_Ring_Mountain","Little Ring Mountain"
"http://dbpedia.org/resource/Lonzahörner","Lonzahörner"
"http://dbpedia.org/resource/Loucherhorn","Loucherhorn"
"http://dbpedia.org/resource/Ludwigshöhe_(mountain)","Ludwigshöhe (mountain)"
"http://dbpedia.org/resource/Lyshornet","Lyshornet"
"http://dbpedia.org/resource/Madison_Range","Madison Range"
"http://dbpedia.org/resource/Malton_Range","Malton Range"
"http://dbpedia.org/resource/Marmontana","Marmontana"
"http://dbpedia.org/resource/Martschenspitz","Martschenspitz"
"http://dbpedia.org/resource/Max_Patch","Max Patch"
"http://dbpedia.org/resource/Mica_Peak","Mica Peak"
"http://dbpedia.org/resource/Miller_Mountain_(Wyoming_County,_Pennsylvania)","Miller Mountain (Wyoming County, Pennsylvania)"
"http://dbpedia.org/resource/Mittaghorn_(Rawilpass)","Mittaghorn (Rawilpass)"
"http://dbpedia.org/resource/Mittagstock","Mittagstock"
"http://dbpedia.org/resource/Mittelhorn","Mittelhorn"
"http://dbpedia.org/resource/Mocho_Mountains","Mocho Mountains"
"http://dbpedia.org/resource/Moel_Maelogan","Moel Maelogan"
"http://dbpedia.org/resource/Mogollon_Baldy","Mogollon Baldy"
"http://dbpedia.org/resource/Mont_Blava","Mont Blava"
"http://dbpedia.org/resource/Mont_Bonvin","Mont Bonvin"
"http://dbpedia.org/resource/Mont_Brûlé","Mont Brûlé"
"http://dbpedia.org/resource/Mont_Durand","Mont Durand"
"http://dbpedia.org/resource/Mont_Gond","Mont Gond"
"http://dbpedia.org/resource/Mont_Gond_(Pennine_Alps)","Mont Gond (Pennine Alps)"
"http://dbpedia.org/resource/Mont_Noble","Mont Noble"
"http://dbpedia.org/resource/Mont_Rouge","Mont Rouge"
"http://dbpedia.org/resource/Mont_de_l'Etoile","Mont de l'Etoile"
"http://dbpedia.org/resource/Mont_à_Cavouère","Mont à Cavouère"
"http://dbpedia.org/resource/Monte_Lema","Monte Lema"
"http://dbpedia.org/resource/Monte_San_Salvatore","Monte San Salvatore"
"http://dbpedia.org/resource/Monte_Tamaro","Monte Tamaro"
"http://dbpedia.org/resource/Montegordo","Montegordo"
"http://dbpedia.org/resource/Montello_(hill)","Montello (hill)"
"http://dbpedia.org/resource/Monts_Telliers","Monts Telliers"
"http://dbpedia.org/resource/Morgenberghorn","Morgenberghorn"
"http://dbpedia.org/resource/Mosquito_Mound","Mosquito Mound"
"http://dbpedia.org/resource/Motto_della_Tappa","Motto della Tappa"
"http://dbpedia.org/resource/Mount_Aka_(Yatsugatake)","Mount Aka (Yatsugatake)"
"http://dbpedia.org/resource/Mount_Alfred","Mount Alfred"
"http://dbpedia.org/resource/Mount_Alice_(British_Columbia)","Mount Alice (British Columbia)"
"http://dbpedia.org/resource/Mount_Amagi","Mount Amagi"
"http://dbpedia.org/resource/Mount_Ararat_(Pennsylvania)","Mount Ararat (Pennsylvania)"
"http://dbpedia.org/resource/Mount_Arthur_(British_Columbia)","Mount Arthur (British Columbia)"
"http://dbpedia.org/resource/Mount_Barrow","Mount Barrow"
"http://dbpedia.org/resource/Mount_Bizan","Mount Bizan"
"http://dbpedia.org/resource/Mount_Blanco","Mount Blanco"
"http://dbpedia.org/resource/Mount_Dallmann","Mount Dallmann"
"http://dbpedia.org/resource/Mount_Dana_(Washington)","Mount Dana (Washington)"
"http://dbpedia.org/resource/Mount_Douglas_(Montana)","Mount Douglas (Montana)"
"http://dbpedia.org/resource/Mount_Dulang-dulang","Mount Dulang-dulang"
"http://dbpedia.org/resource/Mount_Edziza_volcanic_complex","Mount Edziza volcanic complex"
"http://dbpedia.org/resource/Mount_Elkins","Mount Elkins"
"http://dbpedia.org/resource/Mount_Elsay","Mount Elsay"
"http://dbpedia.org/resource/Mount_Finlayson","Mount Finlayson"
