"afrAnimal","name"
"http://dbpedia.org/resource/Enteromius_brazzai","Enteromius brazzai"
"http://dbpedia.org/resource/Enteromius_brevidorsalis","Enteromius brevidorsalis"
"http://dbpedia.org/resource/Enteromius_brevilateralis","Enteromius brevilateralis"
"http://dbpedia.org/resource/Enteromius_brichardi","Enteromius brichardi"
"http://dbpedia.org/resource/Enteromius_cadenati","Enteromius cadenati"
"http://dbpedia.org/resource/Enteromius_candens","Enteromius candens"
"http://dbpedia.org/resource/Enteromius_carcharhinoides","Enteromius carcharhinoides"
"http://dbpedia.org/resource/Enteromius_carens","Enteromius carens"
"http://dbpedia.org/resource/Enteromius_castrasibutum","Enteromius castrasibutum"
"http://dbpedia.org/resource/Enteromius_catenarius","Enteromius catenarius"
"http://dbpedia.org/resource/Enteromius_caudosignatus","Enteromius caudosignatus"
"http://dbpedia.org/resource/Enteromius_chicapaensis","Enteromius chicapaensis"
"http://dbpedia.org/resource/Enteromius_chiumbeensis","Enteromius chiumbeensis"
"http://dbpedia.org/resource/Enteromius_chlorotaenia","Enteromius chlorotaenia"
"http://dbpedia.org/resource/Enteromius_citrinus","Enteromius citrinus"
"http://dbpedia.org/resource/Enteromius_clauseni","Enteromius clauseni"
"http://dbpedia.org/resource/Enteromius_collarti","Enteromius collarti"
"http://dbpedia.org/resource/Enteromius_condei","Enteromius condei"
"http://dbpedia.org/resource/Enteromius_deguidei","Enteromius deguidei"
"http://dbpedia.org/resource/Enteromius_deserti","Enteromius deserti"
"http://dbpedia.org/resource/Enteromius_dialonensis","Enteromius dialonensis"
"http://dbpedia.org/resource/Enteromius_diamouanganai","Enteromius diamouanganai"
"http://dbpedia.org/resource/Enteromius_ditinensis","Enteromius ditinensis"
"http://dbpedia.org/resource/Enteromius_eburneensis","Enteromius eburneensis"
"http://dbpedia.org/resource/Enteromius_erythrozonus","Enteromius erythrozonus"
"http://dbpedia.org/resource/Enteromius_evansi","Enteromius evansi"
"http://dbpedia.org/resource/Enteromius_foutensis","Enteromius foutensis"
"http://dbpedia.org/resource/Enteromius_greenwoodi","Enteromius greenwoodi"
"http://dbpedia.org/resource/Enteromius_guildi","Enteromius guildi"
"http://dbpedia.org/resource/Enteromius_guineensis","Enteromius guineensis"
"http://dbpedia.org/resource/Enteromius_huguenyi","Enteromius huguenyi"
"http://dbpedia.org/resource/Enteromius_humeralis","Enteromius humeralis"
"http://dbpedia.org/resource/Enteromius_humilis","Enteromius humilis"
"http://dbpedia.org/resource/Enteromius_inaequalis","Enteromius inaequalis"
"http://dbpedia.org/resource/Enteromius_janssensi","Enteromius janssensi"
"http://dbpedia.org/resource/Enteromius_kamolondoensis","Enteromius kamolondoensis"
"http://dbpedia.org/resource/Enteromius_kissiensis","Enteromius kissiensis"
"http://dbpedia.org/resource/Enteromius_kuiluensis","Enteromius kuiluensis"
"http://dbpedia.org/resource/Enteromius_lamani","Enteromius lamani"
"http://dbpedia.org/resource/Enteromius_lauzannei","Enteromius lauzannei"
"http://dbpedia.org/resource/Enteromius_leonensis","Enteromius leonensis"
"http://dbpedia.org/resource/Enteromius_liberiensis","Enteromius liberiensis"
"http://dbpedia.org/resource/Enteromius_lujae","Enteromius lujae"
"http://dbpedia.org/resource/Enteromius_lukindae","Enteromius lukindae"
"http://dbpedia.org/resource/Enteromius_lukusiensis","Enteromius lukusiensis"
"http://dbpedia.org/resource/Enteromius_luluae","Enteromius luluae"
"http://dbpedia.org/resource/Enteromius_machadoi","Enteromius machadoi"
"http://dbpedia.org/resource/Enteromius_macinensis","Enteromius macinensis"
"http://dbpedia.org/resource/Enteromius_marmoratus","Enteromius marmoratus"
"http://dbpedia.org/resource/Enteromius_martorelli","Enteromius martorelli"
"http://dbpedia.org/resource/Enteromius_mediosquamatus","Enteromius mediosquamatus"
"http://dbpedia.org/resource/Enteromius_melanotaenia","Enteromius melanotaenia"
"http://dbpedia.org/resource/Enteromius_mocoensis","Enteromius mocoensis"
"http://dbpedia.org/resource/Enteromius_mohasicus","Enteromius mohasicus"
"http://dbpedia.org/resource/Enteromius_musumbi","Enteromius musumbi"
"http://dbpedia.org/resource/Enteromius_neglectus","Enteromius neglectus"
"http://dbpedia.org/resource/Enteromius_nigeriensis","Enteromius nigeriensis"
"http://dbpedia.org/resource/Enteromius_nigrifilis","Enteromius nigrifilis"
"http://dbpedia.org/resource/Enteromius_nigroluteus","Enteromius nigroluteus"
"http://dbpedia.org/resource/Enteromius_niokoloensis","Enteromius niokoloensis"
"http://dbpedia.org/resource/Enteromius_nounensis","Enteromius nounensis"
"http://dbpedia.org/resource/Enteromius_okae","Enteromius okae"
"http://dbpedia.org/resource/Enteromius_owenae","Enteromius owenae"
"http://dbpedia.org/resource/Enteromius_papilio","Enteromius papilio"
"http://dbpedia.org/resource/Enteromius_parablabes","Enteromius parablabes"
"http://dbpedia.org/resource/Enteromius_parajae","Enteromius parajae"
"http://dbpedia.org/resource/Enteromius_perince","Enteromius perince"
"http://dbpedia.org/resource/Enteromius_petchkovskyi","Enteromius petchkovskyi"
"http://dbpedia.org/resource/Enteromius_pobeguini","Enteromius pobeguini"
"http://dbpedia.org/resource/Enteromius_prionacanthus","Enteromius prionacanthus"
"http://dbpedia.org/resource/Enteromius_profundus","Enteromius profundus"
"http://dbpedia.org/resource/Enteromius_pumilus","Enteromius pumilus"
"http://dbpedia.org/resource/Enteromius_punctitaeniatus","Enteromius punctitaeniatus"
"http://dbpedia.org/resource/Enteromius_pygmaeus","Enteromius pygmaeus"
"http://dbpedia.org/resource/Enteromius_raimbaulti","Enteromius raimbaulti"
"http://dbpedia.org/resource/Enteromius_rohani","Enteromius rohani"
"http://dbpedia.org/resource/Enteromius_roussellei","Enteromius roussellei"
"http://dbpedia.org/resource/Enteromius_rouxi","Enteromius rouxi"
"http://dbpedia.org/resource/Enteromius_salessei","Enteromius salessei"
"http://dbpedia.org/resource/Enteromius_seymouri","Enteromius seymouri"
"http://dbpedia.org/resource/Enteromius_stanleyi","Enteromius stanleyi"
"http://dbpedia.org/resource/Enteromius_stauchi","Enteromius stauchi"
"http://dbpedia.org/resource/Enteromius_stigmasemion","Enteromius stigmasemion"
"http://dbpedia.org/resource/Enteromius_stigmatopygus","Enteromius stigmatopygus"
"http://dbpedia.org/resource/Enteromius_subinensis","Enteromius subinensis"
"http://dbpedia.org/resource/Enteromius_sublineatus","Enteromius sublineatus"
"http://dbpedia.org/resource/Enteromius_sylvaticus","Enteromius sylvaticus"
"http://dbpedia.org/resource/Enteromius_syntrechalepis","Enteromius syntrechalepis"
"http://dbpedia.org/resource/Enteromius_taeniurus","Enteromius taeniurus"
"http://dbpedia.org/resource/Enteromius_tegulifer","Enteromius tegulifer"
"http://dbpedia.org/resource/Enteromius_tetrastigma","Enteromius tetrastigma"
"http://dbpedia.org/resource/Enteromius_thysi","Enteromius thysi"
"http://dbpedia.org/resource/Enteromius_tiekoroi","Enteromius tiekoroi"
"http://dbpedia.org/resource/Enteromius_tomiensis","Enteromius tomiensis"
"http://dbpedia.org/resource/Enteromius_tongaensis","Enteromius tongaensis"
"http://dbpedia.org/resource/Enteromius_traorei","Enteromius traorei"
"http://dbpedia.org/resource/Enteromius_trinotatus","Enteromius trinotatus"
"http://dbpedia.org/resource/Enteromius_trispiloides","Enteromius trispiloides"
"http://dbpedia.org/resource/Enteromius_trispilomimus","Enteromius trispilomimus"
"http://dbpedia.org/resource/Enteromius_trispilopleura","Enteromius trispilopleura"
"http://dbpedia.org/resource/Enteromius_urostigma","Enteromius urostigma"
"http://dbpedia.org/resource/Enteromius_vanderysti","Enteromius vanderysti"
"http://dbpedia.org/resource/Enteromius_walkeri","Enteromius walkeri"
"http://dbpedia.org/resource/Enteromius_wellmani","Enteromius wellmani"
"http://dbpedia.org/resource/Enteromius_yeiensis","Enteromius yeiensis"
"http://dbpedia.org/resource/Enteromius_zalbiensis","Enteromius zalbiensis"
"http://dbpedia.org/resource/Ganesh_Jayanti","Ganesh Jayanti"
"http://dbpedia.org/resource/Garra_aethiopica","Garra aethiopica"
"http://dbpedia.org/resource/Garra_dembecha","Garra dembecha"
"http://dbpedia.org/resource/Garra_duobarbis","Garra duobarbis"
"http://dbpedia.org/resource/Garra_geba","Garra geba"
"http://dbpedia.org/resource/Garra_ignestii","Garra ignestii"
"http://dbpedia.org/resource/Garra_makiensis","Garra makiensis"
"http://dbpedia.org/resource/Garra_quadrimaculata","Garra quadrimaculata"
"http://dbpedia.org/resource/Gillbar_barb","Gillbar barb"
"http://dbpedia.org/resource/Goldie_barb","Goldie barb"
"http://dbpedia.org/resource/Hamilton's_barb","Hamilton's barb"
"http://dbpedia.org/resource/Labeo_alluaudi","Labeo alluaudi"
"http://dbpedia.org/resource/Labeo_alticentralis","Labeo alticentralis"
"http://dbpedia.org/resource/Labeo_annectens","Labeo annectens"
"http://dbpedia.org/resource/Labeo_bottegi","Labeo bottegi"
"http://dbpedia.org/resource/Labeo_curriei","Labeo curriei"
"http://dbpedia.org/resource/Labeo_cyclopinnis","Labeo cyclopinnis"
"http://dbpedia.org/resource/Labeo_forskalii","Labeo forskalii"
"http://dbpedia.org/resource/Labeo_horie","Labeo horie"
"http://dbpedia.org/resource/Labeo_lualabaensis","Labeo lualabaensis"
"http://dbpedia.org/resource/Labeo_luluae","Labeo luluae"
"http://dbpedia.org/resource/Labeo_parvus","Labeo parvus"
"http://dbpedia.org/resource/Labeo_polli","Labeo polli"
"http://dbpedia.org/resource/Labeo_simpsoni","Labeo simpsoni"
"http://dbpedia.org/resource/Labeo_sorex","Labeo sorex"
"http://dbpedia.org/resource/Labeo_worthingtoni","Labeo worthingtoni"
"http://dbpedia.org/resource/Labeobarbus_aspius","Labeobarbus aspius"
"http://dbpedia.org/resource/Labeobarbus_batesii","Labeobarbus batesii"
"http://dbpedia.org/resource/Labeobarbus_brevispinis","Labeobarbus brevispinis"
"http://dbpedia.org/resource/Labeobarbus_cardozoi","Labeobarbus cardozoi"
"http://dbpedia.org/resource/Labeobarbus_compiniei","Labeobarbus compiniei"
"http://dbpedia.org/resource/Labeobarbus_dartevellei","Labeobarbus dartevellei"
"http://dbpedia.org/resource/Labeobarbus_ethiopicus","Labeobarbus ethiopicus"
"http://dbpedia.org/resource/Labeobarbus_habereri","Labeobarbus habereri"
"http://dbpedia.org/resource/Labeobarbus_lucius","Labeobarbus lucius"
"http://dbpedia.org/resource/Labeobarbus_macroceps","Labeobarbus macroceps"
"http://dbpedia.org/resource/Labeobarbus_malacanthus","Labeobarbus malacanthus"
"http://dbpedia.org/resource/Labeobarbus_mbami","Labeobarbus mbami"
"http://dbpedia.org/resource/Labeobarbus_micronema","Labeobarbus micronema"
"http://dbpedia.org/resource/Labeobarbus_microterolepis","Labeobarbus microterolepis"
"http://dbpedia.org/resource/Labeobarbus_mungoensis","Labeobarbus mungoensis"
"http://dbpedia.org/resource/Labeobarbus_progenys","Labeobarbus progenys"
"http://dbpedia.org/resource/Labeobarbus_roylii","Labeobarbus roylii"
"http://dbpedia.org/resource/Labeobarbus_versluysii","Labeobarbus versluysii"
"http://dbpedia.org/resource/Luambwa_barb","Luambwa barb"
"http://dbpedia.org/resource/Moggel","Moggel"
"http://dbpedia.org/resource/Orangefin_barb","Orangefin barb"
"http://dbpedia.org/resource/Raiamas_batesii","Raiamas batesii"
"http://dbpedia.org/resource/Redeye_barb","Redeye barb"
"http://dbpedia.org/resource/Rednose_labeo","Rednose labeo"
"http://dbpedia.org/resource/Redspot_barb","Redspot barb"
"http://dbpedia.org/resource/Redtail_barb","Redtail barb"
"http://dbpedia.org/resource/Rosefin_barb","Rosefin barb"
"http://dbpedia.org/resource/Scaly_yellowfish","Scaly yellowfish"
"http://dbpedia.org/resource/Shorthead_barb","Shorthead barb"
"http://dbpedia.org/resource/Sickle_barb","Sickle barb"
"http://dbpedia.org/resource/Sidespot_barb","Sidespot barb"
"http://dbpedia.org/resource/Slender_barb","Slender barb"
"http://dbpedia.org/resource/Smallmouth_yellowfish","Smallmouth yellowfish"
"http://dbpedia.org/resource/Spotscale_barb","Spotscale barb"
"http://dbpedia.org/resource/Spottail_barb","Spottail barb"
"http://dbpedia.org/resource/Thamalakane_barb","Thamalakane barb"
"http://dbpedia.org/resource/Threespot_barb","Threespot barb"
"http://dbpedia.org/resource/Tugela_labeo","Tugela labeo"
"http://dbpedia.org/resource/Yellow_barb","Yellow barb"
"http://dbpedia.org/resource/Zigzag_barb","Zigzag barb"
"http://dbpedia.org/resource/Alosa_algeriensis","Alosa algeriensis"
"http://dbpedia.org/resource/Gorgeous_barb","Gorgeous barb"
"http://dbpedia.org/resource/Labeobarbus_caudovittatus","Labeobarbus caudovittatus"
"http://dbpedia.org/resource/The_Moon_in_the_Cloud","The Moon in the Cloud"
"http://dbpedia.org/resource/Black-headed_dwarf_chameleon","Black-headed dwarf chameleon"
"http://dbpedia.org/resource/Bradypodion_caeruleogula","Bradypodion caeruleogula"
"http://dbpedia.org/resource/Bradypodion_ventrale","Bradypodion ventrale"
"http://dbpedia.org/resource/Desertas_petrel","Desertas petrel"
"http://dbpedia.org/resource/Drakensberg_dwarf_chameleon","Drakensberg dwarf chameleon"
"http://dbpedia.org/resource/Gilled_lungfish","Gilled lungfish"
"http://dbpedia.org/resource/Ngome_dwarf_chameleon","Ngome dwarf chameleon"
"http://dbpedia.org/resource/Psammobates","Psammobates"
"http://dbpedia.org/resource/Abyssinian_house_snake","Abyssinian house snake"
"http://dbpedia.org/resource/Acanthurus_polyzona","Acanthurus polyzona"
"http://dbpedia.org/resource/Eastern_voalavo","Eastern voalavo"
"http://dbpedia.org/resource/Heleosuchus","Heleosuchus"
"http://dbpedia.org/resource/Holland's_sportive_lemur","Holland's sportive lemur"
"http://dbpedia.org/resource/Homopus_areolatus","Homopus areolatus"
"http://dbpedia.org/resource/Ivory_trade","Ivory trade"
"http://dbpedia.org/resource/Langbergia","Langbergia"
"http://dbpedia.org/resource/Voalavo","Voalavo"
"http://dbpedia.org/resource/Amietia_chapini","Amietia chapini"
"http://dbpedia.org/resource/Cordylus_niger","Cordylus niger"
"http://dbpedia.org/resource/Nandrudayan_Vinayaka_Temple","Nandrudayan Vinayaka Temple"
"http://dbpedia.org/resource/Sanagia_velifera","Sanagia velifera"
"http://dbpedia.org/resource/Xenobarbus_loveridgei","Xenobarbus loveridgei"
"http://dbpedia.org/resource/East_Coast_boubou","East Coast boubou"
"http://dbpedia.org/resource/Eastern_grey_woodpecker","Eastern grey woodpecker"
"http://dbpedia.org/resource/Nannopetersius","Nannopetersius"
"http://dbpedia.org/resource/Elephantine_Colossus","Elephantine Colossus"
"http://dbpedia.org/resource/The_Dream_(Rousseau_painting)","The Dream (Rousseau painting)"
"http://dbpedia.org/resource/King_Kong_(2013_musical)","King Kong (2013 musical)"
"http://dbpedia.org/resource/Pelusios_marani","Pelusios marani"
"http://dbpedia.org/resource/Hachiroungou_Important_Bird_Area","Hachiroungou Important Bird Area"
"http://dbpedia.org/resource/Mahé_highlands_and_surrounding_areas_Important_Bird_Area","Mahé highlands and surrounding areas Important Bird Area"
"http://dbpedia.org/resource/Mlima_Combani_and_Mlima_Mtsapéré_Important_Bird_Area","Mlima Combani and Mlima Mtsapéré Important Bird Area"
"http://dbpedia.org/resource/Montagne_Glacis_Important_Bird_Area","Montagne Glacis Important Bird Area"
"http://dbpedia.org/resource/Praslin_National_Park_and_surrounding_areas_Important_Bird_Area","Praslin National Park and surrounding areas Important Bird Area"
"http://dbpedia.org/resource/Herambasuta","Herambasuta"
"http://dbpedia.org/resource/Barely_Legal_(Banksy)","Barely Legal (Banksy)"
"http://dbpedia.org/resource/Arius_subrostratus","Arius subrostratus"
"http://dbpedia.org/resource/El_Fin_del_Mundo","El Fin del Mundo"
"http://dbpedia.org/resource/Veined_catfish","Veined catfish"
"http://dbpedia.org/resource/Thanjavur_Vellai_Vinayakar_Temple","Thanjavur Vellai Vinayakar Temple"
"http://dbpedia.org/resource/Afroedura_broadleyi","Afroedura broadleyi"
"http://dbpedia.org/resource/Afroedura_rondavelica","Afroedura rondavelica"
"http://dbpedia.org/resource/Aeluroglena","Aeluroglena"
"http://dbpedia.org/resource/Ankarana_dwarf_lemur","Ankarana dwarf lemur"
"http://dbpedia.org/resource/Centroberyx_lineatus","Centroberyx lineatus"
"http://dbpedia.org/resource/Crotaphopeltis_barotseensis","Crotaphopeltis barotseensis"
"http://dbpedia.org/resource/Crotaphopeltis_braestrupi","Crotaphopeltis braestrupi"
"http://dbpedia.org/resource/Lycodryas_cococola","Lycodryas cococola"
"http://dbpedia.org/resource/Agama_impalearis","Agama impalearis"
"http://dbpedia.org/resource/Engraulicypris_bredoi","Engraulicypris bredoi"
"http://dbpedia.org/resource/Hemidactylus_principensis","Hemidactylus principensis"
"http://dbpedia.org/resource/Lamprologus_congoensis","Lamprologus congoensis"
"http://dbpedia.org/resource/São_Tomé_clingfish","São Tomé clingfish"
"http://dbpedia.org/resource/Trachylepis_adamastor","Trachylepis adamastor"
"http://dbpedia.org/resource/Annobón_lidless_skink","Annobón lidless skink"
"http://dbpedia.org/resource/Greeff's_giant_gecko","Greeff's giant gecko"
"http://dbpedia.org/resource/Phrynobatrachus_leveleve","Phrynobatrachus leveleve"
"http://dbpedia.org/resource/Ampoza_ground_roller","Ampoza ground roller"
"http://dbpedia.org/resource/Big_Life_Foundation","Big Life Foundation"
"http://dbpedia.org/resource/Large-scaled_banded_gecko","Large-scaled banded gecko"
"http://dbpedia.org/resource/Mactan_Hindu_Ganesha_Statue","Mactan Hindu Ganesha Statue"
"http://dbpedia.org/resource/Maylandia_flavifemina","Maylandia flavifemina"
"http://dbpedia.org/resource/Pachydactylus_maraisi","Pachydactylus maraisi"
"http://dbpedia.org/resource/Pachydactylus_mariquensis","Pachydactylus mariquensis"
"http://dbpedia.org/resource/Pachydactylus_waterbergensis","Pachydactylus waterbergensis"
"http://dbpedia.org/resource/Paratilapia_toddi","Paratilapia toddi"
"http://dbpedia.org/resource/Spotted_thick-toed_gecko","Spotted thick-toed gecko"
"http://dbpedia.org/resource/Tiger_thick-toed_gecko","Tiger thick-toed gecko"
"http://dbpedia.org/resource/Tsodilo_thick-toed_gecko","Tsodilo thick-toed gecko"
"http://dbpedia.org/resource/Visser's_gecko","Visser's gecko"
"http://dbpedia.org/resource/Weber's_thick-toed_gecko","Weber's thick-toed gecko"
"http://dbpedia.org/resource/Western_spotted_thick-toed_gecko","Western spotted thick-toed gecko"
"http://dbpedia.org/resource/Adasa,_India","Adasa, India"
"http://dbpedia.org/resource/Marquis_Chimps","Marquis Chimps"
"http://dbpedia.org/resource/Placidochromis_boops","Placidochromis boops"
"http://dbpedia.org/resource/Amebelodon","Amebelodon"
"http://dbpedia.org/resource/BonziBuddy","BonziBuddy"
"http://dbpedia.org/resource/Fat_sand_rat","Fat sand rat"
"http://dbpedia.org/resource/Kanzi","Kanzi"
"http://dbpedia.org/resource/Pearls_Before_Swine_(comics)","Pearls Before Swine (comics)"
"http://dbpedia.org/resource/Red-necked_falcon","Red-necked falcon"
"http://dbpedia.org/resource/Red_deer","Red deer"
"http://dbpedia.org/resource/Rock_bunting","Rock bunting"
"http://dbpedia.org/resource/Spinosaurus","Spinosaurus"
"http://dbpedia.org/resource/Vorona","Vorona"
"http://dbpedia.org/resource/Carcharodontosaurus","Carcharodontosaurus"
"http://dbpedia.org/resource/Eulemur","Eulemur"
"http://dbpedia.org/resource/Ganesh_Chaturthi","Ganesh Chaturthi"
"http://dbpedia.org/resource/Hapalemur","Hapalemur"
"http://dbpedia.org/resource/J._Fred_Muggs","J. Fred Muggs"
"http://dbpedia.org/resource/Kasba_Ganapati","Kasba Ganapati"
"http://dbpedia.org/resource/Mongoose_lemur","Mongoose lemur"
"http://dbpedia.org/resource/Otolemur","Otolemur"
"http://dbpedia.org/resource/Sarcosuchus","Sarcosuchus"
"http://dbpedia.org/resource/Saturnalia_tupiniquim","Saturnalia tupiniquim"
"http://dbpedia.org/resource/Shimba_Hills_National_Reserve","Shimba Hills National Reserve"
"http://dbpedia.org/resource/Suchomimus","Suchomimus"
"http://dbpedia.org/resource/True_lemur","True lemur"
"http://dbpedia.org/resource/Varecia","Varecia"
"http://dbpedia.org/resource/Armadillo_girdled_lizard","Armadillo girdled lizard"
"http://dbpedia.org/resource/Bart_Gets_an_Elephant","Bart Gets an Elephant"
"http://dbpedia.org/resource/Camp_Lazlo","Camp Lazlo"
"http://dbpedia.org/resource/Care_Bears:_Journey_to_Joke-a-lot","Care Bears: Journey to Joke-a-lot"
"http://dbpedia.org/resource/Farquhar_Atoll","Farquhar Atoll"
"http://dbpedia.org/resource/Great_hammerhead","Great hammerhead"
"http://dbpedia.org/resource/Melanorosaurus","Melanorosaurus"
"http://dbpedia.org/resource/Millerettidae","Millerettidae"
"http://dbpedia.org/resource/Mount_Karthala","Mount Karthala"
"http://dbpedia.org/resource/Queen_Elizabeth_National_Park","Queen Elizabeth National Park"
"http://dbpedia.org/resource/Skull_Island","Skull Island"
"http://dbpedia.org/resource/House_bunting","House bunting"
"http://dbpedia.org/resource/Moussier's_redstart","Moussier's redstart"
"http://dbpedia.org/resource/My_Ishmael","My Ishmael"
"http://dbpedia.org/resource/Plain_swift","Plain swift"
"http://dbpedia.org/resource/Professor_Bobo","Professor Bobo"
"http://dbpedia.org/resource/Elephant_Adventure","Elephant Adventure"
"http://dbpedia.org/resource/Bale_Mountains_frog","Bale Mountains frog"
"http://dbpedia.org/resource/Cuesta_sea_cow","Cuesta sea cow"
"http://dbpedia.org/resource/Packy_mural","Packy mural"
"http://dbpedia.org/resource/Pala_Ganesh_Temple","Pala Ganesh Temple"
"http://dbpedia.org/resource/The_Ivory_Game","The Ivory Game"
"http://dbpedia.org/resource/Tsitongambarika","Tsitongambarika"
"http://dbpedia.org/resource/Afroedura_granitica","Afroedura granitica"
"http://dbpedia.org/resource/Afroedura_leoloensis","Afroedura leoloensis"
"http://dbpedia.org/resource/Afroedura_maripi","Afroedura maripi"
"http://dbpedia.org/resource/Afroedura_pienaari","Afroedura pienaari"
"http://dbpedia.org/resource/Afroedura_pongola","Afroedura pongola"
"http://dbpedia.org/resource/Afroedura_rupestris","Afroedura rupestris"
"http://dbpedia.org/resource/Afroedura_waterbergensis","Afroedura waterbergensis"
"http://dbpedia.org/resource/Baía_do_Inferno","Baía do Inferno"
"http://dbpedia.org/resource/Chinakkathoor_Pooram","Chinakkathoor Pooram"
"http://dbpedia.org/resource/L'Histoire_de_Babar,_le_petit_éléphant","L'Histoire de Babar, le petit éléphant"
"http://dbpedia.org/resource/Lycodryas_maculatus","Lycodryas maculatus"
"http://dbpedia.org/resource/Masai_ostrich","Masai ostrich"
"http://dbpedia.org/resource/Poppets_Town","Poppets Town"
"http://dbpedia.org/resource/Wissper","Wissper"
"http://dbpedia.org/resource/Indonesian_shortfin_eel","Indonesian shortfin eel"
"http://dbpedia.org/resource/Maha_Ganapathi_Mahammaya_Temple","Maha Ganapathi Mahammaya Temple"
"http://dbpedia.org/resource/Piliocolobus","Piliocolobus"
"http://dbpedia.org/resource/Chandani:_The_Daughter_of_the_Elephant_Whisperer","Chandani: The Daughter of the Elephant Whisperer"
"http://dbpedia.org/resource/Kalahari_worm_lizard","Kalahari worm lizard"
"http://dbpedia.org/resource/King_Kong_(franchise)","King Kong (franchise)"
"http://dbpedia.org/resource/Monopeltis_capensis","Monopeltis capensis"
"http://dbpedia.org/resource/Monopeltis_rhodesiana","Monopeltis rhodesiana"
"http://dbpedia.org/resource/Monopeltis_sphenorhynchus","Monopeltis sphenorhynchus"
"http://dbpedia.org/resource/Van_Dam's_dwarf_worm_lizard","Van Dam's dwarf worm lizard"
"http://dbpedia.org/resource/Arattupuzha_Pooram","Arattupuzha Pooram"
"http://dbpedia.org/resource/Cercopithecini","Cercopithecini"
"http://dbpedia.org/resource/Ankarana_sportive_lemur","Ankarana sportive lemur"
"http://dbpedia.org/resource/Phaner","Phaner"
"http://dbpedia.org/resource/Somali_golden-winged_grosbeak","Somali golden-winged grosbeak"
"http://dbpedia.org/resource/Southern_lesser_bamboo_lemur","Southern lesser bamboo lemur"
"http://dbpedia.org/resource/The_National_Elephant_Center","The National Elephant Center"
"http://dbpedia.org/resource/Western_lesser_bamboo_lemur","Western lesser bamboo lemur"
"http://dbpedia.org/resource/Dercetis_(fish)","Dercetis (fish)"
"http://dbpedia.org/resource/Eurypholis","Eurypholis"
"http://dbpedia.org/resource/Kobus_(antelope)","Kobus (antelope)"
"http://dbpedia.org/resource/List_of_amphibians_of_the_Democratic_Republic_of_the_Congo","List of amphibians of the Democratic Republic of the Congo"
"http://dbpedia.org/resource/Sambirano_woolly_lemur","Sambirano woolly lemur"
"http://dbpedia.org/resource/Sanford's_brown_lemur","Sanford's brown lemur"
"http://dbpedia.org/resource/Sibree's_dwarf_lemur","Sibree's dwarf lemur"
"http://dbpedia.org/resource/Bengangai_Game_Reserve","Bengangai Game Reserve"
"http://dbpedia.org/resource/Spotted_lungfish","Spotted lungfish"
"http://dbpedia.org/resource/African_crimson-winged_finch","African crimson-winged finch"
"http://dbpedia.org/resource/Ashana_Game_Reserve","Ashana Game Reserve"
"http://dbpedia.org/resource/Juba_Game_Reserve","Juba Game Reserve"
"http://dbpedia.org/resource/Lake_Kundi","Lake Kundi"
"http://dbpedia.org/resource/Dundocharax_bidentatus","Dundocharax bidentatus"
"http://dbpedia.org/resource/Mesoborus_crocodilus","Mesoborus crocodilus"
"http://dbpedia.org/resource/Striped_weever","Striped weever"
"http://dbpedia.org/resource/Congoglanis","Congoglanis"
"http://dbpedia.org/resource/Sorbinichthys","Sorbinichthys"
"http://dbpedia.org/resource/Aegyptosuchidae","Aegyptosuchidae"
"http://dbpedia.org/resource/Anhydrophryne","Anhydrophryne"
"http://dbpedia.org/resource/Manakula_Vinayagar_Temple","Manakula Vinayagar Temple"
"http://dbpedia.org/resource/The_Big_Egg_Hunt","The Big Egg Hunt"
"http://dbpedia.org/resource/Boyd's_shearwater","Boyd's shearwater"
"http://dbpedia.org/resource/Dune_shearwater","Dune shearwater"
"http://dbpedia.org/resource/Khajrana_Ganesh_Temple","Khajrana Ganesh Temple"
"http://dbpedia.org/resource/Lobotos","Lobotos"
"http://dbpedia.org/resource/Ulua_(fish)","Ulua (fish)"
"http://dbpedia.org/resource/Jim_Nyamu","Jim Nyamu"
"http://dbpedia.org/resource/Old_woman_angelfish","Old woman angelfish"
"http://dbpedia.org/resource/Caitlin_O'Connell-Rodwell","Caitlin O'Connell-Rodwell"
"http://dbpedia.org/resource/Raja_straeleni","Raja straeleni"
"http://dbpedia.org/resource/Sukhakarta_Dukhaharta","Sukhakarta Dukhaharta"
"http://dbpedia.org/resource/Aetobatus_ocellatus","Aetobatus ocellatus"
"http://dbpedia.org/resource/Sand_steenbras","Sand steenbras"
"http://dbpedia.org/resource/Thunder:An_Elephant's_Journey","Thunder:An Elephant's Journey"
"http://dbpedia.org/resource/Joyce_Poole","Joyce Poole"
"http://dbpedia.org/resource/Grooved_mullet","Grooved mullet"
"http://dbpedia.org/resource/Bagridae","Bagridae"
"http://dbpedia.org/resource/Cape_sugarbird","Cape sugarbird"
"http://dbpedia.org/resource/Chumbe_Island","Chumbe Island"
"http://dbpedia.org/resource/Dicynodon","Dicynodon"
"http://dbpedia.org/resource/Ericiolacerta","Ericiolacerta"
"http://dbpedia.org/resource/Eupleridae","Eupleridae"
"http://dbpedia.org/resource/Halitherium","Halitherium"
"http://dbpedia.org/resource/Hoopoe_starling","Hoopoe starling"
"http://dbpedia.org/resource/Hybodus","Hybodus"
"http://dbpedia.org/resource/Hyperodapedon","Hyperodapedon"
"http://dbpedia.org/resource/Hypselorhachis","Hypselorhachis"
"http://dbpedia.org/resource/Karongasaurus","Karongasaurus"
