"author","name"
"http://dbpedia.org/resource/Bernard_Newman_(author)","Bernard Newman (author)"
"http://dbpedia.org/resource/Clarence_Tillenius","Clarence Tillenius"
"http://dbpedia.org/resource/Edmund_Evans","Edmund Evans"
"http://dbpedia.org/resource/Edward_Irenaeus_Prime-Stevenson","Edward Irenaeus Prime-Stevenson"
"http://dbpedia.org/resource/Frank_Leslie_(Medal_of_Honor)","Frank Leslie (Medal of Honor)"
"http://dbpedia.org/resource/H._Bedford-Jones","H. Bedford-Jones"
"http://dbpedia.org/resource/Hans_Heinrich_Landolt","Hans Heinrich Landolt"
"http://dbpedia.org/resource/Harmodius_of_Lepreon","Harmodius of Lepreon"
"http://dbpedia.org/resource/Hassan_Raza_Ghadeeri","Hassan Raza Ghadeeri"
"http://dbpedia.org/resource/Howard_Wandrei","Howard Wandrei"
"http://dbpedia.org/resource/Jack_Bechdolt","Jack Bechdolt"
"http://dbpedia.org/resource/Jenna_Miscavige_Hill","Jenna Miscavige Hill"
"http://dbpedia.org/resource/Johan_Arnold_Smellekamp","Johan Arnold Smellekamp"
"http://dbpedia.org/resource/John_Franklin_Carter","John Franklin Carter"
"http://dbpedia.org/resource/Kurt_Kankan_Spellmeyer","Kurt Kankan Spellmeyer"
"http://dbpedia.org/resource/Lorne_Pierce","Lorne Pierce"
"http://dbpedia.org/resource/Mads_Johansen_Lange","Mads Johansen Lange"
"http://dbpedia.org/resource/Miki_Dora","Miki Dora"
"http://dbpedia.org/resource/Percy_Abercrombie","Percy Abercrombie"
"http://dbpedia.org/resource/Piru_Singh","Piru Singh"
"http://dbpedia.org/resource/Robert_A._Lower","Robert A. Lower"
"http://dbpedia.org/resource/Robert_Ames_Bennet","Robert Ames Bennet"
"http://dbpedia.org/resource/Samaria_(Mitcham)_Bailey","Samaria (Mitcham) Bailey"
"http://dbpedia.org/resource/Sekhukhune","Sekhukhune"
"http://dbpedia.org/resource/Sound_the_Retreat","Sound the Retreat"
"http://dbpedia.org/resource/Vasyl_Zinkevych","Vasyl Zinkevych"
"http://dbpedia.org/resource/Alan_L._Hart","Alan L. Hart"
"http://dbpedia.org/resource/Cove_Reber","Cove Reber"
"http://dbpedia.org/resource/Extinction_(Bernhard_novel)","Extinction (Bernhard novel)"
"http://dbpedia.org/resource/Hayyim_Samuel_Jacob_Falk","Hayyim Samuel Jacob Falk"
"http://dbpedia.org/resource/JChemPaint","JChemPaint"
"http://dbpedia.org/resource/John_Mallet","John Mallet"
"http://dbpedia.org/resource/Kim_Il-sung","Kim Il-sung"
"http://dbpedia.org/resource/LoadingReadyRun","LoadingReadyRun"
"http://dbpedia.org/resource/Marshall_Vian_Summers","Marshall Vian Summers"
"http://dbpedia.org/resource/Percy_Bysshe_Shelley","Percy Bysshe Shelley"
"http://dbpedia.org/resource/Scott_Aaronson","Scott Aaronson"
"http://dbpedia.org/resource/Sparkling_Generation_Valkyrie_Yuuki","Sparkling Generation Valkyrie Yuuki"
"http://dbpedia.org/resource/Text_Template_Transformation_Toolkit","Text Template Transformation Toolkit"
"http://dbpedia.org/resource/Victor_Wong_(actor,_born_1927)","Victor Wong (actor, born 1927)"
"http://dbpedia.org/resource/William_F._Kirk","William F. Kirk"
"http://dbpedia.org/resource/Alex_Salmond","Alex Salmond"
"http://dbpedia.org/resource/Brian_Eno","Brian Eno"
"http://dbpedia.org/resource/Frances_Noyes_Hart","Frances Noyes Hart"
"http://dbpedia.org/resource/Frederick_Attock","Frederick Attock"
"http://dbpedia.org/resource/Hamid_Hassan","Hamid Hassan"
"http://dbpedia.org/resource/Hank_Adams","Hank Adams"
"http://dbpedia.org/resource/Hayley_Erin","Hayley Erin"
"http://dbpedia.org/resource/Josie_Arlington","Josie Arlington"
"http://dbpedia.org/resource/Marquis_de_Sade","Marquis de Sade"
"http://dbpedia.org/resource/Robert_F._Kennedy","Robert F. Kennedy"
"http://dbpedia.org/resource/Ronald_Gustave_Kellett","Ronald Gustave Kellett"
"http://dbpedia.org/resource/Simon_Evans_(writer)","Simon Evans (writer)"
"http://dbpedia.org/resource/Thomas_Baker_Slick_Sr.","Thomas Baker Slick Sr."
"http://dbpedia.org/resource/Thomas_Maguire_(priest)","Thomas Maguire (priest)"
"http://dbpedia.org/resource/Alcinous_(philosopher)","Alcinous (philosopher)"
"http://dbpedia.org/resource/Anicetus_(pirate)","Anicetus (pirate)"
"http://dbpedia.org/resource/Anne_Gilchrist_(writer)","Anne Gilchrist (writer)"
"http://dbpedia.org/resource/Emil_Zuckerkandl","Emil Zuckerkandl"
"http://dbpedia.org/resource/Hermann,_Freiherr_von_Soden","Hermann, Freiherr von Soden"
"http://dbpedia.org/resource/Marcus_Jastrow","Marcus Jastrow"
"http://dbpedia.org/resource/Olof_Wallquist","Olof Wallquist"
"http://dbpedia.org/resource/Anna_Chapin_Ray","Anna Chapin Ray"
"http://dbpedia.org/resource/Burns_(musician)","Burns (musician)"
"http://dbpedia.org/resource/Crystal_Dunn","Crystal Dunn"
"http://dbpedia.org/resource/Hugh_Thomson","Hugh Thomson"
"http://dbpedia.org/resource/Ibrahim_El-Salahi","Ibrahim El-Salahi"
"http://dbpedia.org/resource/Jack_Antonoff","Jack Antonoff"
"http://dbpedia.org/resource/Jackson_Gregory","Jackson Gregory"
"http://dbpedia.org/resource/Kiera_Cass","Kiera Cass"
"http://dbpedia.org/resource/List_of_works_by_H._C._McNeile","List of works by H. C. McNeile"
"http://dbpedia.org/resource/Luciano_Durán_Böger","Luciano Durán Böger"
"http://dbpedia.org/resource/Marjorie_Hill_Allee","Marjorie Hill Allee"
"http://dbpedia.org/resource/Mary_Hazelton_Wade","Mary Hazelton Wade"
"http://dbpedia.org/resource/My_Little_Pony:_Equestria_Girls","My Little Pony: Equestria Girls"
"http://dbpedia.org/resource/Review_Raja","Review Raja"
"http://dbpedia.org/resource/Richard_Hull_(author)","Richard Hull (author)"
"http://dbpedia.org/resource/Robert_Willis_(physician)","Robert Willis (physician)"
"http://dbpedia.org/resource/Seidenbeutel_brothers","Seidenbeutel brothers"
"http://dbpedia.org/resource/Shirley_Barker","Shirley Barker"
"http://dbpedia.org/resource/South_African_Light_Horse","South African Light Horse"
"http://dbpedia.org/resource/Stewart_Leggett","Stewart Leggett"
"http://dbpedia.org/resource/Agnes_Christina_Laut","Agnes Christina Laut"
"http://dbpedia.org/resource/C._K._Meena","C. K. Meena"
"http://dbpedia.org/resource/Carl_Ewald","Carl Ewald"
"http://dbpedia.org/resource/Chamath_Palihapitiya","Chamath Palihapitiya"
"http://dbpedia.org/resource/Dorothy_Duncan","Dorothy Duncan"
"http://dbpedia.org/resource/Edward_H._Tarrant","Edward H. Tarrant"
"http://dbpedia.org/resource/Eimar_O'Duffy","Eimar O'Duffy"
"http://dbpedia.org/resource/Eric_Campbell_(political_activist)","Eric Campbell (political activist)"
"http://dbpedia.org/resource/Harold_Laski","Harold Laski"
"http://dbpedia.org/resource/Hiram_Alfred_Cody","Hiram Alfred Cody"
"http://dbpedia.org/resource/Iain_De_Caestecker","Iain De Caestecker"
"http://dbpedia.org/resource/James_Macdonald_Oxley","James Macdonald Oxley"
"http://dbpedia.org/resource/Johnny_Kan","Johnny Kan"
"http://dbpedia.org/resource/Josh_A._Cassada","Josh A. Cassada"
"http://dbpedia.org/resource/Joshua_Casteel","Joshua Casteel"
"http://dbpedia.org/resource/Julia_Sand","Julia Sand"
"http://dbpedia.org/resource/Kim_Il-sung_bibliography","Kim Il-sung bibliography"
"http://dbpedia.org/resource/Kim_Jong-il_bibliography","Kim Jong-il bibliography"
"http://dbpedia.org/resource/Margaret_Llewelyn_Davies","Margaret Llewelyn Davies"
"http://dbpedia.org/resource/Margaret_Murray_Robertson","Margaret Murray Robertson"
"http://dbpedia.org/resource/Melusina_Fay_Peirce","Melusina Fay Peirce"
"http://dbpedia.org/resource/Nicole_Aunapu_Mann","Nicole Aunapu Mann"
"http://dbpedia.org/resource/RWBY","RWBY"
"http://dbpedia.org/resource/Sanju_Samson","Sanju Samson"
"http://dbpedia.org/resource/Willie_Hensley","Willie Hensley"
"http://dbpedia.org/resource/Jean_Gilbert","Jean Gilbert"
"http://dbpedia.org/resource/Joannes_Actuarius","Joannes Actuarius"
"http://dbpedia.org/resource/Reginald_Arkell","Reginald Arkell"
"http://dbpedia.org/resource/Ribes_sanguineum","Ribes sanguineum"
"http://dbpedia.org/resource/Yusuf_Ma_Dexin","Yusuf Ma Dexin"
"http://dbpedia.org/resource/Ajamu_X","Ajamu X"
"http://dbpedia.org/resource/Aman_ul-Mulk","Aman ul-Mulk"
"http://dbpedia.org/resource/Arthur_Batelle_Whiting","Arthur Batelle Whiting"
"http://dbpedia.org/resource/Benjamin_P._Thomas","Benjamin P. Thomas"
"http://dbpedia.org/resource/Bethany_England","Bethany England"
"http://dbpedia.org/resource/Bobby_Samini","Bobby Samini"
"http://dbpedia.org/resource/Constantin_de_Grimm","Constantin de Grimm"
"http://dbpedia.org/resource/Ed_Howard_(lawyer)","Ed Howard (lawyer)"
"http://dbpedia.org/resource/Elizabeth_Peer","Elizabeth Peer"
"http://dbpedia.org/resource/Frederic_Lillebridge","Frederic Lillebridge"
"http://dbpedia.org/resource/Henry_James_Morgan","Henry James Morgan"
"http://dbpedia.org/resource/Joseph_T._Anderson","Joseph T. Anderson"
"http://dbpedia.org/resource/Lou_Skuce","Lou Skuce"
"http://dbpedia.org/resource/Louise_Linton","Louise Linton"
"http://dbpedia.org/resource/Pandemonia","Pandemonia"
"http://dbpedia.org/resource/Spence_M._Armstrong","Spence M. Armstrong"
"http://dbpedia.org/resource/Vanessa_Low","Vanessa Low"
"http://dbpedia.org/resource/W._Christopher_Winter","W. Christopher Winter"
"http://dbpedia.org/resource/Adolphus_D._Griffin","Adolphus D. Griffin"
"http://dbpedia.org/resource/Axel_H._Reed","Axel H. Reed"
"http://dbpedia.org/resource/Bekele_Gerba","Bekele Gerba"
"http://dbpedia.org/resource/Cleopatra_Kambugu_Kentaro","Cleopatra Kambugu Kentaro"
"http://dbpedia.org/resource/Dulcie_Mary_Pillers","Dulcie Mary Pillers"
"http://dbpedia.org/resource/Edward_Hewitt_Nichols","Edward Hewitt Nichols"
"http://dbpedia.org/resource/Hilary_Stock","Hilary Stock"
"http://dbpedia.org/resource/Irwin_Shepard","Irwin Shepard"
"http://dbpedia.org/resource/Jane_Ingham","Jane Ingham"
"http://dbpedia.org/resource/Jean-Baptiste_Dumangin","Jean-Baptiste Dumangin"
"http://dbpedia.org/resource/Jean_Gattefossé","Jean Gattefossé"
"http://dbpedia.org/resource/Jessie_Eden","Jessie Eden"
"http://dbpedia.org/resource/Julius_D._Rhodes","Julius D. Rhodes"
"http://dbpedia.org/resource/Nissim_Sharim","Nissim Sharim"
"http://dbpedia.org/resource/Omnia_Shawkat","Omnia Shawkat"
"http://dbpedia.org/resource/Oscar_Pletsch","Oscar Pletsch"
"http://dbpedia.org/resource/Peter_Wollny","Peter Wollny"
"http://dbpedia.org/resource/Philip_H._Godsell","Philip H. Godsell"
"http://dbpedia.org/resource/Pierre_Amable_Jean-Baptiste_Trannoy","Pierre Amable Jean-Baptiste Trannoy"
"http://dbpedia.org/resource/Rudolph_R._Riddell","Rudolph R. Riddell"
"http://dbpedia.org/resource/Russell_Cowles","Russell Cowles"
"http://dbpedia.org/resource/Shooting_of_Eugenio_Nain","Shooting of Eugenio Nain"
"http://dbpedia.org/resource/Victor_Spinski","Victor Spinski"
"http://dbpedia.org/resource/W._B._George","W. B. George"
"http://dbpedia.org/resource/Achille_Peretti","Achille Peretti"
"http://dbpedia.org/resource/Adam_Shortt","Adam Shortt"
"http://dbpedia.org/resource/Adil_Rashid","Adil Rashid"
"http://dbpedia.org/resource/Alex_Anderson_(quilter)","Alex Anderson (quilter)"
"http://dbpedia.org/resource/Amelia_Bence","Amelia Bence"
"http://dbpedia.org/resource/Aryeh_Leib_ben_Saul","Aryeh Leib ben Saul"
"http://dbpedia.org/resource/Charles_Wentworth_Upham","Charles Wentworth Upham"
"http://dbpedia.org/resource/Christopher_Morris_(photographer)","Christopher Morris (photographer)"
"http://dbpedia.org/resource/David_McCurdy_Baird","David McCurdy Baird"
"http://dbpedia.org/resource/Francis_Jeune","Francis Jeune"
"http://dbpedia.org/resource/Isidore_Loeb","Isidore Loeb"
"http://dbpedia.org/resource/Isobel_Miller_Kuhn","Isobel Miller Kuhn"
"http://dbpedia.org/resource/Jacob_ben_Aaron_Sasportas","Jacob ben Aaron Sasportas"
"http://dbpedia.org/resource/Jitsi","Jitsi"
"http://dbpedia.org/resource/Joachim_Pease","Joachim Pease"
"http://dbpedia.org/resource/John_Dee","John Dee"
"http://dbpedia.org/resource/John_Haynes_Holmes","John Haynes Holmes"
"http://dbpedia.org/resource/Louis_Isaac_Jaffe","Louis Isaac Jaffe"
"http://dbpedia.org/resource/Ma_Anand_Sheela","Ma Anand Sheela"
"http://dbpedia.org/resource/Martin_W._Littleton","Martin W. Littleton"
"http://dbpedia.org/resource/Mick_Rogers_(musician)","Mick Rogers (musician)"
"http://dbpedia.org/resource/Nazariy_Yaremchuk","Nazariy Yaremchuk"
"http://dbpedia.org/resource/Newell_Dwight_Hillis","Newell Dwight Hillis"
"http://dbpedia.org/resource/Rajnath_Singh","Rajnath Singh"
"http://dbpedia.org/resource/Ralph_Stover","Ralph Stover"
"http://dbpedia.org/resource/Raymond_L._S._Patriarca","Raymond L. S. Patriarca"
"http://dbpedia.org/resource/Socialist_Soviet_Republic_of_Abkhazia","Socialist Soviet Republic of Abkhazia"
"http://dbpedia.org/resource/Stephen_King-Hall","Stephen King-Hall"
"http://dbpedia.org/resource/Stewart_Edward_White","Stewart Edward White"
"http://dbpedia.org/resource/Sébastien_Rale","Sébastien Rale"
"http://dbpedia.org/resource/Tracey_Spicer","Tracey Spicer"
"http://dbpedia.org/resource/Victor_Whitechurch","Victor Whitechurch"
"http://dbpedia.org/resource/William_Peterson_(academic)","William Peterson (academic)"
"http://dbpedia.org/resource/Éric_Zemmour","Éric Zemmour"
"http://dbpedia.org/resource/Arthur_Cleveland_Bent","Arthur Cleveland Bent"
"http://dbpedia.org/resource/Eleanor_Hoyt_Brainerd","Eleanor Hoyt Brainerd"
"http://dbpedia.org/resource/George_W._G._Boyce_Jr.","George W. G. Boyce Jr."
"http://dbpedia.org/resource/Hedwig_Lachmann","Hedwig Lachmann"
"http://dbpedia.org/resource/Margaret_Irwin","Margaret Irwin"
"http://dbpedia.org/resource/Peter_Chalmers_Mitchell","Peter Chalmers Mitchell"
"http://dbpedia.org/resource/Reginald_Bathurst_Birch","Reginald Bathurst Birch"
"http://dbpedia.org/resource/Roland_Pertwee","Roland Pertwee"
"http://dbpedia.org/resource/Ronald_Storrs","Ronald Storrs"
"http://dbpedia.org/resource/Siegfried_Ochs","Siegfried Ochs"
"http://dbpedia.org/resource/Abby_Morton_Diaz","Abby Morton Diaz"
"http://dbpedia.org/resource/Abdi_Sinimo","Abdi Sinimo"
"http://dbpedia.org/resource/Angna_Enters","Angna Enters"
"http://dbpedia.org/resource/Ann_Pellegreno","Ann Pellegreno"
"http://dbpedia.org/resource/Charles_Lanman","Charles Lanman"
"http://dbpedia.org/resource/Denis_Mary_Bradley","Denis Mary Bradley"
"http://dbpedia.org/resource/Emile_Norman","Emile Norman"
"http://dbpedia.org/resource/Fritz_Huschke_von_Hanstein","Fritz Huschke von Hanstein"
"http://dbpedia.org/resource/Fulton_Oursler","Fulton Oursler"
"http://dbpedia.org/resource/Linda_Finch","Linda Finch"
"http://dbpedia.org/resource/Mark_W._Fuller","Mark W. Fuller"
"http://dbpedia.org/resource/Murder_of_Joe_Campos_Torres","Murder of Joe Campos Torres"
"http://dbpedia.org/resource/Oleksandr_Turchynov","Oleksandr Turchynov"
"http://dbpedia.org/resource/Shilpa_Shetty","Shilpa Shetty"
"http://dbpedia.org/resource/Théophile_Hamel","Théophile Hamel"
"http://dbpedia.org/resource/Wolf_Albach-Retty","Wolf Albach-Retty"
"http://dbpedia.org/resource/Epinomis","Epinomis"
"http://dbpedia.org/resource/Hans_Staden","Hans Staden"
"http://dbpedia.org/resource/John_Godfrey_Saxe","John Godfrey Saxe"
"http://dbpedia.org/resource/Leopold_Kompert","Leopold Kompert"
"http://dbpedia.org/resource/Robert_von_Puttkamer","Robert von Puttkamer"
"http://dbpedia.org/resource/Adobe_Contribute","Adobe Contribute"
"http://dbpedia.org/resource/Agatha_Christie_bibliography","Agatha Christie bibliography"
"http://dbpedia.org/resource/Alfred_George_Gardiner","Alfred George Gardiner"
"http://dbpedia.org/resource/Altair_BASIC","Altair BASIC"
"http://dbpedia.org/resource/Arthur_Stringer_(writer)","Arthur Stringer (writer)"
"http://dbpedia.org/resource/Benedikt_Taschen","Benedikt Taschen"
"http://dbpedia.org/resource/Benjamin_Sulte","Benjamin Sulte"
"http://dbpedia.org/resource/Björneborgarnas_marsch","Björneborgarnas marsch"
"http://dbpedia.org/resource/Danielle_Casanova","Danielle Casanova"
"http://dbpedia.org/resource/Edward_Joseph_Schwartz","Edward Joseph Schwartz"
"http://dbpedia.org/resource/Fred_Melville","Fred Melville"
"http://dbpedia.org/resource/Jaime_Davidovich","Jaime Davidovich"
"http://dbpedia.org/resource/James_Wilson_(Founding_Father)","James Wilson (Founding Father)"
"http://dbpedia.org/resource/John_Stephen_Willison","John Stephen Willison"
"http://dbpedia.org/resource/Joseph_Summers","Joseph Summers"
"http://dbpedia.org/resource/Lachlan_Cattanach_Maclean,_11th_Chief","Lachlan Cattanach Maclean, 11th Chief"
"http://dbpedia.org/resource/Langston_Hughes","Langston Hughes"
"http://dbpedia.org/resource/List_of_awards_and_nominations_received_by_Clint_Eastwood","List of awards and nominations received by Clint Eastwood"
"http://dbpedia.org/resource/Molly_MacArthur","Molly MacArthur"
"http://dbpedia.org/resource/Percival_Wilde","Percival Wilde"
"http://dbpedia.org/resource/Roger_Garis","Roger Garis"
"http://dbpedia.org/resource/Romiette_and_Julio","Romiette and Julio"
"http://dbpedia.org/resource/Sakura_Sōgorō","Sakura Sōgorō"
"http://dbpedia.org/resource/Sir_Charles_Maclean,_9th_Baronet","Sir Charles Maclean, 9th Baronet"
"http://dbpedia.org/resource/Sir_Fitzroy_Maclean,_8th_Baronet","Sir Fitzroy Maclean, 8th Baronet"
"http://dbpedia.org/resource/Sir_Hector_Maclean,_7th_Baronet","Sir Hector Maclean, 7th Baronet"
"http://dbpedia.org/resource/Sir_Hector_Og_Maclean,_15th_Chief","Sir Hector Og Maclean, 15th Chief"
"http://dbpedia.org/resource/William_Dawson_LeSueur","William Dawson LeSueur"
"http://dbpedia.org/resource/William_Douw_Lighthall","William Douw Lighthall"
"http://dbpedia.org/resource/Ann_Devroy","Ann Devroy"
"http://dbpedia.org/resource/Anton_Otto_Fischer","Anton Otto Fischer"
"http://dbpedia.org/resource/Chandra_Shekhar","Chandra Shekhar"
"http://dbpedia.org/resource/Dan_Fraga","Dan Fraga"
"http://dbpedia.org/resource/Edison_Marshall","Edison Marshall"
"http://dbpedia.org/resource/Edith_Garrud","Edith Garrud"
"http://dbpedia.org/resource/Ellie_Goulding","Ellie Goulding"
"http://dbpedia.org/resource/Flora_Klickmann","Flora Klickmann"
"http://dbpedia.org/resource/Getúlio_Vargas","Getúlio Vargas"
"http://dbpedia.org/resource/Juan_Antonio_Villacañas","Juan Antonio Villacañas"
"http://dbpedia.org/resource/Julius_Anton_Glaser","Julius Anton Glaser"
"http://dbpedia.org/resource/Kate_Milner_Rabb","Kate Milner Rabb"
"http://dbpedia.org/resource/Ludwig_Robert","Ludwig Robert"
"http://dbpedia.org/resource/Margaret_Prescott_Montague","Margaret Prescott Montague"
"http://dbpedia.org/resource/Mashiroiro_Symphony","Mashiroiro Symphony"
"http://dbpedia.org/resource/Michelle_Payne","Michelle Payne"
"http://dbpedia.org/resource/Mosharraf_Karim","Mosharraf Karim"
"http://dbpedia.org/resource/Myngle","Myngle"
"http://dbpedia.org/resource/NYCAviation","NYCAviation"
"http://dbpedia.org/resource/Nikolai_Menshutkin","Nikolai Menshutkin"
"http://dbpedia.org/resource/Prayer_for_Ukraine","Prayer for Ukraine"
"http://dbpedia.org/resource/Rothesay_Stuart_Wortley","Rothesay Stuart Wortley"
"http://dbpedia.org/resource/SNMPTT","SNMPTT"
"http://dbpedia.org/resource/Selma_Lagerlöf","Selma Lagerlöf"
"http://dbpedia.org/resource/Steady_Beat","Steady Beat"
"http://dbpedia.org/resource/Suppiah_Sharvananda","Suppiah Sharvananda"
"http://dbpedia.org/resource/TuxGuitar","TuxGuitar"
"http://dbpedia.org/resource/William_Renwick_Riddell","William Renwick Riddell"
"http://dbpedia.org/resource/Aaron_Cardozo","Aaron Cardozo"
"http://dbpedia.org/resource/Abraham_Isaac_Castello","Abraham Isaac Castello"
"http://dbpedia.org/resource/Abraham_Judah_ha-Kohen_Schwartz","Abraham Judah ha-Kohen Schwartz"
"http://dbpedia.org/resource/Abuzar_Aydamirov","Abuzar Aydamirov"
"http://dbpedia.org/resource/Adolphe_Joseph_Carcassonne","Adolphe Joseph Carcassonne"
"http://dbpedia.org/resource/Albert_Peter_Low","Albert Peter Low"
"http://dbpedia.org/resource/Charles_William_Jefferys","Charles William Jefferys"
"http://dbpedia.org/resource/D._J._Coffman","D. J. Coffman"
"http://dbpedia.org/resource/Greydon_Square","Greydon Square"
"http://dbpedia.org/resource/Hosea_Townsend","Hosea Townsend"
"http://dbpedia.org/resource/Hugh_Fullerton","Hugh Fullerton"
"http://dbpedia.org/resource/Humberto_Gatica","Humberto Gatica"
"http://dbpedia.org/resource/Issachar_Bär_ben_Judah_Carmoly","Issachar Bär ben Judah Carmoly"
"http://dbpedia.org/resource/Jacob_Christian_Schäffer","Jacob Christian Schäffer"
"http://dbpedia.org/resource/John_Wesley_Dafoe","John Wesley Dafoe"
"http://dbpedia.org/resource/Mabel_Osgood_Wright","Mabel Osgood Wright"
"http://dbpedia.org/resource/Madge_Tennent","Madge Tennent"
"http://dbpedia.org/resource/Margaret_Bayard_Smith","Margaret Bayard Smith"
"http://dbpedia.org/resource/Minnie_Louise_Haskins","Minnie Louise Haskins"
"http://dbpedia.org/resource/Mirsaid_Sultan-Galiev","Mirsaid Sultan-Galiev"
"http://dbpedia.org/resource/Moritz_Güdemann","Moritz Güdemann"
"http://dbpedia.org/resource/Neville_Maxwell","Neville Maxwell"
"http://dbpedia.org/resource/O._Douglas","O. Douglas"
"http://dbpedia.org/resource/Peter_Siddle","Peter Siddle"
"http://dbpedia.org/resource/Pheoris_West","Pheoris West"
"http://dbpedia.org/resource/Philip_Whistler_Street","Philip Whistler Street"
"http://dbpedia.org/resource/Piero_Angela","Piero Angela"
"http://dbpedia.org/resource/Raphael_Hayyim_Isaac_Carregal","Raphael Hayyim Isaac Carregal"
"http://dbpedia.org/resource/Robert_B._Chiperfield","Robert B. Chiperfield"
"http://dbpedia.org/resource/Rosamond_Lehmann","Rosamond Lehmann"
"http://dbpedia.org/resource/Shmuel_Tolkowsky","Shmuel Tolkowsky"
"http://dbpedia.org/resource/Sylvia_Seegrist","Sylvia Seegrist"
"http://dbpedia.org/resource/Thomas_M._Clark","Thomas M. Clark"
"http://dbpedia.org/resource/William_Henry_Moore","William Henry Moore"
"http://dbpedia.org/resource/Xiaolu_Guo","Xiaolu Guo"
"http://dbpedia.org/resource/Younis_Khan","Younis Khan"
"http://dbpedia.org/resource/Zac_Tubbs","Zac Tubbs"
"http://dbpedia.org/resource/Abraham_Capadose","Abraham Capadose"
"http://dbpedia.org/resource/Archibald_MacMechan","Archibald MacMechan"
"http://dbpedia.org/resource/Arthur_Cheney_Train","Arthur Cheney Train"
"http://dbpedia.org/resource/Charles_Sangster","Charles Sangster"
"http://dbpedia.org/resource/Clemence_Dane","Clemence Dane"
"http://dbpedia.org/resource/Ginevra_King","Ginevra King"
"http://dbpedia.org/resource/Helen_Zimmern","Helen Zimmern"
"http://dbpedia.org/resource/Henri_Lansbury","Henri Lansbury"
"http://dbpedia.org/resource/Howard_Dully","Howard Dully"
"http://dbpedia.org/resource/Jacques_Bainville","Jacques Bainville"
"http://dbpedia.org/resource/KRISTAL_Audio_Engine","KRISTAL Audio Engine"
"http://dbpedia.org/resource/Kathrine_Switzer","Kathrine Switzer"
"http://dbpedia.org/resource/LE_(text_editor)","LE (text editor)"
"http://dbpedia.org/resource/Lawrence_Bittaker_and_Roy_Norris","Lawrence Bittaker and Roy Norris"
"http://dbpedia.org/resource/Lyell_Gustin","Lyell Gustin"
"http://dbpedia.org/resource/Margaret_Kennedy","Margaret Kennedy"
"http://dbpedia.org/resource/Michael_Kulikowski","Michael Kulikowski"
"http://dbpedia.org/resource/Mp3tag","Mp3tag"
"http://dbpedia.org/resource/Mrs_Henry_de_la_Pasture","Mrs Henry de la Pasture"
"http://dbpedia.org/resource/Patrick_Belton","Patrick Belton"
"http://dbpedia.org/resource/Peter_B._Kyne","Peter B. Kyne"
"http://dbpedia.org/resource/Silas_Tertius_Rand","Silas Tertius Rand"
"http://dbpedia.org/resource/Una_Marson","Una Marson"
"http://dbpedia.org/resource/William_Backhouse","William Backhouse"
"http://dbpedia.org/resource/Wong_Shun-leung","Wong Shun-leung"
"http://dbpedia.org/resource/AIDS_(Trojan_horse)","AIDS (Trojan horse)"
"http://dbpedia.org/resource/Cratylus_(dialogue)","Cratylus (dialogue)"
"http://dbpedia.org/resource/Emilie_Flygare-Carlén","Emilie Flygare-Carlén"
"http://dbpedia.org/resource/Frederick_Philip_Grove","Frederick Philip Grove"
"http://dbpedia.org/resource/Jean_Baptiste_Julien_d'Omalius_d'Halloy","Jean Baptiste Julien d'Omalius d'Halloy"
"http://dbpedia.org/resource/Reliquary_(novel)","Reliquary (novel)"
"http://dbpedia.org/resource/Steven_Mackey","Steven Mackey"
"http://dbpedia.org/resource/Urban_planning_in_Singapore","Urban planning in Singapore"
"http://dbpedia.org/resource/Władysław_T._Benda","Władysław T. Benda"
"http://dbpedia.org/resource/Alcimus","Alcimus"
"http://dbpedia.org/resource/George_R._Ray","George R. Ray"
"http://dbpedia.org/resource/Ignaz_Ziegler","Ignaz Ziegler"
"http://dbpedia.org/resource/Jean_Bruce","Jean Bruce"
"http://dbpedia.org/resource/Joachim_Jacob_Unger","Joachim Jacob Unger"
"http://dbpedia.org/resource/Philippe-Joseph_Aubert_de_Gaspé","Philippe-Joseph Aubert de Gaspé"
"http://dbpedia.org/resource/Ábrahám_Lederer","Ábrahám Lederer"
"http://dbpedia.org/resource/Creature_House_Expression","Creature House Expression"
"http://dbpedia.org/resource/De_Legibus","De Legibus"
"http://dbpedia.org/resource/Ducarius","Ducarius"
"http://dbpedia.org/resource/Gilbert_Frankau","Gilbert Frankau"
"http://dbpedia.org/resource/Pamela_Frankau","Pamela Frankau"
"http://dbpedia.org/resource/Robert_Lundy","Robert Lundy"
"http://dbpedia.org/resource/All-In_Fighting","All-In Fighting"
"http://dbpedia.org/resource/Amos_N._Wilson","Amos N. Wilson"
"http://dbpedia.org/resource/Ferenc_Kossuth","Ferenc Kossuth"
"http://dbpedia.org/resource/Friedrich_von_Beck-Rzikowsky","Friedrich von Beck-Rzikowsky"
"http://dbpedia.org/resource/Google_Now","Google Now"
"http://dbpedia.org/resource/IA_Writer","IA Writer"
"http://dbpedia.org/resource/Ivo_Ringe","Ivo Ringe"
"http://dbpedia.org/resource/Jagat_Gosain","Jagat Gosain"
"http://dbpedia.org/resource/James_Henry_Coyne","James Henry Coyne"
"http://dbpedia.org/resource/May_Byron","May Byron"
"http://dbpedia.org/resource/S_Voice","S Voice"
"http://dbpedia.org/resource/Sarah_Robles","Sarah Robles"
"http://dbpedia.org/resource/The_Lean_Startup","The Lean Startup"
