"lake","name"
"http://dbpedia.org/resource/Hulsey_Lake","Hulsey Lake"
"http://dbpedia.org/resource/Hyatt_Reservoir","Hyatt Reservoir"
"http://dbpedia.org/resource/Icalma_Lake","Icalma Lake"
"http://dbpedia.org/resource/Iskanderkul","Iskanderkul"
"http://dbpedia.org/resource/Jordalsvatnet","Jordalsvatnet"
"http://dbpedia.org/resource/Karaś_Lake","Karaś Lake"
"http://dbpedia.org/resource/Karymsky_Lake","Karymsky Lake"
"http://dbpedia.org/resource/Kepler_Lake","Kepler Lake"
"http://dbpedia.org/resource/Khar-Us_Lake","Khar-Us Lake"
"http://dbpedia.org/resource/Lac-à-la-Tortue,_Quebec","Lac-à-la-Tortue, Quebec"
"http://dbpedia.org/resource/Lac_d'Antre","Lac d'Antre"
"http://dbpedia.org/resource/Lac_d'Apremont","Lac d'Apremont"
"http://dbpedia.org/resource/Lac_d'Ilay","Lac d'Ilay"
"http://dbpedia.org/resource/Lac_d'Onoz","Lac d'Onoz"
"http://dbpedia.org/resource/Lac_de_Bellefontaine","Lac de Bellefontaine"
"http://dbpedia.org/resource/Lac_de_Bonlieu","Lac de Bonlieu"
"http://dbpedia.org/resource/Lac_de_Chalain","Lac de Chalain"
"http://dbpedia.org/resource/Lac_de_Chambly","Lac de Chambly"
"http://dbpedia.org/resource/Lac_de_Chanon","Lac de Chanon"
"http://dbpedia.org/resource/Lac_de_Coiselet","Lac de Coiselet"
"http://dbpedia.org/resource/Lac_de_Conflans","Lac de Conflans"
"http://dbpedia.org/resource/Lac_de_Géronde","Lac de Géronde"
"http://dbpedia.org/resource/Lac_de_Lamoura","Lac de Lamoura"
"http://dbpedia.org/resource/Lac_de_Narlay","Lac de Narlay"
"http://dbpedia.org/resource/Lac_de_Remoray","Lac de Remoray"
"http://dbpedia.org/resource/Lac_de_Saint-Point","Lac de Saint-Point"
"http://dbpedia.org/resource/Lac_de_Viremont","Lac de Viremont"
"http://dbpedia.org/resource/Lac_de_Viry","Lac de Viry"
"http://dbpedia.org/resource/Lac_de_Viry-Châtillon","Lac de Viry-Châtillon"
"http://dbpedia.org/resource/Lac_de_l'Abbaye","Lac de l'Abbaye"
"http://dbpedia.org/resource/Lac_de_l'Assencière","Lac de l'Assencière"
"http://dbpedia.org/resource/Lac_de_la_Fauge","Lac de la Fauge"
"http://dbpedia.org/resource/Lac_des_Bez","Lac des Bez"
"http://dbpedia.org/resource/Lac_des_Rouges_Truites","Lac des Rouges Truites"
"http://dbpedia.org/resource/Lac_du_Fioget","Lac du Fioget"
"http://dbpedia.org/resource/Lac_du_Fort-du-Plasne","Lac du Fort-du-Plasne"
"http://dbpedia.org/resource/Lac_du_Val","Lac du Val"
"http://dbpedia.org/resource/Lac_du_Vernois","Lac du Vernois"
"http://dbpedia.org/resource/Lac_à_la_Dame","Lac à la Dame"
"http://dbpedia.org/resource/Lachuá_Lake","Lachuá Lake"
"http://dbpedia.org/resource/Lacs_d'Étival","Lacs d'Étival"
"http://dbpedia.org/resource/Lacs_de_Clairvaux","Lacs de Clairvaux"
"http://dbpedia.org/resource/Lacs_de_Maclu","Lacs de Maclu"
"http://dbpedia.org/resource/Laguna_Brava","Laguna Brava"
"http://dbpedia.org/resource/Laguna_de_Ayarza","Laguna de Ayarza"
"http://dbpedia.org/resource/Laguna_del_Maule","Laguna del Maule"
"http://dbpedia.org/resource/Lake_Alexander_(Alaska)","Lake Alexander (Alaska)"
"http://dbpedia.org/resource/Lake_Boyukshor","Lake Boyukshor"
"http://dbpedia.org/resource/Lake_Cecebe","Lake Cecebe"
"http://dbpedia.org/resource/Lake_Centennial_(Maryland)","Lake Centennial (Maryland)"
"http://dbpedia.org/resource/Lake_Chukhloma","Lake Chukhloma"
"http://dbpedia.org/resource/Lake_Earl","Lake Earl"
"http://dbpedia.org/resource/Lake_Edgar","Lake Edgar"
"http://dbpedia.org/resource/Lake_El_Golfete","Lake El Golfete"
"http://dbpedia.org/resource/Lake_Elkhorn","Lake Elkhorn"
"http://dbpedia.org/resource/Lake_Galichskoye","Lake Galichskoye"
"http://dbpedia.org/resource/Lake_Güija","Lake Güija"
"http://dbpedia.org/resource/Lake_Hajikabul","Lake Hajikabul"
"http://dbpedia.org/resource/Lake_Hillier","Lake Hillier"
"http://dbpedia.org/resource/Lake_Ikeda","Lake Ikeda"
"http://dbpedia.org/resource/Lake_Kaulime","Lake Kaulime"
"http://dbpedia.org/resource/Lake_Kazuni","Lake Kazuni"
"http://dbpedia.org/resource/Lake_Kompienga","Lake Kompienga"
"http://dbpedia.org/resource/Lake_Lila","Lake Lila"
"http://dbpedia.org/resource/Lake_Markakol","Lake Markakol"
"http://dbpedia.org/resource/Lake_Miike","Lake Miike"
"http://dbpedia.org/resource/Lake_Ovid","Lake Ovid"
"http://dbpedia.org/resource/Lake_Palmdale","Lake Palmdale"
"http://dbpedia.org/resource/Lake_Pichola","Lake Pichola"
"http://dbpedia.org/resource/Lake_Pieman","Lake Pieman"
"http://dbpedia.org/resource/Lake_Sarysu","Lake Sarysu"
"http://dbpedia.org/resource/Lake_Tengrela","Lake Tengrela"
"http://dbpedia.org/resource/Lake_Ter","Lake Ter"
"http://dbpedia.org/resource/Lake_Varese","Lake Varese"
"http://dbpedia.org/resource/Lake_Yonah","Lake Yonah"
"http://dbpedia.org/resource/Lake_Yosemite","Lake Yosemite"
"http://dbpedia.org/resource/Lake_of_the_Woods_(Wyoming)","Lake of the Woods (Wyoming)"
"http://dbpedia.org/resource/Lamberton_Lake","Lamberton Lake"
"http://dbpedia.org/resource/Lanalhue_Lake","Lanalhue Lake"
"http://dbpedia.org/resource/Little_Shuswap_Lake","Little Shuswap Lake"
"http://dbpedia.org/resource/Lleulleu_Lake","Lleulleu Lake"
"http://dbpedia.org/resource/Loch_Drunkie","Loch Drunkie"
"http://dbpedia.org/resource/Loch_Enoch","Loch Enoch"
"http://dbpedia.org/resource/Loch_Neldricken","Loch Neldricken"
"http://dbpedia.org/resource/Loch_Snizort","Loch Snizort"
"http://dbpedia.org/resource/Loch_Valley","Loch Valley"
"http://dbpedia.org/resource/Loganlea_Reservoir","Loganlea Reservoir"
"http://dbpedia.org/resource/Loon_Lake_(Oregon)","Loon Lake (Oregon)"
"http://dbpedia.org/resource/Lost_Lake_(Groton)","Lost Lake (Groton)"
"http://dbpedia.org/resource/Lost_Lake_(Hood_River_County,_Oregon)","Lost Lake (Hood River County, Oregon)"
"http://dbpedia.org/resource/Lough_Feeagh","Lough Feeagh"
"http://dbpedia.org/resource/Lower_Pond_(Kaliningrad)","Lower Pond (Kaliningrad)"
"http://dbpedia.org/resource/Lutvann","Lutvann"
"http://dbpedia.org/resource/Lyman_Reservoir","Lyman Reservoir"
"http://dbpedia.org/resource/Magnetawan_Lake","Magnetawan Lake"
"http://dbpedia.org/resource/Mahood_Lake","Mahood Lake"
"http://dbpedia.org/resource/Melville_Bay","Melville Bay"
"http://dbpedia.org/resource/Morgetshofsee","Morgetshofsee"
"http://dbpedia.org/resource/Morning_Star_Lake_(Nebraska)","Morning Star Lake (Nebraska)"
"http://dbpedia.org/resource/Mummelsee","Mummelsee"
"http://dbpedia.org/resource/Namsvatnet","Namsvatnet"
"http://dbpedia.org/resource/Navajo_Lake_(Utah)","Navajo Lake (Utah)"
"http://dbpedia.org/resource/Neskynpil'gyn_Lagoon","Neskynpil'gyn Lagoon"
"http://dbpedia.org/resource/Nordre_Puttjern","Nordre Puttjern"
"http://dbpedia.org/resource/Nordåsvannet","Nordåsvannet"
"http://dbpedia.org/resource/Nueces_Bay","Nueces Bay"
"http://dbpedia.org/resource/Oseetah_Lake","Oseetah Lake"
"http://dbpedia.org/resource/Owikeno_Lake","Owikeno Lake"
"http://dbpedia.org/resource/Parker_Canyon_Lake","Parker Canyon Lake"
"http://dbpedia.org/resource/Patagonia_Lake","Patagonia Lake"
"http://dbpedia.org/resource/Paulina_Lake","Paulina Lake"
"http://dbpedia.org/resource/Peña_Blanca_Lake","Peña Blanca Lake"
"http://dbpedia.org/resource/Portage_Lake_(Michigan)","Portage Lake (Michigan)"
"http://dbpedia.org/resource/Riggs_Flat_Lake","Riggs Flat Lake"
"http://dbpedia.org/resource/Riverview_Lake","Riverview Lake"
"http://dbpedia.org/resource/Roadford_Lake","Roadford Lake"
"http://dbpedia.org/resource/Roberts_Lake","Roberts Lake"
"http://dbpedia.org/resource/Råstasjön","Råstasjön"
"http://dbpedia.org/resource/Sand_Lake_(Kearney,_Ontario)","Sand Lake (Kearney, Ontario)"
"http://dbpedia.org/resource/Scofield_Reservoir","Scofield Reservoir"
"http://dbpedia.org/resource/Scott_Reservoir","Scott Reservoir"
"http://dbpedia.org/resource/Shawano_Lake","Shawano Lake"
"http://dbpedia.org/resource/Shchastya_Bay","Shchastya Bay"
"http://dbpedia.org/resource/Shishmaref_Inlet","Shishmaref Inlet"
"http://dbpedia.org/resource/Slocan_Lake","Slocan Lake"
"http://dbpedia.org/resource/South_Aral_Sea","South Aral Sea"
"http://dbpedia.org/resource/Spelga_Reservoir","Spelga Reservoir"
"http://dbpedia.org/resource/Steele_Indian_School_Park_Pond","Steele Indian School Park Pond"
"http://dbpedia.org/resource/Stoneman_Lake","Stoneman Lake"
"http://dbpedia.org/resource/Surajkund","Surajkund"
"http://dbpedia.org/resource/Svartediket","Svartediket"
"http://dbpedia.org/resource/Swift_Ditch","Swift Ditch"
"http://dbpedia.org/resource/Sørfjorden_(Osterøy)","Sørfjorden (Osterøy)"
"http://dbpedia.org/resource/Tangjiashan_Lake","Tangjiashan Lake"
"http://dbpedia.org/resource/Tatla_Lake","Tatla Lake"
"http://dbpedia.org/resource/Threipmuir_Reservoir","Threipmuir Reservoir"
"http://dbpedia.org/resource/Toronto_Lake_(Kansas)","Toronto Lake (Kansas)"
"http://dbpedia.org/resource/Toronto_Lake_(New_York)","Toronto Lake (New York)"
"http://dbpedia.org/resource/Trylen","Trylen"
"http://dbpedia.org/resource/Tunnel_Reservoir","Tunnel Reservoir"
"http://dbpedia.org/resource/Uvas_Reservoir","Uvas Reservoir"
"http://dbpedia.org/resource/Waneta_Lake","Waneta Lake"
"http://dbpedia.org/resource/Water_Ranch_Lake","Water Ranch Lake"
"http://dbpedia.org/resource/Whiteadder_Reservoir","Whiteadder Reservoir"
"http://dbpedia.org/resource/Woods_Canyon_Lake","Woods Canyon Lake"
"http://dbpedia.org/resource/Övre_Rudasjön","Övre Rudasjön"
"http://dbpedia.org/resource/Üüreg_Lake","Üüreg Lake"
"http://dbpedia.org/resource/Łuknajno_Lake","Łuknajno Lake"
"http://dbpedia.org/resource/Świdwie","Świdwie"
"http://dbpedia.org/resource/Albufera","Albufera"
"http://dbpedia.org/resource/Lake_Agnano","Lake Agnano"
"http://dbpedia.org/resource/Lake_Hitchcock","Lake Hitchcock"
"http://dbpedia.org/resource/23rd_July_Lake","23rd July Lake"
"http://dbpedia.org/resource/Aalkistensee","Aalkistensee"
"http://dbpedia.org/resource/Aasee_(Bocholt)","Aasee (Bocholt)"
"http://dbpedia.org/resource/Aasee_(Münster)","Aasee (Münster)"
"http://dbpedia.org/resource/Abtsdorfer_See","Abtsdorfer See"
"http://dbpedia.org/resource/Achiri_Lake","Achiri Lake"
"http://dbpedia.org/resource/Acquato_Lake","Acquato Lake"
"http://dbpedia.org/resource/Adolfosee","Adolfosee"
"http://dbpedia.org/resource/Agnel_Lake","Agnel Lake"
"http://dbpedia.org/resource/Aindlinger_Baggersee","Aindlinger Baggersee"
"http://dbpedia.org/resource/Alalay_Lake","Alalay Lake"
"http://dbpedia.org/resource/Alatsee","Alatsee"
"http://dbpedia.org/resource/Allersee","Allersee"
"http://dbpedia.org/resource/Alligator_Lake_(Osceola_County,_Florida)","Alligator Lake (Osceola County, Florida)"
"http://dbpedia.org/resource/Alligator_Lake_(Yukon)","Alligator Lake (Yukon)"
"http://dbpedia.org/resource/Allner_See","Allner See"
"http://dbpedia.org/resource/Amisk_Lake_(Alberta)","Amisk Lake (Alberta)"
"http://dbpedia.org/resource/Ampollino_Lake","Ampollino Lake"
"http://dbpedia.org/resource/Amtssee","Amtssee"
"http://dbpedia.org/resource/Angitola_Lake","Angitola Lake"
"http://dbpedia.org/resource/Angove_Lake","Angove Lake"
"http://dbpedia.org/resource/Annasee","Annasee"
"http://dbpedia.org/resource/Anshupa_Lake","Anshupa Lake"
"http://dbpedia.org/resource/Antholzer_See","Antholzer See"
"http://dbpedia.org/resource/Aquiles_Lake","Aquiles Lake"
"http://dbpedia.org/resource/Araré_Lake","Araré Lake"
"http://dbpedia.org/resource/Arbuthnot_Lake","Arbuthnot Lake"
"http://dbpedia.org/resource/Aricare_Lake","Aricare Lake"
"http://dbpedia.org/resource/Arkenberger_Baggersee","Arkenberger Baggersee"
"http://dbpedia.org/resource/Arlesheimer_See","Arlesheimer See"
"http://dbpedia.org/resource/Artist_Lake","Artist Lake"
"http://dbpedia.org/resource/Auensee","Auensee"
"http://dbpedia.org/resource/Auesee","Auesee"
"http://dbpedia.org/resource/Auke_Lake","Auke Lake"
"http://dbpedia.org/resource/Autobahnsee_Augsburg","Autobahnsee Augsburg"
"http://dbpedia.org/resource/Aver_See","Aver See"
"http://dbpedia.org/resource/Aviolo_Lake","Aviolo Lake"
"http://dbpedia.org/resource/Awallamaya_Lake","Awallamaya Lake"
"http://dbpedia.org/resource/Baberowsee","Baberowsee"
"http://dbpedia.org/resource/Baccio_Lake","Baccio Lake"
"http://dbpedia.org/resource/Bacino_di_San_Giacomo","Bacino di San Giacomo"
"http://dbpedia.org/resource/Baggersee_Lutz","Baggersee Lutz"
"http://dbpedia.org/resource/Bahia_Toco_Largo_Lake","Bahia Toco Largo Lake"
"http://dbpedia.org/resource/Bannwaldsee","Bannwaldsee"
"http://dbpedia.org/resource/Barkauer_See","Barkauer See"
"http://dbpedia.org/resource/Barmsee","Barmsee"
"http://dbpedia.org/resource/Barner_Stücker_See","Barner Stücker See"
"http://dbpedia.org/resource/Barniner_See","Barniner See"
"http://dbpedia.org/resource/Bayano_Lake","Bayano Lake"
"http://dbpedia.org/resource/Becco_Lake","Becco Lake"
"http://dbpedia.org/resource/Behler_See","Behler See"
"http://dbpedia.org/resource/Belauer_See","Belauer See"
"http://dbpedia.org/resource/Bellavista_Lake","Bellavista Lake"
"http://dbpedia.org/resource/Bergsee_(Mecklenburg)","Bergsee (Mecklenburg)"
"http://dbpedia.org/resource/Berliner_See","Berliner See"
"http://dbpedia.org/resource/Besenreepsee","Besenreepsee"
"http://dbpedia.org/resource/Bibowee","Bibowee"
"http://dbpedia.org/resource/Big_Lake_(Alberta)","Big Lake (Alberta)"
"http://dbpedia.org/resource/Bindersee","Bindersee"
"http://dbpedia.org/resource/Binnenmüritz","Binnenmüritz"
"http://dbpedia.org/resource/Biviere_Lake","Biviere Lake"
"http://dbpedia.org/resource/Black_Loch","Black Loch"
"http://dbpedia.org/resource/Bleibtreusee","Bleibtreusee"
"http://dbpedia.org/resource/Bluenose_Lake","Bluenose Lake"
"http://dbpedia.org/resource/Bogensee","Bogensee"
"http://dbpedia.org/resource/Bolivia_Lake","Bolivia Lake"
"http://dbpedia.org/resource/Bolzer_See","Bolzer See"
"http://dbpedia.org/resource/Boocksee","Boocksee"
"http://dbpedia.org/resource/Boracifero_Lake","Boracifero Lake"
"http://dbpedia.org/resource/Bordaglia_Lake","Bordaglia Lake"
"http://dbpedia.org/resource/Bordesholmer_See","Bordesholmer See"
"http://dbpedia.org/resource/Borgwallsee","Borgwallsee"
"http://dbpedia.org/resource/Borkener_See","Borkener See"
"http://dbpedia.org/resource/Borkower_See","Borkower See"
"http://dbpedia.org/resource/Born_lake","Born lake"
"http://dbpedia.org/resource/Bothkamper_See","Bothkamper See"
"http://dbpedia.org/resource/Brautsee","Brautsee"
"http://dbpedia.org/resource/Bravo_Lake","Bravo Lake"
"http://dbpedia.org/resource/Brazeau_Reservoir","Brazeau Reservoir"
"http://dbpedia.org/resource/Breiter_Luzin","Breiter Luzin"
"http://dbpedia.org/resource/Brickyard_Cove_Pond","Brickyard Cove Pond"
"http://dbpedia.org/resource/Brielse_meer","Brielse meer"
"http://dbpedia.org/resource/Broad_Water","Broad Water"
"http://dbpedia.org/resource/Brooksee","Brooksee"
"http://dbpedia.org/resource/Buchsee","Buchsee"
"http://dbpedia.org/resource/Buenos_Aires_Lake_(Bolivia)","Buenos Aires Lake (Bolivia)"
"http://dbpedia.org/resource/Bullowsee","Bullowsee"
"http://dbpedia.org/resource/Burgsee_(Schleswig)","Burgsee (Schleswig)"
"http://dbpedia.org/resource/Burgsee_(Schwerin)","Burgsee (Schwerin)"
"http://dbpedia.org/resource/Burraneer_Bay","Burraneer Bay"
"http://dbpedia.org/resource/Bärwalder_See","Bärwalder See"
"http://dbpedia.org/resource/Bültsee","Bültsee"
"http://dbpedia.org/resource/Bützower_See","Bützower See"
"http://dbpedia.org/resource/Caarpsee","Caarpsee"
"http://dbpedia.org/resource/Cacha_Lake","Cacha Lake"
"http://dbpedia.org/resource/Cachimbo_Lake","Cachimbo Lake"
"http://dbpedia.org/resource/Cambser_See","Cambser See"
"http://dbpedia.org/resource/Camminer_See","Camminer See"
"http://dbpedia.org/resource/Campelli_Lake","Campelli Lake"
"http://dbpedia.org/resource/Canower_See","Canower See"
"http://dbpedia.org/resource/Carpiner_See","Carpiner See"
"http://dbpedia.org/resource/Carreras_Lake","Carreras Lake"
"http://dbpedia.org/resource/Carwitzer_See","Carwitzer See"
"http://dbpedia.org/resource/Casere_Lake","Casere Lake"
"http://dbpedia.org/resource/Casteilla","Casteilla"
"http://dbpedia.org/resource/Cañapa_Lake","Cañapa Lake"
"http://dbpedia.org/resource/Cecita_Lake","Cecita Lake"
"http://dbpedia.org/resource/Chalalán_Lake","Chalalán Lake"
"http://dbpedia.org/resource/Chandalar_Lake","Chandalar Lake"
"http://dbpedia.org/resource/Chaplín_Lake","Chaplín Lake"
"http://dbpedia.org/resource/Chilata_Lake","Chilata Lake"
"http://dbpedia.org/resource/Claassee","Claassee"
"http://dbpedia.org/resource/Clendinning_Lake","Clendinning Lake"
"http://dbpedia.org/resource/Clickimin_Loch","Clickimin Loch"
"http://dbpedia.org/resource/Coal_Lake_(Alberta)","Coal Lake (Alberta)"
"http://dbpedia.org/resource/Coipasa_Lake","Coipasa Lake"
"http://dbpedia.org/resource/Collins_Lake","Collins Lake"
"http://dbpedia.org/resource/Cololo_Lake","Cololo Lake"
"http://dbpedia.org/resource/Colombo_Lake","Colombo Lake"
"http://dbpedia.org/resource/Concepción_Lake","Concepción Lake"
"http://dbpedia.org/resource/Consuelo_Lake","Consuelo Lake"
"http://dbpedia.org/resource/Conventer_See","Conventer See"
"http://dbpedia.org/resource/Corani_Lake","Corani Lake"
"http://dbpedia.org/resource/Coranto_Lake","Coranto Lake"
"http://dbpedia.org/resource/Coruto_Lake","Coruto Lake"
"http://dbpedia.org/resource/Costantino_Lake","Costantino Lake"
"http://dbpedia.org/resource/Cramoner_See","Cramoner See"
"http://dbpedia.org/resource/Crescent_Lake_(Florida)","Crescent Lake (Florida)"
"http://dbpedia.org/resource/Crivitzer_See","Crivitzer See"
"http://dbpedia.org/resource/Crow_Lake_(Alaska)","Crow Lake (Alaska)"
"http://dbpedia.org/resource/Crow_Lake_(Arkansas)","Crow Lake (Arkansas)"
"http://dbpedia.org/resource/Crow_Lake_(Cook_County,_Minnesota)","Crow Lake (Cook County, Minnesota)"
"http://dbpedia.org/resource/Crow_Lake_(Stearns_County,_Minnesota)","Crow Lake (Stearns County, Minnesota)"
"http://dbpedia.org/resource/Cáceres_Lake","Cáceres Lake"
"http://dbpedia.org/resource/Cämmerer_See","Cämmerer See"
"http://dbpedia.org/resource/Dabelowsee","Dabelowsee"
"http://dbpedia.org/resource/Dambecker_See","Dambecker See"
"http://dbpedia.org/resource/Damerower_See","Damerower See"
"http://dbpedia.org/resource/Darnsee","Darnsee"
"http://dbpedia.org/resource/Deer_Lake_(Taylor_River)","Deer Lake (Taylor River)"
"http://dbpedia.org/resource/Delio_Lake","Delio Lake"
"http://dbpedia.org/resource/Demenzsee","Demenzsee"
"http://dbpedia.org/resource/Demminer_See","Demminer See"
"http://dbpedia.org/resource/Derchinger_Baggersee","Derchinger Baggersee"
"http://dbpedia.org/resource/Dieksee","Dieksee"
"http://dbpedia.org/resource/Dirillo_Lake","Dirillo Lake"
"http://dbpedia.org/resource/Disueri_Lake","Disueri Lake"
"http://dbpedia.org/resource/Dolgener_See","Dolgener See"
"http://dbpedia.org/resource/Domjüchsee","Domjüchsee"
"http://dbpedia.org/resource/Dreiburgensee","Dreiburgensee"
"http://dbpedia.org/resource/Drewensee","Drewensee"
"http://dbpedia.org/resource/Drewitzer_See","Drewitzer See"
"http://dbpedia.org/resource/Druid_Lake","Druid Lake"
"http://dbpedia.org/resource/Drüsensee","Drüsensee"
"http://dbpedia.org/resource/Duckwitzer_See","Duckwitzer See"
"http://dbpedia.org/resource/Durnholzer_See","Durnholzer See"
"http://dbpedia.org/resource/Dämeritzsee","Dämeritzsee"
"http://dbpedia.org/resource/Dümmer_See","Dümmer See"
"http://dbpedia.org/resource/Dürrensee","Dürrensee"
"http://dbpedia.org/resource/Edgewood_Lake_(Rhode_Island)","Edgewood Lake (Rhode Island)"
"http://dbpedia.org/resource/Eibsee","Eibsee"
"http://dbpedia.org/resource/Einfelder_See","Einfelder See"
"http://dbpedia.org/resource/El_Encanto_Lake","El Encanto Lake"
"http://dbpedia.org/resource/El_Océano_Lake","El Océano Lake"
"http://dbpedia.org/resource/El_Triunfo_Lake","El Triunfo Lake"
"http://dbpedia.org/resource/Elfrather_See","Elfrather See"
"http://dbpedia.org/resource/Ellbogensee","Ellbogensee"
"http://dbpedia.org/resource/Erdfallsee","Erdfallsee"
"http://dbpedia.org/resource/España_Lake","España Lake"
"http://dbpedia.org/resource/Estany_de_la_Balmeta","Estany de la Balmeta"
"http://dbpedia.org/resource/Estany_de_la_Pradella","Estany de la Pradella"
"http://dbpedia.org/resource/Fahrlander_See","Fahrlander See"
"http://dbpedia.org/resource/Falkenhäger_See","Falkenhäger See"
"http://dbpedia.org/resource/Fanaco_Lake","Fanaco Lake"
"http://dbpedia.org/resource/Fauler_See","Fauler See"
"http://dbpedia.org/resource/Fedaia_Lake","Fedaia Lake"
"http://dbpedia.org/resource/Feisnecksee","Feisnecksee"
"http://dbpedia.org/resource/Feldberger_Haussee","Feldberger Haussee"
"http://dbpedia.org/resource/Ferchensee","Ferchensee"
"http://dbpedia.org/resource/Fichtsee","Fichtsee"
"http://dbpedia.org/resource/Fischboedle","Fischboedle"
"http://dbpedia.org/resource/Fischteich","Fischteich"
"http://dbpedia.org/resource/Fish_Lake_(Marion_County,_Oregon)","Fish Lake (Marion County, Oregon)"
"http://dbpedia.org/resource/Flacher_See","Flacher See"
"http://dbpedia.org/resource/Fleesensee","Fleesensee"
"http://dbpedia.org/resource/Flughafensee","Flughafensee"
"http://dbpedia.org/resource/Francia_Lake","Francia Lake"
"http://dbpedia.org/resource/Franzosenwoog","Franzosenwoog"
"http://dbpedia.org/resource/Frau-Holle-Teich","Frau-Holle-Teich"
"http://dbpedia.org/resource/Freesendorfer_See","Freesendorfer See"
"http://dbpedia.org/resource/Fridolfinger_See","Fridolfinger See"
"http://dbpedia.org/resource/Friedberger_Baggersee","Friedberger Baggersee"
"http://dbpedia.org/resource/Friedrichsmoorer_Karpfenteiche","Friedrichsmoorer Karpfenteiche"
"http://dbpedia.org/resource/Fuhlensee","Fuhlensee"
"http://dbpedia.org/resource/Funtensee","Funtensee"
"http://dbpedia.org/resource/Galenbecker_See","Galenbecker See"
"http://dbpedia.org/resource/Garcia_Lake","Garcia Lake"
"http://dbpedia.org/resource/Garrensee","Garrensee"
"http://dbpedia.org/resource/Gelt_Lake","Gelt Lake"
"http://dbpedia.org/resource/Gerundo_Lake","Gerundo Lake"
"http://dbpedia.org/resource/Gittruper_See","Gittruper See"
"http://dbpedia.org/resource/Glammsee","Glammsee"
"http://dbpedia.org/resource/Gleniffer_Lake_(Alberta)","Gleniffer Lake (Alberta)"
"http://dbpedia.org/resource/Gobenowsee","Gobenowsee"
"http://dbpedia.org/resource/Goldberger_See","Goldberger See"
"http://dbpedia.org/resource/Goldensee","Goldensee"
"http://dbpedia.org/resource/Gombether_See","Gombether See"
"http://dbpedia.org/resource/Goossee","Goossee"
"http://dbpedia.org/resource/Gothensee","Gothensee"
"http://dbpedia.org/resource/Grand_Etang_Lake","Grand Etang Lake"
"http://dbpedia.org/resource/Grand_Étang","Grand Étang"
"http://dbpedia.org/resource/Graureihersee","Graureihersee"
"http://dbpedia.org/resource/Greenfield_Reservoir","Greenfield Reservoir"
"http://dbpedia.org/resource/Griebnitzsee","Griebnitzsee"
"http://dbpedia.org/resource/Grimkesee","Grimkesee"
"http://dbpedia.org/resource/Grimnitzsee","Grimnitzsee"
"http://dbpedia.org/resource/Groß_Glienicker_See","Groß Glienicker See"
"http://dbpedia.org/resource/Groß_Labenzer_See","Groß Labenzer See"
"http://dbpedia.org/resource/Groß_Tessiner_See","Groß Tessiner See"
"http://dbpedia.org/resource/Groß_Upahler_See","Groß Upahler See"
"http://dbpedia.org/resource/Große_Karausche","Große Karausche"
"http://dbpedia.org/resource/Große_Wünnow","Große Wünnow"
"http://dbpedia.org/resource/Großer_Alpsee","Großer Alpsee"
"http://dbpedia.org/resource/Großer_Arbersee","Großer Arbersee"
"http://dbpedia.org/resource/Großer_Auesee","Großer Auesee"
"http://dbpedia.org/resource/Großer_Benzer_See","Großer Benzer See"
"http://dbpedia.org/resource/Großer_Binnensee","Großer Binnensee"
"http://dbpedia.org/resource/Großer_Brückentinsee","Großer Brückentinsee"
"http://dbpedia.org/resource/Großer_Dambecker_See","Großer Dambecker See"
"http://dbpedia.org/resource/Großer_Eutiner_See","Großer Eutiner See"
"http://dbpedia.org/resource/Großer_Fürstenseer_See","Großer Fürstenseer See"
"http://dbpedia.org/resource/Großer_Labussee","Großer Labussee"
"http://dbpedia.org/resource/Großer_Mützelburger_See","Großer Mützelburger See"
"http://dbpedia.org/resource/Großer_Peetscher_See","Großer Peetscher See"
"http://dbpedia.org/resource/Großer_Plessower_See","Großer Plessower See"
"http://dbpedia.org/resource/Großer_Prebelowsee","Großer Prebelowsee"
"http://dbpedia.org/resource/Großer_Priepertsee","Großer Priepertsee"
"http://dbpedia.org/resource/Großer_Pälitzsee","Großer Pälitzsee"
"http://dbpedia.org/resource/Großer_Pönitzer_See","Großer Pönitzer See"
"http://dbpedia.org/resource/Großer_See","Großer See"
"http://dbpedia.org/resource/Großer_See_(Pinnow)","Großer See (Pinnow)"
"http://dbpedia.org/resource/Großer_Segeberger_See","Großer Segeberger See"
"http://dbpedia.org/resource/Großer_Stadtsee","Großer Stadtsee"
"http://dbpedia.org/resource/Großer_Sternberger_See","Großer Sternberger See"
"http://dbpedia.org/resource/Großer_Teufelssee","Großer Teufelssee"
"http://dbpedia.org/resource/Großer_Varchentiner_See","Großer Varchentiner See"
"http://dbpedia.org/resource/Großer_Wariner_See","Großer Wariner See"
"http://dbpedia.org/resource/Großer_Weißer_See","Großer Weißer See"
"http://dbpedia.org/resource/Großer_Wostevitzer_Teich","Großer Wostevitzer Teich"
"http://dbpedia.org/resource/Großer_Wummsee","Großer Wummsee"
"http://dbpedia.org/resource/Großer_Wünsdorfer_See","Großer Wünsdorfer See"
"http://dbpedia.org/resource/Großer_Zechliner_See","Großer Zechliner See"
"http://dbpedia.org/resource/Großer_Zillmannsee","Großer Zillmannsee"
"http://dbpedia.org/resource/Großes_Heiliges_Meer","Großes Heiliges Meer"
"http://dbpedia.org/resource/Großes_Moor_(lake)","Großes Moor (lake)"
"http://dbpedia.org/resource/Grössinsee","Grössinsee"
